Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00515   	-2.96974e+00		         0.00000	-2.60000e+01	
0.01113   	-3.09762e+00		         0.00167	-1.00000e+01	
0.01723   	-2.86936e+00		         0.00333	1.10000e+01	
0.02333   	-2.60096e+00		         0.00500	3.60000e+01	
0.02971   	-1.38876e+00		         0.00667	6.40000e+01	
0.03581   	-7.45478e-01		         0.00833	9.60000e+01	
0.04192   	-5.25861e-01		         0.01000	1.29000e+02	
0.04803   	-9.39140e-01		         0.01167	1.64000e+02	
0.05440   	-1.87763e+00		         0.01333	1.97000e+02	
0.06051   	-3.12280e+00		         0.01500	2.30000e+02	
0.06661   	-3.80252e+00		         0.01667	2.59000e+02	
0.07271   	-3.43779e+00		         0.01833	2.84000e+02	
0.07909   	-2.52637e+00		         0.02000	3.05000e+02	
0.08519   	-7.50871e-01		         0.02167	3.19000e+02	
0.09130   	3.80542e-01		         0.02333	3.28000e+02	
0.09741   	1.66637e+00		         0.02500	3.31000e+02	
0.10378   	2.48520e+00		         0.02667	3.27000e+02	
0.10989   	3.06890e+00		         0.02833	3.17000e+02	
0.11599   	3.30589e+00		         0.03000	3.01000e+02	
0.12209   	3.36246e+00		         0.03167	2.82000e+02	
0.12848   	3.27916e+00		         0.03333	2.58000e+02	
0.13458   	3.18732e+00		         0.03500	2.32000e+02	
0.14068   	3.06345e+00		         0.03667	2.04000e+02	
0.14679   	3.00469e+00		         0.03833	1.75000e+02	
0.15316   	3.01287e+00		         0.04000	1.45000e+02	
0.15927   	2.99502e+00		         0.04167	1.16000e+02	
0.16537   	2.95863e+00		         0.04333	8.80000e+01	
0.17147   	3.02112e+00		         0.04500	6.20000e+01	
0.17785   	3.08878e+00		         0.04667	3.70000e+01	
0.18396   	3.15700e+00		         0.04833	1.30000e+01	
0.19006   	3.26485e+00		         0.05000	-8.00000e+00	
0.19617   	3.41592e+00		         0.05167	-2.60000e+01	
0.20254   	3.49758e+00		         0.05333	-4.30000e+01	
0.20865   	3.60768e+00		         0.05500	-5.70000e+01	
0.21475   	3.69312e+00		         0.05667	-6.80000e+01	
0.22113   	3.75508e+00		         0.05833	-7.80000e+01	
0.22723   	3.77559e+00		         0.06000	-8.50000e+01	
0.23334   	3.82051e+00		         0.06167	-9.10000e+01	
0.23944   	3.76494e+00		         0.06333	-9.50000e+01	
0.24555   	3.74306e+00		         0.06500	-9.70000e+01	
0.25192   	3.63980e+00		         0.06667	-9.80000e+01	
0.25802   	3.62282e+00		         0.06833	-9.90000e+01	
0.26413   	3.46925e+00		         0.07000	-9.80000e+01	
0.27023   	3.36579e+00		         0.07167	-9.70000e+01	
0.27661   	3.26713e+00		         0.07333	-9.50000e+01	
0.28272   	3.21846e+00		         0.07500	-9.40000e+01	
0.28882   	3.05231e+00		         0.07667	-9.20000e+01	
0.29493   	3.00666e+00		         0.07833	-8.90000e+01	
0.30130   	2.98121e+00		         0.08000	-8.70000e+01	
0.30741   	2.87923e+00		         0.08167	-8.50000e+01	
0.31351   	2.76322e+00		         0.08333	-8.30000e+01	
0.31962   	2.62681e+00		         0.08500	-8.10000e+01	
0.32600   	2.53887e+00		         0.08667	-7.80000e+01	
0.33210   	2.31009e+00		         0.08833	-7.60000e+01	
0.33820   	2.15654e+00		         0.09000	-7.40000e+01	
0.34430   	1.96322e+00		         0.09167	-7.20000e+01	
0.35068   	1.76704e+00		         0.09333	-6.90000e+01	
0.35679   	1.47523e+00		         0.09500	-6.70000e+01	
0.36289   	1.22347e+00		         0.09667	-6.60000e+01	
0.36900   	8.36095e-01		         0.09833	-6.40000e+01	
0.37537   	3.56181e-01		         0.10000	-6.20000e+01	
0.38148   	-2.36644e-01		         0.10167	-6.10000e+01	
0.38758   	-9.16168e-01		         0.10333	-6.00000e+01	
0.39369   	-1.57501e+00		         0.10500	-5.90000e+01	
0.40006   	-1.80041e+00		         0.10667	-5.80000e+01	
0.40617   	-1.27293e+00		         0.10833	-5.70000e+01	
0.41227   	-3.29485e-01		         0.11000	-5.60000e+01	
0.41838   	6.36465e-01		         0.11167	-5.50000e+01	
0.42476   	1.72879e+00		         0.11333	-5.40000e+01	
0.43086   	2.54794e+00		         0.11500	-5.20000e+01	
0.43696   	2.76914e+00		         0.11667	-5.10000e+01	
0.44307   	2.94817e+00		         0.11833	-5.00000e+01	
0.44944   	3.24922e+00		         0.12000	-4.80000e+01	
0.45555   	3.43867e+00		         0.12167	-4.70000e+01	
0.46165   	3.51241e+00		         0.12333	-4.60000e+01	
0.46776   	3.57374e+00		         0.12500	-4.40000e+01	
0.47414   	3.12759e+00		         0.12667	-4.30000e+01	
0.48024   	2.70391e+00		         0.12833	-4.20000e+01	
0.48634   	2.11707e+00		         0.13000	-4.10000e+01	
0.49245   	1.34814e+00		         0.13167	-4.00000e+01	
0.49882   	5.92653e-01		         0.13333	-3.90000e+01	
0.50493   	-1.07198e-01		         0.13500	-3.80000e+01	
0.51103   	-4.43174e-01		         0.13667	-3.80000e+01	
0.51714   	-1.02937e+00		         0.13833	-3.70000e+01	
0.52351   	-1.31426e+00		         0.14000	-3.60000e+01	
0.52962   	-1.63360e+00		         0.14167	-3.50000e+01	
0.53572   	-1.70147e+00		         0.14333	-3.40000e+01	
0.54183   	-2.18426e+00		         0.14500	-3.30000e+01	
