Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00597   	-5.02006e-02		         0.00000	4.81000e+02	
0.01209   	5.14722e-01		         0.00167	5.13000e+02	
0.01821   	1.08215e+00		         0.00333	5.34000e+02	
0.02433   	2.29704e+00		         0.00500	5.42000e+02	
0.03073   	2.65391e+00		         0.00667	5.37000e+02	
0.03684   	2.51763e+00		         0.00833	5.17000e+02	
0.04297   	2.26765e+00		         0.01000	4.84000e+02	
0.04909   	1.63494e+00		         0.01167	4.38000e+02	
0.05548   	1.17700e+00		         0.01333	3.82000e+02	
0.06160   	1.05904e+00		         0.01500	3.18000e+02	
0.06802   	1.29247e+00		         0.01667	2.47000e+02	
0.07385   	1.64748e+00		         0.01833	1.74000e+02	
0.08024   	2.36212e+00		         0.02000	1.02000e+02	
0.08636   	2.86705e+00		         0.02167	3.20000e+01	
0.09248   	3.41822e+00		         0.02333	-3.10000e+01	
0.09860   	3.88327e+00		         0.02500	-8.80000e+01	
0.10499   	4.20804e+00		         0.02667	-1.37000e+02	
0.11111   	4.30804e+00		         0.02833	-1.77000e+02	
0.11723   	4.36279e+00		         0.03000	-2.08000e+02	
0.12336   	4.40420e+00		         0.03167	-2.31000e+02	
0.12975   	4.39918e+00		         0.03333	-2.46000e+02	
0.13587   	4.39888e+00		         0.03500	-2.55000e+02	
0.14199   	4.41660e+00		         0.03667	-2.58000e+02	
0.14811   	4.38832e+00		         0.03833	-2.57000e+02	
0.15451   	4.34947e+00		         0.04000	-2.53000e+02	
0.16063   	4.31192e+00		         0.04167	-2.47000e+02	
0.16675   	4.24358e+00		         0.04333	-2.39000e+02	
0.17287   	4.22990e+00		         0.04500	-2.31000e+02	
0.17926   	4.17660e+00		         0.04667	-2.22000e+02	
0.18538   	4.20758e+00		         0.04833	-2.14000e+02	
0.19150   	4.19803e+00		         0.05000	-2.06000e+02	
0.19763   	4.24797e+00		         0.05167	-1.99000e+02	
0.20402   	4.25911e+00		         0.05333	-1.92000e+02	
0.21014   	4.30734e+00		         0.05500	-1.86000e+02	
0.21626   	4.15548e+00		         0.05667	-1.81000e+02	
0.22238   	4.05113e+00		         0.05833	-1.76000e+02	
0.22877   	3.89216e+00		         0.06000	-1.72000e+02	
0.23489   	3.78479e+00		         0.06167	-1.68000e+02	
0.24102   	3.57336e+00		         0.06333	-1.64000e+02	
0.24714   	3.53023e+00		         0.06500	-1.61000e+02	
0.25353   	3.40142e+00		         0.06667	-1.59000e+02	
0.25965   	3.31816e+00		         0.06833	-1.56000e+02	
0.26577   	3.13638e+00		         0.07000	-1.53000e+02	
0.27189   	3.04741e+00		         0.07167	-1.51000e+02	
0.27829   	2.89119e+00		         0.07333	-1.48000e+02	
0.28440   	2.82017e+00		         0.07500	-1.45000e+02	
0.29053   	2.68535e+00		         0.07667	-1.42000e+02	
0.29665   	2.57919e+00		         0.07833	-1.38000e+02	
0.30304   	2.49102e+00		         0.08000	-1.35000e+02	
0.30916   	2.34438e+00		         0.08167	-1.32000e+02	
0.31528   	2.20831e+00		         0.08333	-1.29000e+02	
0.32141   	2.07179e+00		         0.08500	-1.26000e+02	
0.32780   	1.89587e+00		         0.08667	-1.24000e+02	
0.33392   	1.71761e+00		         0.08833	-1.21000e+02	
0.34004   	1.58137e+00		         0.09000	-1.18000e+02	
0.34616   	1.42587e+00		         0.09167	-1.15000e+02	
0.35255   	1.26413e+00		         0.09333	-1.13000e+02	
0.35868   	1.10619e+00		         0.09500	-1.11000e+02	
0.36480   	8.28544e-01		         0.09667	-1.09000e+02	
0.37092   	5.04548e-01		         0.09833	-1.07000e+02	
0.37731   	9.69499e-02		         0.10000	-1.05000e+02	
0.38378   	-3.67094e-01		         0.10167	-1.04000e+02	
0.38955   	-9.91925e-01		         0.10333	-1.02000e+02	
0.39567   	-1.43441e+00		         0.10500	-9.90000e+01	
0.40206   	-1.77204e+00		         0.10667	-9.70000e+01	
0.40819   	-1.88160e+00		         0.10833	-9.50000e+01	
0.41431   	-1.78862e+00		         0.11000	-9.30000e+01	
0.42043   	-1.51102e+00		         0.11167	-9.10000e+01	
0.42682   	-1.33692e+00		         0.11333	-8.90000e+01	
0.43327   	-1.04865e+00		         0.11500	-8.70000e+01	
0.43906   	-9.39244e-01		         0.11667	-8.50000e+01	
0.44519   	-9.65964e-01		         0.11833	-8.20000e+01	
0.45158   	-1.04546e+00		         0.12000	-8.00000e+01	
0.45770   	-1.00382e+00		         0.12167	-7.80000e+01	
0.46382   	-1.20427e+00		         0.12333	-7.60000e+01	
0.46994   	-1.48329e+00		         0.12500	-7.40000e+01	
0.47633   	-1.81245e+00		         0.12667	-7.20000e+01	
0.48245   	-2.21327e+00		         0.12833	-7.10000e+01	
0.48858   	-2.76543e+00		         0.13000	-6.90000e+01	
0.49470   	-3.29727e+00		         0.13167	-6.70000e+01	
0.50109   	-3.62360e+00		         0.13333	-6.60000e+01	
0.50722   	-3.90635e+00		         0.13500	-6.40000e+01	
0.51333   	-3.93507e+00		         0.13667	-6.20000e+01	
0.51945   	-3.98666e+00		         0.13833	-6.10000e+01	
0.52584   	-3.84176e+00		         0.14000	-5.90000e+01	
0.53196   	-3.75654e+00		         0.14167	-5.80000e+01	
0.53809   	-3.55300e+00		         0.14333	-5.60000e+01	
0.54421   	-3.45592e+00		         0.14500	-5.50000e+01	
0.55060   	-3.28183e+00		         0.14667	-5.30000e+01	
0.55672   	-3.21591e+00		         0.14833	-5.20000e+01	
0.56284   	-3.13361e+00		         0.15000	-5.00000e+01	
0.56896   	-3.11792e+00		         0.15167	-4.90000e+01	
0.57536   	-3.05297e+00		         0.15333	-4.70000e+01	
0.58148   	-2.89916e+00		         0.15500	-4.60000e+01	
0.58760   	-2.73487e+00		         0.15667	-4.50000e+01	
0.59372   	-2.53302e+00		         0.15833	-4.40000e+01	
0.60011   	-2.24560e+00		         0.16000	-4.30000e+01	
0.60624   	-1.97954e+00		         0.16167	-4.20000e+01	
0.61236   	-1.69311e+00		         0.16333	-4.10000e+01	
0.61848   	-1.37916e+00		         0.16500	-3.90000e+01	
0.62487   	-1.04530e+00		         0.16667	-3.80000e+01	
0.63099   	-7.91983e-01		         0.16833	-3.70000e+01	
0.63711   	-5.46825e-01		         0.17000	-3.60000e+01	
0.64323   	-3.85487e-01		         0.17167	-3.50000e+01	
0.64962   	-2.92612e-01		         0.17333	-3.40000e+01	
0.65575   	-2.24694e-01		         0.17500	-3.20000e+01	
0.66187   	-1.94794e-01		         0.17667	-3.10000e+01	
0.66799   	-1.61619e-01		         0.17833	-3.00000e+01	
0.67438   	-1.79412e-01		         0.18000	-2.90000e+01	
0.68050   	-1.48265e-01		         0.18167	-2.70000e+01	
0.68662   	-1.49214e-01		         0.18333	-2.60000e+01	
0.69275   	-1.24938e-01		         0.18500	-2.50000e+01	
0.69914   	-9.54556e-02		         0.18667	-2.40000e+01	
0.70526   	-2.51027e-02		         0.18833	-2.20000e+01	
0.71138   	-8.16003e-03		         0.19000	-2.10000e+01	
0.71750   	-1.84055e-02		         0.19167	-2.00000e+01	
0.72389   	-5.10188e-02		         0.19333	-1.90000e+01	
0.73001   	-1.39638e-01		         0.19500	-1.70000e+01	
0.73614   	-2.66478e-01		         0.19667	-1.60000e+01	
