Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01138   	-1.06115e+00		         0.00000	9.00000e+00	
0.01779   	-6.22494e-01		         0.00167	1.00000e+01	
0.02420   	2.72072e-02		         0.00333	1.10000e+01	
0.03060   	8.55838e-01		         0.00500	1.20000e+01	
0.03701   	1.16163e+00		         0.00667	1.30000e+01	
0.04342   	1.34421e+00		         0.00833	1.40000e+01	
0.04983   	1.16944e+00		         0.01000	1.60000e+01	
0.05624   	6.07637e-01		         0.01167	1.80000e+01	
0.06264   	1.72999e-01		         0.01333	2.10000e+01	
0.06905   	5.38065e-01		         0.01500	2.40000e+01	
0.07546   	1.01376e+00		         0.01667	2.70000e+01	
0.08186   	1.86100e+00		         0.01833	3.00000e+01	
0.08828   	2.83986e+00		         0.02000	3.30000e+01	
0.09468   	3.81705e+00		         0.02167	3.50000e+01	
0.10109   	4.39802e+00		         0.02333	3.70000e+01	
0.10750   	4.85683e+00		         0.02500	3.80000e+01	
0.11390   	5.10083e+00		         0.02667	3.90000e+01	
0.12031   	5.25751e+00		         0.02833	3.80000e+01	
0.12672   	5.36712e+00		         0.03000	3.70000e+01	
0.13313   	5.44961e+00		         0.03167	3.50000e+01	
0.13954   	5.39140e+00		         0.03333	3.20000e+01	
0.14594   	5.34626e+00		         0.03500	2.90000e+01	
0.15235   	5.28285e+00		         0.03667	2.60000e+01	
0.15876   	5.16988e+00		         0.03833	2.20000e+01	
0.16516   	5.10962e+00		         0.04000	1.90000e+01	
0.17157   	5.13374e+00		         0.04167	1.50000e+01	
0.17798   	5.09682e+00		         0.04333	1.20000e+01	
0.18439   	4.98826e+00		         0.04500	9.00000e+00	
0.19080   	4.93914e+00		         0.04667	6.00000e+00	
0.19720   	4.88704e+00		         0.04833	3.00000e+00	
0.20361   	4.79170e+00		         0.05000	1.00000e+00	
0.21002   	4.68613e+00		         0.05167	-1.00000e+00	
0.21643   	4.70174e+00		         0.05333	-3.00000e+00	
0.22283   	4.69670e+00		         0.05500	-4.00000e+00	
0.22924   	4.60463e+00		         0.05667	-6.00000e+00	
0.23565   	4.52918e+00		         0.05833	-7.00000e+00	
0.24206   	4.54972e+00		         0.06000	-7.00000e+00	
0.24846   	4.46166e+00		         0.06167	-8.00000e+00	
0.25487   	4.32166e+00		         0.06333	-9.00000e+00	
0.26128   	4.17893e+00		         0.06500	-9.00000e+00	
0.26768   	4.07501e+00		         0.06667	-1.00000e+01	
0.27409   	3.90767e+00		         0.06833	-1.00000e+01	
0.28050   	3.74748e+00		         0.07000	-1.10000e+01	
0.28691   	3.62588e+00		         0.07167	-1.10000e+01	
0.29332   	3.49522e+00		         0.07333	-1.20000e+01	
0.29972   	3.31487e+00		         0.07500	-1.30000e+01	
0.30613   	3.13444e+00		         0.07667	-1.30000e+01	
0.31261   	3.00553e+00		         0.07833	-1.40000e+01	
0.31895   	2.83272e+00		         0.08000	-1.40000e+01	
0.32536   	2.67835e+00		         0.08167	-1.50000e+01	
0.33176   	2.51886e+00		         0.08333	-1.50000e+01	
