Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.02698   	2.03870e+00		         0.00000	-2.50000e+01	
0.03610   	2.85311e+00		         0.00167	-2.10000e+01	
0.04552   	3.91560e+00		         0.00333	-1.70000e+01	
0.05461   	3.99872e+00		         0.00500	-1.20000e+01	
0.06374   	2.57714e+00		         0.00667	-5.00000e+00	
0.07286   	6.02654e-01		         0.00833	2.00000e+00	
0.08226   	-6.78801e-01		         0.01000	1.00000e+01	
0.09137   	-6.40142e-01		         0.01167	1.90000e+01	
0.10049   	8.56562e-01		         0.01333	3.00000e+01	
0.10962   	2.25277e+00		         0.01500	4.10000e+01	
0.11902   	3.47582e+00		         0.01667	5.20000e+01	
0.12813   	4.02905e+00		         0.01833	6.40000e+01	
0.13725   	4.47155e+00		         0.02000	7.70000e+01	
0.14637   	4.65031e+00		         0.02167	9.00000e+01	
0.15577   	4.48564e+00		         0.02333	1.02000e+02	
0.16488   	4.28111e+00		         0.02500	1.15000e+02	
0.17400   	4.20819e+00		         0.02667	1.27000e+02	
0.18313   	4.18343e+00		         0.02833	1.39000e+02	
0.19254   	4.14321e+00		         0.03000	1.50000e+02	
0.20164   	4.07535e+00		         0.03167	1.60000e+02	
0.21076   	4.19530e+00		         0.03333	1.69000e+02	
0.21988   	4.21202e+00		         0.03500	1.77000e+02	
0.22930   	4.11416e+00		         0.03667	1.83000e+02	
0.23849   	3.88459e+00		         0.03833	1.88000e+02	
0.24752   	3.83180e+00		         0.04000	1.92000e+02	
0.25664   	3.84890e+00		         0.04167	1.95000e+02	
0.26606   	3.69609e+00		         0.04333	1.96000e+02	
0.27515   	3.64650e+00		         0.04500	1.96000e+02	
0.28427   	3.38754e+00		         0.04667	1.94000e+02	
0.29339   	3.27502e+00		         0.04833	1.91000e+02	
0.30281   	3.01544e+00		         0.05000	1.87000e+02	
0.31191   	2.79764e+00		         0.05167	1.82000e+02	
0.32103   	2.61161e+00		         0.05333	1.76000e+02	
0.33015   	2.38309e+00		         0.05500	1.69000e+02	
0.33956   	2.27488e+00		         0.05667	1.61000e+02	
0.34866   	2.14995e+00		         0.05833	1.52000e+02	
