Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00054   	2.53533e+00		         0.00000	1.06000e+02	
0.01291   	2.51879e+00		         0.00167	1.31000e+02	
0.02502   	2.10750e+00		         0.00333	1.60000e+02	
0.03713   	1.09752e+00		         0.00500	1.92000e+02	
0.04923   	-2.69739e-01		         0.00667	2.25000e+02	
0.06160   	-3.82893e-01		         0.00833	2.60000e+02	
0.07371   	1.06192e+00		         0.01000	2.96000e+02	
0.08581   	3.29204e+00		         0.01167	3.31000e+02	
0.09792   	4.60877e+00		         0.01333	3.64000e+02	
0.11029   	5.02069e+00		         0.01500	3.95000e+02	
0.12240   	5.20788e+00		         0.01667	4.22000e+02	
0.13450   	5.45227e+00		         0.01833	4.45000e+02	
0.14661   	5.36571e+00		         0.02000	4.62000e+02	
0.15898   	4.74634e+00		         0.02167	4.74000e+02	
0.17109   	4.03083e+00		         0.02333	4.81000e+02	
0.18319   	3.39743e+00		         0.02500	4.81000e+02	
0.19529   	3.06886e+00		         0.02667	4.75000e+02	
0.20767   	2.95261e+00		         0.02833	4.61000e+02	
0.21977   	2.72683e+00		         0.03000	4.40000e+02	
0.23188   	2.53567e+00		         0.03167	4.13000e+02	
0.24398   	2.08972e+00		         0.03333	3.79000e+02	
0.25635   	1.61084e+00		         0.03500	3.40000e+02	
0.26846   	1.24454e+00		         0.03667	2.96000e+02	
0.28057   	9.80600e-01		         0.03833	2.50000e+02	
0.29278   	7.97597e-01		         0.04000	2.01000e+02	
0.30504   	5.54557e-01		         0.04167	1.51000e+02	
0.31715   	2.57282e-01		         0.04333	1.00000e+02	
0.32925   	-7.83075e-02		         0.04500	5.10000e+01	
0.34136   	-4.29247e-01		         0.04667	3.00000e+00	
0.35373   	2.28176e-01		         0.04833	-4.00000e+01	
0.36584   	1.46929e+00		         0.05000	-7.90000e+01	
0.37794   	2.93003e+00		         0.05167	-1.11000e+02	
0.39004   	3.65275e+00		         0.05333	-1.38000e+02	
0.40242   	3.89386e+00		         0.05500	-1.59000e+02	
0.41453   	4.08352e+00		         0.05667	-1.74000e+02	
0.42663   	3.39260e+00		         0.05833	-1.83000e+02	
0.43873   	2.05806e+00		         0.06000	-1.88000e+02	
0.45111   	2.50920e-01		         0.06167	-1.89000e+02	
0.46321   	-1.09747e+00		         0.06333	-1.86000e+02	
0.47532   	-2.06887e+00		         0.06500	-1.81000e+02	
