Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.02644   	1.06910e-03		         0.00000	9.60000e+01	
0.03338   	1.22576e+00		         0.00167	1.18000e+02	
0.04003   	2.35102e+00		         0.00333	1.41000e+02	
0.04669   	4.13034e+00		         0.00500	1.66000e+02	
0.05335   	4.13491e+00		         0.00667	1.91000e+02	
0.06029   	3.78635e+00		         0.00833	2.17000e+02	
0.06695   	2.30286e+00		         0.01000	2.42000e+02	
0.07361   	1.07868e+00		         0.01167	2.66000e+02	
0.08027   	-2.45766e-01		         0.01333	2.87000e+02	
0.08743   	7.36313e-02		         0.01500	3.05000e+02	
0.09386   	1.01163e+00		         0.01667	3.16000e+02	
0.10052   	2.40224e+00		         0.01833	3.21000e+02	
0.10718   	3.27500e+00		         0.02000	3.19000e+02	
0.11411   	4.06756e+00		         0.02167	3.08000e+02	
0.12076   	4.69352e+00		         0.02333	2.88000e+02	
0.12743   	4.98146e+00		         0.02500	2.59000e+02	
0.13409   	5.15654e+00		         0.02667	2.23000e+02	
0.14102   	5.15765e+00		         0.02833	1.78000e+02	
0.14768   	5.10893e+00		         0.03000	1.27000e+02	
0.15434   	5.02684e+00		         0.03167	7.00000e+01	
0.16100   	4.97467e+00		         0.03333	1.10000e+01	
0.16793   	4.79907e+00		         0.03500	-5.10000e+01	
0.17460   	4.59319e+00		         0.03667	-1.11000e+02	
0.18125   	4.44866e+00		         0.03833	-1.70000e+02	
0.18791   	4.36886e+00		         0.04000	-2.24000e+02	
0.19485   	4.15463e+00		         0.04167	-2.73000e+02	
0.20151   	4.02433e+00		         0.04333	-3.17000e+02	
0.20817   	3.98517e+00		         0.04500	-3.54000e+02	
0.21483   	3.88656e+00		         0.04667	-3.83000e+02	
0.22176   	3.72592e+00		         0.04833	-4.06000e+02	
0.22842   	3.70016e+00		         0.05000	-4.22000e+02	
0.23508   	3.66369e+00		         0.05167	-4.32000e+02	
0.24174   	3.60517e+00		         0.05333	-4.36000e+02	
0.24867   	3.59486e+00		         0.05500	-4.34000e+02	
0.25533   	3.56857e+00		         0.05667	-4.28000e+02	
0.26199   	3.53687e+00		         0.05833	-4.18000e+02	
0.26865   	3.46041e+00		         0.06000	-4.04000e+02	
0.27559   	3.32128e+00		         0.06167	-3.87000e+02	
0.28225   	3.12669e+00		         0.06333	-3.68000e+02	
0.28890   	2.98905e+00		         0.06500	-3.47000e+02	
0.29556   	2.78510e+00		         0.06667	-3.25000e+02	
0.30250   	2.57492e+00		         0.06833	-3.01000e+02	
0.30916   	2.46309e+00		         0.07000	-2.76000e+02	
0.31582   	2.43806e+00		         0.07167	-2.51000e+02	
0.32248   	2.35498e+00		         0.07333	-2.26000e+02	
0.32941   	2.25346e+00		         0.07500	-2.00000e+02	
0.33607   	2.21700e+00		         0.07667	-1.74000e+02	
0.34273   	2.05506e+00		         0.07833	-1.49000e+02	
0.34939   	1.84403e+00		         0.08000	-1.25000e+02	
0.35632   	1.64104e+00		         0.08167	-1.01000e+02	
