Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00574   	3.86934e-01		         0.00000	1.00000e+00	
0.01130   	4.72216e-01		         0.00167	9.00000e+00	
0.01687   	5.64479e-01		         0.00333	2.00000e+01	
0.02243   	1.36079e+00		         0.00500	3.30000e+01	
0.02827   	2.10548e-01		         0.00667	4.90000e+01	
0.03383   	5.91926e-01		         0.00833	6.80000e+01	
0.03940   	4.87491e-01		         0.01000	8.80000e+01	
0.04496   	3.91765e-01		         0.01167	1.11000e+02	
0.05080   	2.97172e-01		         0.01333	1.36000e+02	
0.05637   	1.57655e-01		         0.01500	1.62000e+02	
0.06193   	8.36352e-02		         0.01667	1.90000e+02	
0.06750   	6.33687e-02		         0.01833	2.18000e+02	
0.07334   	-6.02184e-02		         0.02000	2.46000e+02	
0.07890   	6.11981e-02		         0.02167	2.73000e+02	
0.08447   	2.28472e-01		         0.02333	2.98000e+02	
0.09003   	3.64849e-01		         0.02500	3.20000e+02	
0.09587   	5.53239e-01		         0.02667	3.38000e+02	
0.10144   	8.73977e-01		         0.02833	3.52000e+02	
0.10700   	1.16121e+00		         0.03000	3.62000e+02	
0.11256   	1.47635e+00		         0.03167	3.66000e+02	
0.11841   	1.88727e+00		         0.03333	3.66000e+02	
0.12397   	2.22300e+00		         0.03500	3.60000e+02	
0.12954   	2.52026e+00		         0.03667	3.50000e+02	
0.13510   	2.75552e+00		         0.03833	3.36000e+02	
0.14094   	2.86645e+00		         0.04000	3.17000e+02	
0.14650   	2.92517e+00		         0.04167	2.95000e+02	
0.15207   	2.97624e+00		         0.04333	2.70000e+02	
0.15763   	3.08318e+00		         0.04500	2.42000e+02	
0.16348   	3.13911e+00		         0.04667	2.13000e+02	
0.16904   	3.22547e+00		         0.04833	1.82000e+02	
0.17460   	3.30769e+00		         0.05000	1.51000e+02	
0.18017   	3.33401e+00		         0.05167	1.20000e+02	
0.18601   	3.38150e+00		         0.05333	8.90000e+01	
0.19157   	3.40241e+00		         0.05500	5.90000e+01	
0.19714   	3.41001e+00		         0.05667	3.00000e+01	
0.20270   	3.43118e+00		         0.05833	3.00000e+00	
0.20880   	3.59797e+00		         0.06000	-2.30000e+01	
0.21410   	3.56177e+00		         0.06167	-4.70000e+01	
0.21967   	3.58329e+00		         0.06333	-6.80000e+01	
0.22523   	3.63237e+00		         0.06500	-8.70000e+01	
0.23108   	3.65418e+00		         0.06667	-1.02000e+02	
0.23664   	3.60511e+00		         0.06833	-1.15000e+02	
0.24220   	3.67004e+00		         0.07000	-1.25000e+02	
0.24777   	3.64372e+00		         0.07167	-1.33000e+02	
0.25361   	3.58921e+00		         0.07333	-1.38000e+02	
0.25917   	3.54589e+00		         0.07500	-1.41000e+02	
0.26474   	3.42984e+00		         0.07667	-1.43000e+02	
0.27030   	3.28091e+00		         0.07833	-1.44000e+02	
0.27614   	3.22133e+00		         0.08000	-1.44000e+02	
0.28171   	3.18705e+00		         0.08167	-1.43000e+02	
0.28727   	3.08074e+00		         0.08333	-1.41000e+02	
0.29284   	2.99603e+00		         0.08500	-1.39000e+02	
0.29868   	2.95815e+00		         0.08667	-1.37000e+02	
0.30424   	2.86896e+00		         0.08833	-1.34000e+02	
0.30981   	2.72578e+00		         0.09000	-1.31000e+02	
0.31538   	2.60998e+00		         0.09167	-1.28000e+02	
0.32121   	2.50581e+00		         0.09333	-1.25000e+02	
0.32677   	2.33128e+00		         0.09500	-1.22000e+02	
0.33234   	2.18262e+00		         0.09667	-1.19000e+02	
0.33791   	2.03402e+00		         0.09833	-1.16000e+02	
0.34375   	1.86497e+00		         0.10000	-1.13000e+02	
0.34931   	1.73015e+00		         0.10167	-1.09000e+02	
0.35487   	1.57510e+00		         0.10333	-1.06000e+02	
0.36044   	1.36950e+00		         0.10500	-1.03000e+02	
0.36628   	1.13767e+00		         0.10667	-1.01000e+02	
0.37184   	8.48542e-01		         0.10833	-9.80000e+01	
0.37741   	4.07774e-01		         0.11000	-9.50000e+01	
0.38298   	-1.78706e-01		         0.11167	-9.20000e+01	
0.38881   	-8.29993e-01		         0.11333	-9.00000e+01	
0.39438   	-1.51457e+00		         0.11500	-8.80000e+01	
0.39994   	-1.95797e+00		         0.11667	-8.60000e+01	
0.40551   	-2.08844e+00		         0.11833	-8.40000e+01	
0.41134   	-1.89980e+00		         0.12000	-8.20000e+01	
0.41691   	-1.48820e+00		         0.12167	-8.10000e+01	
0.42247   	-8.82059e-01		         0.12333	-8.00000e+01	
0.42804   	-3.50050e-01		         0.12500	-7.80000e+01	
0.43388   	9.50301e-02		         0.12667	-7.70000e+01	
0.43944   	5.13530e-01		         0.12833	-7.50000e+01	
0.44501   	9.46601e-01		         0.13000	-7.40000e+01	
0.45058   	1.29238e+00		         0.13167	-7.20000e+01	
0.45641   	1.47207e+00		         0.13333	-7.00000e+01	
0.46198   	1.58646e+00		         0.13500	-6.80000e+01	
0.46754   	1.74964e+00		         0.13667	-6.60000e+01	
0.47311   	1.58988e+00		         0.13833	-6.40000e+01	
0.47895   	1.73368e+00		         0.14000	-6.20000e+01	
0.48451   	2.12984e+00		         0.14167	-5.90000e+01	
0.49008   	2.22161e+00		         0.14333	-5.70000e+01	
0.49564   	1.89837e+00		         0.14500	-5.50000e+01	
0.50148   	1.46864e+00		         0.14667	-5.30000e+01	
0.50704   	3.90465e-01		         0.14833	-5.20000e+01	
0.51261   	-2.24137e-01		         0.15000	-5.10000e+01	
0.51818   	-1.32407e+00		         0.15167	-5.00000e+01	
0.52419   	-2.02540e+00		         0.15333	-5.00000e+01	
0.52958   	-2.39506e+00		         0.15500	-4.90000e+01	
0.53515   	-2.45069e+00		         0.15667	-4.90000e+01	
0.54087   	-3.21672e+00		         0.15833	-4.90000e+01	
0.54655   	-3.18657e+00		         0.16000	-4.90000e+01	
0.55211   	-3.29440e+00		         0.16167	-4.90000e+01	
0.55768   	-3.30855e+00		         0.16333	-4.80000e+01	
0.56325   	-3.24128e+00		         0.16500	-4.80000e+01	
0.56908   	-3.08107e+00		         0.16667	-4.70000e+01	
0.57464   	-2.90592e+00		         0.16833	-4.60000e+01	
0.58022   	-2.69118e+00		         0.17000	-4.50000e+01	
0.58578   	-2.52524e+00		         0.17167	-4.40000e+01	
0.59161   	-2.35346e+00		         0.17333	-4.30000e+01	
0.59718   	-2.19295e+00		         0.17500	-4.10000e+01	
0.60275   	-2.03651e+00		         0.17667	-4.00000e+01	
0.60831   	-1.86493e+00		         0.17833	-3.90000e+01	
0.61415   	-1.68864e+00		         0.18000	-3.70000e+01	
0.61971   	-1.55752e+00		         0.18167	-3.60000e+01	
0.62528   	-1.38780e+00		         0.18333	-3.50000e+01	
0.63085   	-1.24816e+00		         0.18500	-3.40000e+01	
0.63668   	-1.09493e+00		         0.18667	-3.30000e+01	
0.64225   	-1.00264e+00		         0.18833	-3.20000e+01	
0.64781   	-9.26540e-01		         0.19000	-3.10000e+01	
0.65338   	-8.56696e-01		         0.19167	-3.00000e+01	
0.65922   	-8.27473e-01		         0.19333	-2.90000e+01	
0.66478   	-8.71085e-01		         0.19500	-2.80000e+01	
0.67035   	-9.45676e-01		         0.19667	-2.70000e+01	
0.67591   	-1.02312e+00		         0.19833	-2.70000e+01	
0.68175   	-1.07568e+00		         0.20000	-2.70000e+01	
0.68731   	-1.00635e+00		         0.20167	-2.60000e+01	
0.69288   	-8.78107e-01		         0.20333	-2.60000e+01	
0.69845   	-7.41741e-01		         0.20500	-2.60000e+01	
0.70429   	-5.84550e-01		         0.20667	-2.50000e+01	
0.70985   	-4.49115e-01		         0.20833	-2.50000e+01	
0.71542   	-3.45759e-01		         0.21000	-2.40000e+01	
0.72098   	-3.27124e-01		         0.21167	-2.30000e+01	
0.72682   	-2.17204e-01		         0.21333	-2.30000e+01	
0.73239   	-1.20366e-01		         0.21500	-2.10000e+01	
0.73795   	-3.96310e-02		         0.21667	-2.00000e+01	
0.74352   	-2.83984e-02		         0.21833	-1.90000e+01	
0.74936   	-3.42461e-03		         0.22000	-1.70000e+01	
0.75492   	-3.20429e-02		         0.22167	-1.60000e+01	
0.76049   	-6.63657e-02		         0.22333	-1.50000e+01	
0.76605   	-1.08377e-01		         0.22500	-1.40000e+01	
0.77189   	-1.33758e-01		         0.22667	-1.30000e+01	
0.77746   	-1.30029e-01		         0.22833	-1.20000e+01	
0.78302   	-1.34845e-01		         0.23000	-1.20000e+01	
0.78858   	-1.33044e-01		         0.23167	-1.10000e+01	
0.79442   	-1.22069e-01		         0.23333	-1.10000e+01	
0.79999   	-1.00661e-01		         0.23500	-1.00000e+01	
0.80555   	-5.69441e-02		         0.23667	-1.00000e+01	
0.81111   	-1.38904e-02		         0.23833	-1.00000e+01	
0.81696   	8.19123e-03		         0.24000	-1.00000e+01	
0.82252   	-2.75508e-02		         0.24167	-9.00000e+00	
0.82809   	-1.60513e-01		         0.24333	-8.00000e+00	
0.83365   	-4.55389e-01		         0.24500	-8.00000e+00	
0.83957   	-9.56744e-01		         0.24667	-6.00000e+00	
0.84505   	-1.67556e+00		         0.24833	-5.00000e+00	
0.85062   	-2.68880e+00		         0.25000	-4.00000e+00	
0.85630   	-3.84582e+00		         0.25167	-3.00000e+00	
0.86202   	-4.87074e+00		         0.25333	-2.00000e+00	
0.86759   	-5.82300e+00		         0.25500	-1.00000e+00	
0.87315   	-6.61104e+00		         0.25667	-1.00000e+00	
0.87872   	-6.97861e+00		         0.25833	0.00000e+00	
0.88456   	-7.16558e+00		         0.26000	1.00000e+00	
0.89012   	-7.19899e+00		         0.26167	2.00000e+00	
0.89569   	-6.93028e+00		         0.26333	3.00000e+00	
0.90125   	-6.30121e+00		         0.26500	4.00000e+00	
0.90709   	-5.68957e+00		         0.26667	5.00000e+00	
0.91266   	-4.95306e+00		         0.26833	6.00000e+00	
0.91822   	-4.25385e+00		         0.27000	7.00000e+00	
0.92379   	-3.57397e+00		         0.27167	8.00000e+00	
0.92963   	-3.18855e+00		         0.27333	9.00000e+00	
0.93519   	-2.81488e+00		         0.27500	1.00000e+01	
0.94075   	-2.45093e+00		         0.27667	1.20000e+01	
0.94632   	-2.17095e+00		         0.27833	1.30000e+01	
0.95216   	-2.38167e+00		         0.28000	1.40000e+01	
0.95772   	-2.71939e+00		         0.28167	1.60000e+01	
0.96329   	-2.66450e+00		         0.28333	1.70000e+01	
0.96886   	-2.95489e+00		         0.28500	1.80000e+01	
0.97469   	-3.32455e+00		         0.28667	1.90000e+01	
0.98026   	-2.71159e+00		         0.28833	1.90000e+01	
0.98582   	-1.68162e+00		         0.29000	2.00000e+01	
0.99139   	-1.18393e+00		         0.29167	2.00000e+01	
0.99722   	-4.18734e-01		         0.29333	2.00000e+01	
1.00279   	3.71405e-01		         0.29500	2.00000e+01	
1.00836   	6.27827e-01		         0.29667	2.00000e+01	
1.01392   	6.18232e-01		         0.29833	2.00000e+01	
1.01976   	7.73396e-01		         0.30000	2.00000e+01	
1.02532   	8.68964e-01		         0.30167	2.00000e+01	
1.03089   	7.19639e-01		         0.30333	1.90000e+01	
1.03646   	5.56758e-01		         0.30500	1.90000e+01	
1.04229   	3.60928e-01		         0.30667	1.90000e+01	
1.04786   	1.16249e-01		         0.30833	1.90000e+01	
1.05342   	9.78745e-03		         0.31000	1.90000e+01	
1.05899   	1.58262e-01		         0.31167	1.90000e+01	
1.06483   	3.13111e-01		         0.31333	1.90000e+01	
1.07039   	5.59832e-01		         0.31500	1.90000e+01	
1.07596   	8.11343e-01		         0.31667	2.00000e+01	
1.08152   	1.11691e+00		         0.31833	2.00000e+01	
1.08736   	1.46258e+00		         0.32000	2.00000e+01	
1.09293   	1.77178e+00		         0.32167	2.00000e+01	
1.09849   	2.05404e+00		         0.32333	1.90000e+01	
1.10406   	2.36651e+00		         0.32500	1.80000e+01	
1.10990   	2.54778e+00		         0.32667	1.70000e+01	
1.11546   	2.80124e+00		         0.32833	1.50000e+01	
1.12103   	2.96387e+00		         0.33000	1.40000e+01	
1.12659   	3.04642e+00		         0.33167	1.20000e+01	
1.13243   	3.11096e+00		         0.33333	1.10000e+01	
1.13799   	3.24910e+00		         0.33500	9.00000e+00	
1.14356   	3.24398e+00		         0.33667	8.00000e+00	
1.14913   	3.29038e+00		         0.33833	7.00000e+00	
1.15509   	3.33344e+00		         0.34000	5.00000e+00	
1.16053   	3.37826e+00		         0.34167	4.00000e+00	
1.16609   	3.39723e+00		         0.34333	3.00000e+00	
1.17177   	3.48090e+00		         0.34500	2.00000e+00	
1.17750   	3.48929e+00		         0.34667	2.00000e+00	
1.18306   	3.54282e+00		         0.34833	2.00000e+00	
1.18863   	3.62156e+00		         0.35000	1.00000e+00	
1.19420   	3.66068e+00		         0.35167	1.00000e+00	
1.20003   	3.60638e+00		         0.35333	0.00000e+00	
1.20559   	3.69228e+00		         0.35500	0.00000e+00	
1.21116   	3.72268e+00		         0.35667	-1.00000e+00	
1.21673   	3.68387e+00		         0.35833	-1.00000e+00	
1.22256   	3.63756e+00		         0.36000	-2.00000e+00	
1.22813   	3.64197e+00		         0.36167	-2.00000e+00	
1.23370   	3.57223e+00		         0.36333	-3.00000e+00	
1.23926   	3.51509e+00		         0.36500	-4.00000e+00	
1.24510   	3.43954e+00		         0.36667	-4.00000e+00	
