Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01314   	3.18255e-01		         0.00000	3.00000e+02	
0.02027   	-7.70034e-02		         0.00167	3.79000e+02	
0.02724   	1.47005e-02		         0.00333	4.62000e+02	
0.03428   	1.01954e-01		         0.00500	5.46000e+02	
0.04133   	-4.06885e-02		         0.00667	6.29000e+02	
0.04838   	-1.81739e-01		         0.00833	7.05000e+02	
0.05543   	6.46768e-02		         0.01000	7.72000e+02	
0.06248   	-1.21737e-01		         0.01167	8.25000e+02	
0.06952   	4.98573e-01		         0.01333	8.61000e+02	
0.07657   	1.18194e+00		         0.01500	8.78000e+02	
0.08361   	1.58407e+00		         0.01667	8.74000e+02	
0.09066   	2.57672e+00		         0.01833	8.48000e+02	
0.09771   	3.60522e+00		         0.02000	8.02000e+02	
0.10476   	4.08771e+00		         0.02167	7.38000e+02	
0.11181   	4.36716e+00		         0.02333	6.58000e+02	
0.11889   	4.74018e+00		         0.02500	5.68000e+02	
0.12590   	4.76462e+00		         0.02667	4.70000e+02	
0.13295   	4.79582e+00		         0.02833	3.69000e+02	
0.14000   	4.88632e+00		         0.03000	2.68000e+02	
0.14704   	4.99234e+00		         0.03167	1.71000e+02	
0.15409   	4.99328e+00		         0.03333	8.10000e+01	
0.16114   	4.94341e+00		         0.03500	0.00000e+00	
0.16818   	4.97398e+00		         0.03667	-7.20000e+01	
0.17523   	4.95004e+00		         0.03833	-1.32000e+02	
0.18228   	4.86864e+00		         0.04000	-1.82000e+02	
0.18933   	4.79618e+00		         0.04167	-2.21000e+02	
0.19637   	4.76009e+00		         0.04333	-2.51000e+02	
0.20342   	4.67246e+00		         0.04500	-2.73000e+02	
0.21047   	4.55984e+00		         0.04667	-2.87000e+02	
0.21751   	4.47620e+00		         0.04833	-2.96000e+02	
0.22456   	4.42521e+00		         0.05000	-2.99000e+02	
0.23161   	4.31589e+00		         0.05167	-3.00000e+02	
0.23866   	4.23758e+00		         0.05333	-2.97000e+02	
0.24570   	4.13668e+00		         0.05500	-2.92000e+02	
0.25275   	4.01723e+00		         0.05667	-2.85000e+02	
0.25980   	3.83463e+00		         0.05833	-2.77000e+02	
0.26684   	3.70500e+00		         0.06000	-2.69000e+02	
0.27389   	3.55193e+00		         0.06167	-2.60000e+02	
0.28094   	3.40329e+00		         0.06333	-2.52000e+02	
0.28799   	3.28177e+00		         0.06500	-2.44000e+02	
0.29503   	3.17290e+00		         0.06667	-2.36000e+02	
0.30208   	2.99707e+00		         0.06833	-2.29000e+02	
0.30913   	2.83531e+00		         0.07000	-2.22000e+02	
0.31617   	2.72188e+00		         0.07167	-2.16000e+02	
0.32322   	2.54303e+00		         0.07333	-2.10000e+02	
0.33027   	2.38218e+00		         0.07500	-2.05000e+02	
0.33731   	2.25424e+00		         0.07667	-2.00000e+02	
0.34436   	2.10578e+00		         0.07833	-1.95000e+02	
0.35141   	1.88951e+00		         0.08000	-1.90000e+02	
0.35846   	1.72743e+00		         0.08167	-1.86000e+02	
0.36551   	1.49751e+00		         0.08333	-1.81000e+02	
0.37255   	1.22779e+00		         0.08500	-1.77000e+02	
0.37960   	8.63812e-01		         0.08667	-1.72000e+02	
0.38665   	5.80289e-01		         0.08833	-1.67000e+02	
0.39369   	4.84668e-01		         0.09000	-1.62000e+02	
0.40074   	5.26982e-01		         0.09167	-1.57000e+02	
0.40779   	6.53544e-01		         0.09333	-1.52000e+02	
0.41483   	8.32425e-01		         0.09500	-1.48000e+02	
0.42189   	8.89382e-01		         0.09667	-1.44000e+02	
0.42893   	6.70255e-01		         0.09833	-1.40000e+02	
0.43598   	4.10813e-01		         0.10000	-1.36000e+02	
0.44303   	-5.50132e-02		         0.10167	-1.33000e+02	
0.45007   	-5.59762e-01		         0.10333	-1.30000e+02	
0.45712   	-1.18857e+00		         0.10500	-1.26000e+02	
0.46417   	-2.12108e+00		         0.10667	-1.23000e+02	
0.47122   	-3.16363e+00		         0.10833	-1.20000e+02	
0.47826   	-4.19326e+00		         0.11000	-1.17000e+02	
0.48531   	-5.06198e+00		         0.11167	-1.14000e+02	
0.49236   	-5.73144e+00		         0.11333	-1.11000e+02	
0.49940   	-5.99659e+00		         0.11500	-1.08000e+02	
0.50644   	-6.17318e+00		         0.11667	-1.05000e+02	
0.51350   	-6.16936e+00		         0.11833	-1.01000e+02	
0.52054   	-6.22334e+00		         0.12000	-9.80000e+01	
0.52759   	-6.23591e+00		         0.12167	-9.50000e+01	
0.53464   	-6.17500e+00		         0.12333	-9.20000e+01	
0.54169   	-6.00024e+00		         0.12500	-8.80000e+01	
0.54873   	-5.68390e+00		         0.12667	-8.60000e+01	
0.55578   	-5.27330e+00		         0.12833	-8.30000e+01	
0.56283   	-4.68890e+00		         0.13000	-8.00000e+01	
0.56987   	-4.06489e+00		         0.13167	-7.80000e+01	
0.57692   	-3.43889e+00		         0.13333	-7.60000e+01	
0.58397   	-2.85870e+00		         0.13500	-7.40000e+01	
0.59102   	-2.30691e+00		         0.13667	-7.20000e+01	
0.59806   	-1.88857e+00		         0.13833	-7.10000e+01	
0.60511   	-1.51737e+00		         0.14000	-7.00000e+01	
0.61216   	-1.21397e+00		         0.14167	-6.80000e+01	
0.61920   	-9.56773e-01		         0.14333	-6.70000e+01	
0.62625   	-7.00276e-01		         0.14500	-6.60000e+01	
