Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00486   	-3.83562e+00		         0.00009	6.50000e+01	
0.01178   	-3.46756e+00		         0.00176	1.06000e+02	
0.01869   	-3.50225e+00		         0.00343	1.55000e+02	
0.02560   	-3.17825e+00		         0.00509	2.13000e+02	
0.03252   	-1.89025e+00		         0.00676	2.78000e+02	
0.03943   	-4.03981e-01		         0.00843	3.48000e+02	
0.04635   	-5.69247e-02		         0.01009	4.24000e+02	
0.05326   	1.01148e+00		         0.01176	5.02000e+02	
0.06017   	1.79624e+00		         0.01343	5.81000e+02	
0.06709   	1.28969e+00		         0.01509	6.59000e+02	
0.07400   	4.19807e-01		         0.01676	7.32000e+02	
0.08091   	3.52625e-01		         0.01843	7.95000e+02	
0.08783   	-1.83230e-01		         0.02009	8.46000e+02	
0.09474   	4.12813e-01		         0.02176	8.81000e+02	
0.10166   	1.01525e+00		         0.02343	8.98000e+02	
0.10857   	1.79553e+00		         0.02509	8.97000e+02	
0.11548   	2.89177e+00		         0.02676	8.77000e+02	
0.12240   	4.00924e+00		         0.02843	8.37000e+02	
0.12931   	4.18768e+00		         0.03009	7.80000e+02	
0.13622   	4.29750e+00		         0.03176	7.06000e+02	
0.14314   	4.33438e+00		         0.03343	6.17000e+02	
0.15005   	4.24400e+00		         0.03509	5.16000e+02	
0.15696   	4.14616e+00		         0.03676	4.06000e+02	
0.16388   	3.99241e+00		         0.03843	2.94000e+02	
0.17079   	3.92451e+00		         0.04009	1.81000e+02	
0.17771   	3.98556e+00		         0.04176	7.40000e+01	
0.18462   	3.96536e+00		         0.04343	-2.60000e+01	
0.19153   	3.82479e+00		         0.04509	-1.14000e+02	
0.19845   	3.82789e+00		         0.04676	-1.91000e+02	
0.20536   	3.78957e+00		         0.04843	-2.54000e+02	
0.21227   	3.57241e+00		         0.05009	-3.04000e+02	
0.21919   	3.52679e+00		         0.05176	-3.40000e+02	
0.22610   	3.52041e+00		         0.05343	-3.64000e+02	
0.23302   	3.45188e+00		         0.05509	-3.76000e+02	
0.23993   	3.39084e+00		         0.05676	-3.79000e+02	
0.24684   	3.40169e+00		         0.05843	-3.74000e+02	
0.25376   	3.30244e+00		         0.06009	-3.63000e+02	
0.26067   	3.23618e+00		         0.06176	-3.48000e+02	
0.26758   	3.14390e+00		         0.06343	-3.30000e+02	
0.27450   	3.06169e+00		         0.06509	-3.12000e+02	
0.28141   	2.93253e+00		         0.06676	-2.94000e+02	
0.28832   	2.79891e+00		         0.06843	-2.76000e+02	
0.29524   	2.68150e+00		         0.07009	-2.60000e+02	
0.30215   	2.59394e+00		         0.07176	-2.46000e+02	
0.30907   	2.49880e+00		         0.07343	-2.34000e+02	
0.31598   	2.35638e+00		         0.07509	-2.24000e+02	
0.32289   	2.23931e+00		         0.07676	-2.16000e+02	
0.32981   	2.13255e+00		         0.07843	-2.09000e+02	
0.33672   	1.97551e+00		         0.08009	-2.03000e+02	
0.34364   	1.80478e+00		         0.08176	-1.98000e+02	
0.35055   	1.58817e+00		         0.08343	-1.93000e+02	
0.35746   	1.22378e+00		         0.08509	-1.89000e+02	
0.36438   	7.52025e-01		         0.08676	-1.84000e+02	
0.37129   	1.73922e-01		         0.08843	-1.80000e+02	
0.37820   	-4.58070e-01		         0.09009	-1.76000e+02	
0.38512   	-8.58022e-01		         0.09176	-1.72000e+02	
0.39203   	-7.92348e-01		         0.09343	-1.69000e+02	
0.39894   	-7.36756e-01		         0.09509	-1.65000e+02	
0.40586   	-4.65582e-01		         0.09676	-1.62000e+02	
0.41277   	-1.47623e-01		         0.09843	-1.58000e+02	
0.41969   	4.22378e-02		         0.10009	-1.55000e+02	
0.42660   	9.21548e-02		         0.10176	-1.52000e+02	
0.43351   	3.71402e-01		         0.10343	-1.49000e+02	
0.44043   	7.10919e-01		         0.10509	-1.46000e+02	
0.44734   	1.15450e+00		         0.10676	-1.43000e+02	
0.45426   	1.63102e+00		         0.10843	-1.40000e+02	
0.46117   	1.96587e+00		         0.11009	-1.37000e+02	
0.46808   	2.12839e+00		         0.11176	-1.34000e+02	
0.47500   	2.01180e+00		         0.11343	-1.30000e+02	
0.48191   	1.56601e+00		         0.11509	-1.27000e+02	
0.48882   	9.79758e-01		         0.11676	-1.23000e+02	
0.49574   	9.67480e-02		         0.11843	-1.19000e+02	
0.50265   	-6.61968e-01		         0.12009	-1.16000e+02	
0.50957   	-1.31302e+00		         0.12176	-1.12000e+02	
0.51648   	-1.66746e+00		         0.12343	-1.08000e+02	
0.52339   	-1.94678e+00		         0.12509	-1.05000e+02	
0.53031   	-2.02478e+00		         0.12676	-1.02000e+02	
0.53722   	-2.15335e+00		         0.12843	-9.90000e+01	
0.54414   	-2.17061e+00		         0.13009	-9.60000e+01	
0.55105   	-2.21954e+00		         0.13176	-9.30000e+01	
0.55796   	-2.20842e+00		         0.13343	-9.10000e+01	
0.56488   	-2.04673e+00		         0.13509	-8.90000e+01	
0.57179   	-1.92059e+00		         0.13676	-8.60000e+01	
0.57870   	-1.77386e+00		         0.13843	-8.40000e+01	
0.58561   	-1.61755e+00		         0.14009	-8.20000e+01	
0.59253   	-1.45706e+00		         0.14176	-8.00000e+01	
0.59945   	-1.34715e+00		         0.14343	-7.70000e+01	
0.60636   	-1.19724e+00		         0.14509	-7.50000e+01	
0.61327   	-1.15323e+00		         0.14676	-7.20000e+01	
0.62018   	-1.07581e+00		         0.14843	-6.90000e+01	
0.62710   	-9.99816e-01		         0.15009	-6.60000e+01	
0.63401   	-9.54687e-01		         0.15176	-6.30000e+01	
0.64092   	-8.94766e-01		         0.15343	-6.00000e+01	
0.64784   	-7.90611e-01		         0.15509	-5.70000e+01	
0.65475   	-7.34908e-01		         0.15676	-5.50000e+01	
0.66167   	-7.36564e-01		         0.15843	-5.20000e+01	
0.66858   	-6.95654e-01		         0.16009	-5.00000e+01	
0.67550   	-6.81658e-01		         0.16176	-4.80000e+01	
0.68241   	-6.88929e-01		         0.16343	-4.60000e+01	
0.68932   	-6.55467e-01		         0.16509	-4.40000e+01	
0.69624   	-6.13121e-01		         0.16676	-4.30000e+01	
0.70315   	-6.08248e-01		         0.16843	-4.10000e+01	
0.71006   	-5.88309e-01		         0.17009	-4.00000e+01	
0.71698   	-5.16048e-01		         0.17176	-3.80000e+01	
