Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00495   	-5.09811e-01		         0.00000	-9.00000e+00	
0.01081   	-2.72446e-01		         0.00167	6.00000e+00	
0.01668   	-5.07991e-02		         0.00333	2.60000e+01	
0.02255   	4.56285e-01		         0.00500	5.00000e+01	
0.02842   	1.24546e+00		         0.00667	8.00000e+01	
0.03429   	2.04304e+00		         0.00833	1.13000e+02	
0.04016   	2.80048e+00		         0.01000	1.51000e+02	
0.04602   	3.30466e+00		         0.01167	1.91000e+02	
0.05190   	3.18258e+00		         0.01333	2.33000e+02	
0.05776   	2.37695e+00		         0.01500	2.77000e+02	
0.06376   	1.55638e+00		         0.01667	3.19000e+02	
0.06950   	6.38903e-01		         0.01833	3.60000e+02	
0.07537   	-1.17873e-01		         0.02000	3.98000e+02	
0.08124   	-2.32215e-01		         0.02167	4.30000e+02	
0.08711   	3.32002e-01		         0.02333	4.56000e+02	
0.09297   	8.84801e-01		         0.02500	4.73000e+02	
0.09884   	1.67614e+00		         0.02667	4.80000e+02	
0.10471   	2.57149e+00		         0.02833	4.77000e+02	
0.11058   	3.41850e+00		         0.03000	4.64000e+02	
0.11645   	4.03027e+00		         0.03167	4.41000e+02	
0.12232   	4.35476e+00		         0.03333	4.08000e+02	
0.12818   	4.60710e+00		         0.03500	3.68000e+02	
0.13406   	4.81910e+00		         0.03667	3.20000e+02	
0.13992   	4.89851e+00		         0.03833	2.68000e+02	
0.14579   	4.85214e+00		         0.04000	2.12000e+02	
0.15166   	5.00393e+00		         0.04167	1.55000e+02	
0.15753   	5.00449e+00		         0.04333	9.80000e+01	
0.16340   	4.99468e+00		         0.04500	4.30000e+01	
0.16927   	4.97794e+00		         0.04667	-7.00000e+00	
0.17514   	5.01388e+00		         0.04833	-5.20000e+01	
0.18100   	4.94542e+00		         0.05000	-9.10000e+01	
0.18687   	4.98120e+00		         0.05167	-1.22000e+02	
0.19274   	4.92698e+00		         0.05333	-1.47000e+02	
0.19861   	4.95896e+00		         0.05500	-1.66000e+02	
0.20448   	4.99706e+00		         0.05667	-1.78000e+02	
0.21034   	5.03789e+00		         0.05833	-1.85000e+02	
0.21621   	5.05809e+00		         0.06000	-1.88000e+02	
0.22208   	5.09105e+00		         0.06167	-1.87000e+02	
0.22795   	5.01231e+00		         0.06333	-1.83000e+02	
0.23382   	4.98563e+00		         0.06500	-1.76000e+02	
0.23969   	4.97908e+00		         0.06667	-1.69000e+02	
0.24556   	4.87890e+00		         0.06833	-1.60000e+02	
0.25143   	4.76164e+00		         0.07000	-1.52000e+02	
0.25729   	4.81533e+00		         0.07167	-1.43000e+02	
0.26316   	4.81946e+00		         0.07333	-1.35000e+02	
0.26902   	4.80025e+00		         0.07500	-1.27000e+02	
0.27490   	4.85634e+00		         0.07667	-1.20000e+02	
0.28077   	4.88266e+00		         0.07833	-1.13000e+02	
0.28664   	4.80273e+00		         0.08000	-1.08000e+02	
0.29251   	4.71480e+00		         0.08167	-1.02000e+02	
0.29837   	4.62734e+00		         0.08333	-9.80000e+01	
0.30424   	4.56103e+00		         0.08500	-9.40000e+01	
0.31011   	4.46588e+00		         0.08667	-9.10000e+01	
0.31598   	4.44653e+00		         0.08833	-8.90000e+01	
0.32185   	4.32860e+00		         0.09000	-8.80000e+01	
0.32772   	4.20337e+00		         0.09167	-8.80000e+01	
0.33359   	3.94579e+00		         0.09333	-8.80000e+01	
0.33946   	3.93016e+00		         0.09500	-8.90000e+01	
0.34532   	3.79485e+00		         0.09667	-9.00000e+01	
0.35119   	3.78284e+00		         0.09833	-9.10000e+01	
0.35706   	3.67358e+00		         0.10000	-9.10000e+01	
0.36293   	3.68031e+00		         0.10167	-9.20000e+01	
0.36880   	3.56137e+00		         0.10333	-9.10000e+01	
0.37467   	3.40055e+00		         0.10500	-9.00000e+01	
0.38053   	3.24197e+00		         0.10667	-8.80000e+01	
0.38640   	3.10538e+00		         0.10833	-8.60000e+01	
0.39227   	2.86194e+00		         0.11000	-8.30000e+01	
0.39814   	2.61850e+00		         0.11167	-7.90000e+01	
0.40401   	2.31031e+00		         0.11333	-7.50000e+01	
0.40988   	1.97793e+00		         0.11500	-7.10000e+01	
0.41575   	1.70902e+00		         0.11667	-6.60000e+01	
0.42161   	1.08394e+00		         0.11833	-6.20000e+01	
0.42748   	2.69387e-01		         0.12000	-5.90000e+01	
0.43335   	-2.07694e-01		         0.12167	-5.60000e+01	
0.43922   	-1.18163e+00		         0.12333	-5.40000e+01	
0.44509   	-1.29467e+00		         0.12500	-5.20000e+01	
0.45096   	-9.60026e-01		         0.12667	-5.10000e+01	
0.45682   	-5.13764e-01		         0.12833	-5.10000e+01	
0.46269   	-2.66064e-01		         0.13000	-5.10000e+01	
0.46856   	6.45124e-01		         0.13167	-5.20000e+01	
0.47443   	6.01415e-01		         0.13333	-5.30000e+01	
0.48030   	5.29041e-01		         0.13500	-5.40000e+01	
0.48617   	5.91879e-01		         0.13667	-5.40000e+01	
0.49204   	5.37414e-01		         0.13833	-5.50000e+01	
0.49791   	-5.48433e-03		         0.14000	-5.50000e+01	
0.50377   	-4.03631e-01		         0.14167	-5.50000e+01	
0.50964   	-1.30595e+00		         0.14333	-5.50000e+01	
0.51551   	-1.93818e+00		         0.14500	-5.40000e+01	
0.52138   	-2.85398e+00		         0.14667	-5.20000e+01	
0.52725   	-3.53852e+00		         0.14833	-4.90000e+01	
0.53312   	-4.25703e+00		         0.15000	-4.60000e+01	
0.53899   	-4.76091e+00		         0.15167	-4.20000e+01	
0.54522   	-5.62390e+00		         0.15333	-3.90000e+01	
0.55072   	-5.97217e+00		         0.15500	-3.60000e+01	
0.55659   	-6.24978e+00		         0.15667	-3.20000e+01	
0.56246   	-6.49630e+00		         0.15833	-2.90000e+01	
0.56833   	-6.45993e+00		         0.16000	-2.70000e+01	
0.57419   	-6.19185e+00		         0.16167	-2.50000e+01	
0.58007   	-5.88780e+00		         0.16333	-2.30000e+01	
0.58593   	-5.58587e+00		         0.16500	-2.20000e+01	
0.59181   	-5.16531e+00		         0.16667	-2.10000e+01	
0.59767   	-4.70358e+00		         0.16833	-2.00000e+01	
0.60354   	-4.49455e+00		         0.17000	-2.00000e+01	
0.60941   	-4.20978e+00		         0.17167	-2.00000e+01	
0.61528   	-3.88282e+00		         0.17333	-2.00000e+01	
0.62115   	-3.43532e+00		         0.17500	-2.10000e+01	
0.62701   	-2.97459e+00		         0.17667	-2.20000e+01	
0.63289   	-2.69553e+00		         0.17833	-2.30000e+01	
0.63875   	-2.62203e+00		         0.18000	-2.30000e+01	
0.64480   	-2.49655e+00		         0.18167	-2.40000e+01	
0.65049   	-2.61706e+00		         0.18333	-2.40000e+01	
0.65636   	-2.72355e+00		         0.18500	-2.30000e+01	
0.66222   	-2.67382e+00		         0.18667	-2.20000e+01	
0.66809   	-2.70206e+00		         0.18833	-2.00000e+01	
0.67396   	-2.74100e+00		         0.19000	-1.70000e+01	
0.67983   	-2.65890e+00		         0.19167	-1.50000e+01	
0.68570   	-2.57172e+00		         0.19333	-1.20000e+01	
