Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00513   	-5.73488e-01		         0.00000	5.00000e+00	
0.01152   	-2.28542e-01		         0.00167	1.10000e+01	
0.01791   	2.66316e-01		         0.00333	1.70000e+01	
0.02430   	4.68364e-01		         0.00500	2.50000e+01	
0.03069   	6.51814e-01		         0.00667	3.30000e+01	
0.03707   	1.31671e-01		         0.00833	4.20000e+01	
0.04347   	-2.43965e-01		         0.01000	5.20000e+01	
0.04986   	-1.01647e+00		         0.01167	6.30000e+01	
0.05626   	-1.77921e+00		         0.01333	7.30000e+01	
0.06265   	-2.39243e+00		         0.01500	8.30000e+01	
0.06904   	-1.95603e+00		         0.01667	9.30000e+01	
0.07543   	-1.40342e+00		         0.01833	1.01000e+02	
0.08182   	-5.52386e-01		         0.02000	1.08000e+02	
0.08821   	9.07559e-01		         0.02167	1.13000e+02	
0.09460   	2.40086e+00		         0.02333	1.17000e+02	
0.10099   	3.23368e+00		         0.02500	1.17000e+02	
0.10739   	3.91806e+00		         0.02667	1.16000e+02	
0.11377   	4.35583e+00		         0.02833	1.12000e+02	
0.12017   	4.68115e+00		         0.03000	1.06000e+02	
0.12656   	4.99469e+00		         0.03167	9.80000e+01	
0.13295   	5.13625e+00		         0.03333	8.80000e+01	
0.13934   	5.01627e+00		         0.03500	7.60000e+01	
0.14573   	5.04205e+00		         0.03667	6.40000e+01	
0.15212   	4.95726e+00		         0.03833	5.10000e+01	
0.15851   	4.85488e+00		         0.04000	3.80000e+01	
0.16490   	4.73426e+00		         0.04167	2.50000e+01	
0.17130   	4.81507e+00		         0.04333	1.40000e+01	
0.17769   	4.73583e+00		         0.04500	3.00000e+00	
0.18408   	4.74778e+00		         0.04667	-6.00000e+00	
0.19047   	4.72198e+00		         0.04833	-1.50000e+01	
0.19686   	4.68130e+00		         0.05000	-2.10000e+01	
0.20325   	4.60933e+00		         0.05167	-2.70000e+01	
0.20964   	4.66913e+00		         0.05333	-3.00000e+01	
0.21603   	4.66216e+00		         0.05500	-3.30000e+01	
0.22242   	4.56445e+00		         0.05667	-3.50000e+01	
0.22882   	4.58004e+00		         0.05833	-3.50000e+01	
0.23521   	4.55071e+00		         0.06000	-3.50000e+01	
0.24160   	4.43862e+00		         0.06167	-3.50000e+01	
0.24799   	4.36082e+00		         0.06333	-3.30000e+01	
0.25438   	4.30661e+00		         0.06500	-3.20000e+01	
0.26077   	4.12127e+00		         0.06667	-3.10000e+01	
0.26716   	3.94691e+00		         0.06833	-2.90000e+01	
0.27355   	3.74444e+00		         0.07000	-2.70000e+01	
0.27994   	3.52262e+00		         0.07167	-2.60000e+01	
0.28634   	3.31173e+00		         0.07333	-2.40000e+01	
0.29273   	3.17804e+00		         0.07500	-2.20000e+01	
0.29912   	3.07285e+00		         0.07667	-2.10000e+01	
0.30551   	2.92313e+00		         0.07833	-2.00000e+01	
0.31190   	2.78395e+00		         0.08000	-1.90000e+01	
0.31829   	2.65890e+00		         0.08167	-1.80000e+01	
0.32468   	2.45444e+00		         0.08333	-1.70000e+01	
0.33107   	2.21067e+00		         0.08500	-1.70000e+01	
0.33747   	2.12716e+00		         0.08667	-1.70000e+01	
0.34386   	1.90608e+00		         0.08833	-1.70000e+01	
0.35025   	1.74209e+00		         0.09000	-1.60000e+01	
