Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00531   	-3.55763e-01		         0.00000	1.00000e+01	
0.01145   	1.55677e-01		         0.00167	1.80000e+01	
0.01759   	7.29996e-01		         0.00333	2.80000e+01	
0.02373   	1.88584e+00		         0.00500	4.00000e+01	
0.03014   	2.82551e+00		         0.00667	5.30000e+01	
0.03628   	3.65835e+00		         0.00833	6.70000e+01	
0.04241   	3.86971e+00		         0.01000	8.20000e+01	
0.04855   	3.45960e+00		         0.01167	9.80000e+01	
0.05496   	2.72067e+00		         0.01333	1.13000e+02	
0.06110   	1.97314e+00		         0.01500	1.27000e+02	
0.06723   	1.48088e+00		         0.01667	1.39000e+02	
0.07337   	1.32325e+00		         0.01833	1.49000e+02	
0.07978   	1.76170e+00		         0.02000	1.56000e+02	
0.08592   	2.36473e+00		         0.02167	1.60000e+02	
0.09205   	2.98034e+00		         0.02333	1.61000e+02	
0.09819   	3.63402e+00		         0.02500	1.58000e+02	
0.10460   	4.29471e+00		         0.02667	1.51000e+02	
0.11074   	4.81627e+00		         0.02833	1.41000e+02	
0.11688   	5.26366e+00		         0.03000	1.28000e+02	
0.12301   	5.43726e+00		         0.03167	1.13000e+02	
0.12943   	5.53424e+00		         0.03333	9.60000e+01	
0.13556   	5.61537e+00		         0.03500	7.80000e+01	
0.14170   	5.67168e+00		         0.03667	5.90000e+01	
0.14784   	5.61614e+00		         0.03833	4.10000e+01	
0.15425   	5.60334e+00		         0.04000	2.30000e+01	
0.16038   	5.47992e+00		         0.04167	7.00000e+00	
0.16652   	5.38886e+00		         0.04333	-9.00000e+00	
0.17266   	5.15928e+00		         0.04500	-2.30000e+01	
0.17907   	5.08757e+00		         0.04667	-3.60000e+01	
0.18521   	5.00871e+00		         0.04833	-4.60000e+01	
0.19134   	5.02286e+00		         0.05000	-5.50000e+01	
0.19748   	5.02192e+00		         0.05167	-6.20000e+01	
0.20389   	4.97336e+00		         0.05333	-6.70000e+01	
0.21003   	4.94871e+00		         0.05500	-7.10000e+01	
0.21617   	4.92622e+00		         0.05667	-7.40000e+01	
0.22230   	4.82560e+00		         0.05833	-7.50000e+01	
0.22872   	4.65076e+00		         0.06000	-7.50000e+01	
0.23485   	4.61171e+00		         0.06167	-7.50000e+01	
0.24099   	4.52302e+00		         0.06333	-7.50000e+01	
0.24713   	4.43457e+00		         0.06500	-7.30000e+01	
0.25353   	4.39949e+00		         0.06667	-7.20000e+01	
0.25967   	4.29272e+00		         0.06833	-7.10000e+01	
0.26581   	4.20981e+00		         0.07000	-6.90000e+01	
0.27195   	4.12388e+00		         0.07167	-6.70000e+01	
0.27836   	4.00011e+00		         0.07333	-6.50000e+01	
0.28449   	3.83366e+00		         0.07500	-6.40000e+01	
0.29063   	3.72929e+00		         0.07667	-6.20000e+01	
0.29677   	3.59820e+00		         0.07833	-6.00000e+01	
0.30318   	3.36737e+00		         0.08000	-5.90000e+01	
0.30931   	3.15565e+00		         0.08167	-5.70000e+01	
0.31546   	2.98534e+00		         0.08333	-5.60000e+01	
0.32159   	2.87521e+00		         0.08500	-5.40000e+01	
0.32800   	2.68717e+00		         0.08667	-5.30000e+01	
0.33414   	2.56356e+00		         0.08833	-5.20000e+01	
0.34030   	2.39173e+00		         0.09000	-5.00000e+01	
0.34641   	2.17686e+00		         0.09167	-4.90000e+01	
