Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00478   	-4.32601e+00		         0.00000	-6.00000e+00	
0.01061   	-3.40842e+00		         0.00167	6.00000e+00	
0.01645   	-2.18330e+00		         0.00333	2.10000e+01	
0.02228   	-1.88485e-01		         0.00500	3.80000e+01	
0.02812   	1.12120e+00		         0.00667	5.90000e+01	
0.03396   	3.92360e+00		         0.00833	8.20000e+01	
0.04012   	4.01837e+00		         0.01000	1.07000e+02	
0.04563   	3.06167e+00		         0.01167	1.33000e+02	
0.05146   	1.84157e+00		         0.01333	1.60000e+02	
0.05729   	1.29260e+00		         0.01500	1.86000e+02	
0.06313   	-1.30740e+00		         0.01667	2.10000e+02	
0.06897   	-9.02807e-01		         0.01833	2.31000e+02	
0.07480   	5.29394e-02		         0.02000	2.49000e+02	
0.08063   	1.30256e+00		         0.02167	2.62000e+02	
0.08647   	2.52887e+00		         0.02333	2.70000e+02	
0.09230   	3.29011e+00		         0.02500	2.72000e+02	
0.09814   	3.91782e+00		         0.02667	2.69000e+02	
0.10397   	4.37486e+00		         0.02833	2.61000e+02	
0.10981   	4.90115e+00		         0.03000	2.49000e+02	
0.11565   	5.19233e+00		         0.03167	2.31000e+02	
0.12148   	5.46950e+00		         0.03333	2.11000e+02	
0.12731   	5.60998e+00		         0.03500	1.88000e+02	
0.13315   	5.72893e+00		         0.03667	1.62000e+02	
0.13898   	5.61971e+00		         0.03833	1.36000e+02	
0.14482   	5.54356e+00		         0.04000	1.10000e+02	
0.15066   	5.40034e+00		         0.04167	8.40000e+01	
0.15649   	5.40837e+00		         0.04333	6.00000e+01	
0.16232   	5.35242e+00		         0.04500	3.70000e+01	
0.16816   	5.29697e+00		         0.04667	1.60000e+01	
0.17399   	5.29002e+00		         0.04833	-3.00000e+00	
0.17983   	5.20374e+00		         0.05000	-2.00000e+01	
0.18567   	5.05800e+00		         0.05167	-3.40000e+01	
0.19150   	5.05529e+00		         0.05333	-4.60000e+01	
0.19734   	5.16099e+00		         0.05500	-5.70000e+01	
0.20317   	5.17497e+00		         0.05667	-6.50000e+01	
0.20900   	5.29154e+00		         0.05833	-7.20000e+01	
0.21484   	5.22442e+00		         0.06000	-7.70000e+01	
0.22067   	5.21990e+00		         0.06167	-8.10000e+01	
0.22652   	5.12629e+00		         0.06333	-8.40000e+01	
0.23234   	5.05859e+00		         0.06500	-8.50000e+01	
0.23818   	4.91704e+00		         0.06667	-8.60000e+01	
0.24402   	4.87880e+00		         0.06833	-8.60000e+01	
0.24985   	4.66221e+00		         0.07000	-8.60000e+01	
0.25574   	4.48938e+00		         0.07167	-8.50000e+01	
0.26152   	4.30277e+00		         0.07333	-8.40000e+01	
0.26735   	4.17897e+00		         0.07500	-8.20000e+01	
0.27319   	4.08772e+00		         0.07667	-8.10000e+01	
0.27903   	3.92428e+00		         0.07833	-7.90000e+01	
0.28486   	3.82222e+00		         0.08000	-7.80000e+01	
0.29069   	3.71973e+00		         0.08167	-7.60000e+01	
0.29653   	3.55068e+00		         0.08333	-7.40000e+01	
0.30237   	3.42914e+00		         0.08500	-7.30000e+01	
0.30820   	3.31991e+00		         0.08667	-7.10000e+01	
0.31403   	3.15998e+00		         0.08833	-6.90000e+01	
0.31987   	3.02701e+00		         0.09000	-6.70000e+01	
0.32571   	2.90788e+00		         0.09167	-6.60000e+01	
0.33154   	2.71786e+00		         0.09333	-6.40000e+01	
0.33737   	2.55306e+00		         0.09500	-6.20000e+01	
0.34321   	2.32617e+00		         0.09667	-6.10000e+01	
0.34904   	2.03974e+00		         0.09833	-5.90000e+01	
0.35488   	1.72832e+00		         0.10000	-5.70000e+01	
0.36071   	1.35644e+00		         0.10167	-5.50000e+01	
0.36655   	9.38088e-01		         0.10333	-5.30000e+01	
0.37238   	3.98613e-01		         0.10500	-5.10000e+01	
0.37822   	-2.15694e-01		         0.10667	-4.90000e+01	
0.38405   	-9.00560e-01		         0.10833	-4.80000e+01	
0.38989   	-1.37683e+00		         0.11000	-4.70000e+01	
0.39572   	-1.81257e+00		         0.11167	-4.50000e+01	
0.40156   	-2.04042e+00		         0.11333	-4.40000e+01	
0.40739   	-1.95622e+00		         0.11500	-4.30000e+01	
0.41323   	-1.60042e+00		         0.11667	-4.20000e+01	
0.41906   	-1.54738e+00		         0.11833	-4.10000e+01	
0.42490   	-1.27100e+00		         0.12000	-4.00000e+01	
0.43073   	-8.64614e-01		         0.12167	-3.90000e+01	
0.43657   	-6.13351e-01		         0.12333	-3.80000e+01	
0.44240   	-4.83619e-01		         0.12500	-3.70000e+01	
0.44824   	-1.41964e-01		         0.12667	-3.60000e+01	
0.45407   	-1.90638e-01		         0.12833	-3.50000e+01	
0.45991   	-2.82776e-01		         0.13000	-3.30000e+01	
0.46574   	-3.93316e-01		         0.13167	-3.20000e+01	
0.47172   	-5.84875e-01		         0.13333	-3.10000e+01	
0.47742   	-1.12423e+00		         0.13500	-2.90000e+01	
0.48325   	-1.22308e+00		         0.13667	-2.80000e+01	
0.48908   	-2.25196e+00		         0.13833	-2.70000e+01	
0.49492   	-2.98493e+00		         0.14000	-2.60000e+01	
0.50075   	-4.06108e+00		         0.14167	-2.60000e+01	
0.50659   	-4.82438e+00		         0.14333	-2.50000e+01	
0.51243   	-5.72459e+00		         0.14500	-2.50000e+01	
0.51826   	-5.78199e+00		         0.14667	-2.40000e+01	
0.52409   	-6.15703e+00		         0.14833	-2.30000e+01	
0.52993   	-6.12106e+00		         0.15000	-2.30000e+01	
0.53576   	-6.00230e+00		         0.15167	-2.20000e+01	
0.54160   	-5.85944e+00		         0.15333	-2.10000e+01	
0.54743   	-5.73623e+00		         0.15500	-2.10000e+01	
0.55327   	-5.41701e+00		         0.15667	-2.00000e+01	
0.55910   	-5.02685e+00		         0.15833	-1.90000e+01	
0.56494   	-4.72555e+00		         0.16000	-1.80000e+01	
0.57077   	-4.40070e+00		         0.16167	-1.80000e+01	
0.57661   	-3.98267e+00		         0.16333	-1.70000e+01	
0.58244   	-3.66506e+00		         0.16500	-1.60000e+01	
0.58828   	-3.46451e+00		         0.16667	-1.60000e+01	
