Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01132   	-1.87613e+00		         0.00000	-4.00000e+01	
0.01742   	-1.45899e+00		         0.00167	-3.70000e+01	
0.02352   	-1.03391e+00		         0.00333	-3.10000e+01	
0.02990   	8.79396e-02		         0.00500	-2.20000e+01	
0.03600   	1.15222e+00		         0.00667	-9.00000e+00	
0.04210   	2.12026e+00		         0.00833	7.00000e+00	
0.04821   	2.64068e+00		         0.01000	2.70000e+01	
0.05459   	2.19075e+00		         0.01167	5.10000e+01	
0.06069   	1.06085e+00		         0.01333	7.90000e+01	
0.06679   	4.97403e-01		         0.01500	1.09000e+02	
0.07290   	-6.90384e-01		         0.01667	1.42000e+02	
0.07927   	-6.42889e-01		         0.01833	1.75000e+02	
0.08537   	2.09517e-01		         0.02000	2.07000e+02	
0.09148   	1.28137e+00		         0.02167	2.36000e+02	
0.09758   	1.76657e+00		         0.02333	2.62000e+02	
0.10396   	2.91221e+00		         0.02500	2.83000e+02	
0.11007   	3.09013e+00		         0.02667	2.98000e+02	
0.11626   	3.24807e+00		         0.02833	3.07000e+02	
0.12227   	3.37479e+00		         0.03000	3.10000e+02	
0.12865   	3.44284e+00		         0.03167	3.05000e+02	
0.13475   	3.51844e+00		         0.03333	2.93000e+02	
0.14086   	3.59319e+00		         0.03500	2.75000e+02	
0.14696   	3.70280e+00		         0.03667	2.51000e+02	
0.15334   	3.81703e+00		         0.03833	2.22000e+02	
0.15944   	3.93921e+00		         0.04000	1.89000e+02	
0.16554   	3.96349e+00		         0.04167	1.54000e+02	
0.17165   	3.92392e+00		         0.04333	1.19000e+02	
0.17802   	3.92635e+00		         0.04500	8.40000e+01	
0.18413   	3.88784e+00		         0.04667	5.00000e+01	
0.19023   	3.87660e+00		         0.04833	1.80000e+01	
0.19634   	3.95561e+00		         0.05000	-1.10000e+01	
0.20271   	4.07245e+00		         0.05167	-3.70000e+01	
0.20881   	4.05493e+00		         0.05333	-6.00000e+01	
0.21492   	4.06252e+00		         0.05500	-7.90000e+01	
0.22102   	4.10378e+00		         0.05667	-9.60000e+01	
