Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01731   	-1.20021e+00		         0.00000	-3.30000e+01	
0.02369   	-8.38984e-01		         0.00167	-3.10000e+01	
0.03007   	-4.04385e-01		         0.00333	-2.90000e+01	
0.03644   	4.77637e-01		         0.00500	-2.60000e+01	
0.04281   	1.53964e+00		         0.00667	-2.30000e+01	
0.04918   	2.70298e+00		         0.00833	-1.80000e+01	
0.05556   	3.63688e+00		         0.01000	-1.10000e+01	
0.06193   	3.87168e+00		         0.01167	-1.00000e+00	
0.06831   	2.80930e+00		         0.01333	1.30000e+01	
0.07468   	1.30624e+00		         0.01500	3.20000e+01	
0.08106   	8.43460e-02		         0.01667	5.70000e+01	
0.08743   	-3.58837e-01		         0.01833	9.00000e+01	
0.09381   	-1.02881e-01		         0.02000	1.29000e+02	
0.10018   	1.24825e+00		         0.02167	1.76000e+02	
0.10656   	2.92075e+00		         0.02333	2.31000e+02	
0.11293   	4.19047e+00		         0.02500	2.92000e+02	
0.11931   	4.73616e+00		         0.02667	3.58000e+02	
0.12568   	5.00316e+00		         0.02833	4.27000e+02	
0.13206   	5.20330e+00		         0.03000	4.98000e+02	
0.13843   	5.18585e+00		         0.03167	5.67000e+02	
0.14481   	5.06866e+00		         0.03333	6.31000e+02	
0.15118   	4.95180e+00		         0.03500	6.88000e+02	
0.15756   	4.89532e+00		         0.03667	7.34000e+02	
0.16394   	4.80648e+00		         0.03833	7.65000e+02	
0.17031   	4.75911e+00		         0.04000	7.81000e+02	
0.17668   	4.72968e+00		         0.04167	7.79000e+02	
0.18306   	4.71535e+00		         0.04333	7.60000e+02	
0.18943   	4.71182e+00		         0.04500	7.23000e+02	
0.19580   	4.78605e+00		         0.04667	6.70000e+02	
0.20218   	4.89767e+00		         0.04833	6.03000e+02	
0.20855   	4.95084e+00		         0.05000	5.24000e+02	
0.21493   	4.95488e+00		         0.05167	4.38000e+02	
0.22130   	5.04225e+00		         0.05333	3.46000e+02	
0.22768   	5.12400e+00		         0.05500	2.52000e+02	
0.23405   	5.04016e+00		         0.05667	1.61000e+02	
0.24078   	5.02387e+00		         0.05833	7.50000e+01	
0.24680   	5.00958e+00		         0.06000	-4.00000e+00	
0.25318   	4.87626e+00		         0.06167	-7.40000e+01	
0.25955   	4.70572e+00		         0.06333	-1.33000e+02	
0.26593   	4.57937e+00		         0.06500	-1.81000e+02	
0.27230   	4.41631e+00		         0.06667	-2.18000e+02	
0.27868   	4.28844e+00		         0.06833	-2.45000e+02	
0.28505   	4.14464e+00		         0.07000	-2.63000e+02	
0.29142   	3.94851e+00		         0.07167	-2.73000e+02	
0.29780   	3.79923e+00		         0.07333	-2.77000e+02	
0.30417   	3.64568e+00		         0.07500	-2.75000e+02	
0.31055   	3.47300e+00		         0.07667	-2.69000e+02	
0.31692   	3.32660e+00		         0.07833	-2.60000e+02	
0.32334   	3.21522e+00		         0.08000	-2.50000e+02	
0.32967   	3.07446e+00		         0.08167	-2.39000e+02	
0.33605   	2.90293e+00		         0.08333	-2.28000e+02	
0.34242   	2.69535e+00		         0.08500	-2.17000e+02	
0.34879   	2.47466e+00		         0.08667	-2.06000e+02	
0.35517   	2.24963e+00		         0.08833	-1.96000e+02	
0.36155   	2.03911e+00		         0.09000	-1.87000e+02	
0.36792   	1.82362e+00		         0.09167	-1.79000e+02	
0.37429   	1.62398e+00		         0.09333	-1.72000e+02	
0.38067   	1.40739e+00		         0.09500	-1.66000e+02	
0.38704   	1.16493e+00		         0.09667	-1.60000e+02	
0.39342   	8.76025e-01		         0.09833	-1.55000e+02	
0.39979   	5.36282e-01		         0.10000	-1.50000e+02	
0.40635   	1.29288e-01		         0.10167	-1.45000e+02	
0.41254   	-2.11628e-01		         0.10333	-1.41000e+02	
0.41892   	-2.58768e-01		         0.10500	-1.36000e+02	
0.42529   	8.00320e-02		         0.10667	-1.32000e+02	
0.43167   	6.01015e-01		         0.10833	-1.27000e+02	
0.43804   	1.20570e+00		         0.11000	-1.23000e+02	
0.44442   	1.79270e+00		         0.11167	-1.20000e+02	
0.45079   	2.15331e+00		         0.11333	-1.16000e+02	
0.45716   	2.22591e+00		         0.11500	-1.12000e+02	
0.46354   	2.19471e+00		         0.11667	-1.09000e+02	
0.46991   	2.18624e+00		         0.11833	-1.06000e+02	
0.47629   	2.11328e+00		         0.12000	-1.03000e+02	
0.48266   	1.96441e+00		         0.12167	-1.00000e+02	
0.48934   	1.71995e+00		         0.12333	-9.80000e+01	
0.49541   	1.31048e+00		         0.12500	-9.60000e+01	
0.50179   	7.88756e-01		         0.12667	-9.40000e+01	
0.50816   	2.33313e-01		         0.12833	-9.20000e+01	
0.51454   	-4.28638e-01		         0.13000	-9.00000e+01	
0.52091   	-1.13248e+00		         0.13167	-8.80000e+01	
0.52728   	-1.70982e+00		         0.13333	-8.60000e+01	
0.53366   	-2.29936e+00		         0.13500	-8.40000e+01	
0.54003   	-2.82778e+00		         0.13667	-8.20000e+01	
0.54641   	-3.23529e+00		         0.13833	-8.00000e+01	
0.55278   	-3.59803e+00		         0.14000	-7.80000e+01	
0.55916   	-3.90979e+00		         0.14167	-7.60000e+01	
