Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00485   	8.55961e-01		         0.00000	1.54000e+02	
0.01098   	1.30161e+00		         0.00167	1.88000e+02	
0.01712   	1.66299e+00		         0.00333	2.23000e+02	
0.02326   	2.23084e+00		         0.00500	2.58000e+02	
0.02993   	2.75030e+00		         0.00667	2.92000e+02	
0.03581   	2.88181e+00		         0.00833	3.24000e+02	
0.04194   	2.15420e+00		         0.01000	3.51000e+02	
0.04808   	1.38987e+00		         0.01167	3.73000e+02	
0.05449   	5.81037e-01		         0.01333	3.89000e+02	
0.06063   	-8.92395e-02		         0.01500	3.97000e+02	
0.06676   	-3.12276e-01		         0.01667	3.97000e+02	
0.07290   	2.82360e-01		         0.01833	3.88000e+02	
0.07965   	9.41174e-01		         0.02000	3.71000e+02	
0.08545   	1.77278e+00		         0.02167	3.44000e+02	
0.09159   	2.63392e+00		         0.02333	3.08000e+02	
0.09772   	3.27623e+00		         0.02500	2.62000e+02	
0.10413   	3.77073e+00		         0.02667	2.06000e+02	
0.11027   	4.19666e+00		         0.02833	1.43000e+02	
0.11641   	4.47020e+00		         0.03000	7.40000e+01	
0.12255   	4.57952e+00		         0.03167	1.00000e+00	
0.12896   	4.69340e+00		         0.03333	-7.20000e+01	
0.13510   	4.72539e+00		         0.03500	-1.45000e+02	
0.14123   	4.74393e+00		         0.03667	-2.15000e+02	
0.14737   	4.76682e+00		         0.03833	-2.80000e+02	
0.15378   	4.82325e+00		         0.04000	-3.37000e+02	
0.15991   	4.77883e+00		         0.04167	-3.87000e+02	
0.16605   	4.77719e+00		         0.04333	-4.26000e+02	
0.17219   	4.70077e+00		         0.04500	-4.54000e+02	
0.17860   	4.68935e+00		         0.04667	-4.71000e+02	
0.18474   	4.61494e+00		         0.04833	-4.77000e+02	
0.19087   	4.52667e+00		         0.05000	-4.72000e+02	
0.19701   	4.41327e+00		         0.05167	-4.58000e+02	
0.20342   	4.37420e+00		         0.05333	-4.35000e+02	
0.20956   	4.27652e+00		         0.05500	-4.07000e+02	
0.21570   	4.16379e+00		         0.05667	-3.75000e+02	
0.22183   	4.16315e+00		         0.05833	-3.39000e+02	
0.22824   	4.19102e+00		         0.06000	-3.03000e+02	
0.23438   	4.17517e+00		         0.06167	-2.66000e+02	
0.24052   	4.10327e+00		         0.06333	-2.31000e+02	
0.24666   	4.08802e+00		         0.06500	-1.97000e+02	
0.25307   	3.96576e+00		         0.06667	-1.65000e+02	
0.25920   	3.83888e+00		         0.06833	-1.36000e+02	
0.26534   	3.66526e+00		         0.07000	-1.10000e+02	
0.27148   	3.58779e+00		         0.07167	-8.70000e+01	
0.27789   	3.42999e+00		         0.07333	-6.70000e+01	
0.28403   	3.34523e+00		         0.07500	-4.90000e+01	
0.29016   	3.23297e+00		         0.07667	-3.50000e+01	
0.29630   	3.13357e+00		         0.07833	-2.20000e+01	
0.30271   	2.97330e+00		         0.08000	-1.10000e+01	
0.30885   	2.79610e+00		         0.08167	-2.00000e+00	
0.31498   	2.56875e+00		         0.08333	6.00000e+00	
0.32112   	2.41556e+00		         0.08500	1.30000e+01	
0.32753   	2.16533e+00		         0.08667	1.90000e+01	
0.33367   	1.86541e+00		         0.08833	2.40000e+01	
0.33981   	1.58331e+00		         0.09000	2.80000e+01	
0.34594   	1.73798e+00		         0.09167	3.10000e+01	
0.35235   	1.32016e+00		         0.09333	3.40000e+01	
0.35849   	9.28879e-01		         0.09500	3.50000e+01	
0.36463   	7.03341e-01		         0.09667	3.60000e+01	
0.37077   	4.24273e-01		         0.09833	3.70000e+01	
0.37717   	-7.59542e-02		         0.10000	3.70000e+01	
0.38332   	1.23397e-01		         0.10167	3.60000e+01	
0.38945   	6.28369e-01		         0.10333	3.60000e+01	
0.39559   	9.62137e-01		         0.10500	3.50000e+01	
0.40200   	1.52652e+00		         0.10667	3.40000e+01	
0.40813   	1.85729e+00		         0.10833	3.40000e+01	
0.41427   	1.34354e+00		         0.11000	3.40000e+01	
0.42041   	2.57925e-01		         0.11167	3.30000e+01	
0.42682   	-7.74650e-01		         0.11333	3.30000e+01	
0.43296   	-1.85822e+00		         0.11500	3.30000e+01	
0.43909   	-3.07257e+00		         0.11667	3.40000e+01	
0.44523   	-3.66105e+00		         0.11833	3.40000e+01	
0.45164   	-3.98611e+00		         0.12000	3.40000e+01	
0.45778   	-4.41286e+00		         0.12167	3.40000e+01	
0.46392   	-4.80119e+00		         0.12333	3.40000e+01	
0.47005   	-4.95261e+00		         0.12500	3.50000e+01	
0.47646   	-5.07854e+00		         0.12667	3.50000e+01	
0.48260   	-5.00698e+00		         0.12833	3.60000e+01	
0.48874   	-4.79386e+00		         0.13000	3.70000e+01	
0.49488   	-4.62394e+00		         0.13167	3.70000e+01	
0.50129   	-4.46097e+00		         0.13333	3.80000e+01	
0.50742   	-4.19529e+00		         0.13500	3.90000e+01	
0.51356   	-3.91380e+00		         0.13667	3.90000e+01	
0.51970   	-3.62637e+00		         0.13833	4.00000e+01	
0.52611   	-3.30607e+00		         0.14000	4.10000e+01	
0.53225   	-2.94262e+00		         0.14167	4.20000e+01	
0.53838   	-2.58565e+00		         0.14333	4.30000e+01	
0.54472   	-2.24479e+00		         0.14500	4.30000e+01	
0.55093   	-1.86293e+00		         0.14667	4.40000e+01	
0.55707   	-1.50100e+00		         0.14833	4.40000e+01	
0.56320   	-1.23589e+00		         0.15000	4.40000e+01	
0.56934   	-1.06189e+00		         0.15167	4.40000e+01	
0.57575   	-1.02835e+00		         0.15333	4.40000e+01	
0.58189   	-1.11240e+00		         0.15500	4.40000e+01	
0.58803   	-1.33590e+00		         0.15667	4.40000e+01	
0.59453   	-1.66993e+00		         0.15833	4.40000e+01	
0.60057   	-2.03401e+00		         0.16000	4.30000e+01	
0.60671   	-2.57080e+00		         0.16167	4.40000e+01	
0.61285   	-3.30590e+00		         0.16333	4.40000e+01	
0.61899   	-4.09329e+00		         0.16500	4.40000e+01	
0.62539   	-4.86050e+00		         0.16667	4.40000e+01	
0.63153   	-5.68121e+00		         0.16833	4.50000e+01	
0.63767   	-6.37854e+00		         0.17000	4.50000e+01	
0.64381   	-6.74586e+00		         0.17167	4.60000e+01	
0.65022   	-6.87508e+00		         0.17333	4.70000e+01	
0.65635   	-6.76859e+00		         0.17500	4.80000e+01	
0.66249   	-6.39672e+00		         0.17667	4.90000e+01	
0.66863   	-5.72344e+00		         0.17833	5.10000e+01	
0.67504   	-4.94393e+00		         0.18000	5.30000e+01	
0.68117   	-4.13498e+00		         0.18167	5.40000e+01	
0.68731   	-3.36625e+00		         0.18333	5.60000e+01	
0.69345   	-2.67428e+00		         0.18500	5.80000e+01	
0.69986   	-2.05128e+00		         0.18667	6.00000e+01	
0.70600   	-1.56038e+00		         0.18833	6.10000e+01	
0.71214   	-1.17873e+00		         0.19000	6.30000e+01	
0.71827   	-7.99611e-01		         0.19167	6.50000e+01	
0.72468   	-3.78700e-01		         0.19333	6.60000e+01	
0.73082   	8.49296e-03		         0.19500	6.80000e+01	
0.73696   	4.06902e-01		         0.19667	6.90000e+01	
0.74309   	8.59157e-01		         0.19833	7.10000e+01	
0.74950   	1.41872e+00		         0.20000	7.20000e+01	
0.75564   	2.01003e+00		         0.20167	7.40000e+01	
0.76178   	2.46021e+00		         0.20333	7.60000e+01	
0.76792   	2.57688e+00		         0.20500	7.80000e+01	
0.77433   	1.94876e+00		         0.20667	8.10000e+01	
0.78047   	1.00799e+00		         0.20833	8.40000e+01	
0.78660   	1.24495e-01		         0.21000	8.70000e+01	
0.79274   	-3.17696e-01		         0.21167	9.10000e+01	
0.79915   	-3.59271e-01		         0.21333	9.50000e+01	
0.80529   	4.17533e-01		         0.21500	9.90000e+01	
0.81142   	1.50810e+00		         0.21667	1.03000e+02	
0.81756   	2.55928e+00		         0.21833	1.07000e+02	
0.82397   	3.34255e+00		         0.22000	1.12000e+02	
0.83011   	4.03985e+00		         0.22167	1.16000e+02	
0.83625   	4.63478e+00		         0.22333	1.20000e+02	
0.84238   	5.04980e+00		         0.22500	1.23000e+02	
0.84879   	5.36634e+00		         0.22667	1.27000e+02	
0.85493   	5.49109e+00		         0.22833	1.30000e+02	
0.86107   	5.64534e+00		         0.23000	1.34000e+02	
0.86721   	5.75628e+00		         0.23167	1.37000e+02	
0.87361   	5.75934e+00		         0.23333	1.41000e+02	
0.87975   	5.70159e+00		         0.23500	1.44000e+02	
0.88589   	5.61297e+00		         0.23667	1.47000e+02	
0.89203   	5.47949e+00		         0.23833	1.50000e+02	
0.89844   	5.34142e+00		         0.24000	1.52000e+02	
0.90458   	5.29650e+00		         0.24167	1.55000e+02	
0.91071   	5.23731e+00		         0.24333	1.57000e+02	
0.91685   	5.28922e+00		         0.24500	1.59000e+02	
0.92326   	5.26248e+00		         0.24667	1.61000e+02	
0.92939   	5.22358e+00		         0.24833	1.62000e+02	
0.93554   	5.17436e+00		         0.25000	1.63000e+02	
0.94167   	5.14912e+00		         0.25167	1.63000e+02	
0.94808   	5.02733e+00		         0.25333	1.63000e+02	
0.95422   	4.95737e+00		         0.25500	1.63000e+02	
0.96035   	4.90155e+00		         0.25667	1.62000e+02	
0.96649   	4.79195e+00		         0.25833	1.62000e+02	
0.97290   	4.66111e+00		         0.26000	1.61000e+02	
0.97904   	4.55060e+00		         0.26167	1.59000e+02	
0.98518   	4.49880e+00		         0.26333	1.58000e+02	
0.99131   	4.36379e+00		         0.26500	1.56000e+02	
0.99772   	4.28402e+00		         0.26667	1.54000e+02	
1.00386   	4.17137e+00		         0.26833	1.52000e+02	
1.01000   	4.02583e+00		         0.27000	1.50000e+02	
1.01614   	3.81577e+00		         0.27167	1.47000e+02	
1.02255   	3.64400e+00		         0.27333	1.44000e+02	
1.02868   	3.40008e+00		         0.27500	1.40000e+02	
1.03482   	3.19771e+00		         0.27667	1.36000e+02	
1.04096   	3.01597e+00		         0.27833	1.32000e+02	
1.04737   	2.79465e+00		         0.28000	1.27000e+02	
1.05350   	2.54383e+00		         0.28167	1.22000e+02	
1.05964   	2.29927e+00		         0.28333	1.16000e+02	
1.06578   	2.00018e+00		         0.28500	1.10000e+02	
1.07219   	1.83706e+00		         0.28667	1.03000e+02	
