Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00453   	-5.50881e+00		         0.00000	2.00000e+00	
0.00983   	-5.15426e+00		         0.00167	1.10000e+01	
0.01515   	-4.68716e+00		         0.00333	2.40000e+01	
0.02047   	-3.87620e+00		         0.00500	4.20000e+01	
0.02582   	-3.09634e+00		         0.00667	6.40000e+01	
0.03111   	-2.43611e+00		         0.00833	9.20000e+01	
0.03643   	-1.38969e+00		         0.01000	1.24000e+02	
0.04175   	6.11255e-01		         0.01167	1.61000e+02	
0.04707   	1.90050e+00		         0.01333	2.01000e+02	
0.05238   	2.53593e+00		         0.01500	2.44000e+02	
0.05770   	2.72584e+00		         0.01667	2.89000e+02	
0.06302   	2.31040e+00		         0.01833	3.32000e+02	
0.06836   	8.57191e-01		         0.02000	3.71000e+02	
0.07365   	4.77689e-02		         0.02167	4.02000e+02	
0.07898   	-9.00840e-02		         0.02333	4.23000e+02	
0.08429   	3.91456e-01		         0.02500	4.32000e+02	
0.08963   	1.11950e+00		         0.02667	4.26000e+02	
0.09493   	1.84506e+00		         0.02833	4.06000e+02	
0.10024   	2.56880e+00		         0.03000	3.73000e+02	
0.10556   	3.26017e+00		         0.03167	3.27000e+02	
0.11090   	3.69653e+00		         0.03333	2.70000e+02	
0.11620   	3.95333e+00		         0.03500	2.05000e+02	
0.12152   	4.13980e+00		         0.03667	1.35000e+02	
0.12684   	4.18594e+00		         0.03833	6.20000e+01	
0.13217   	4.13666e+00		         0.04000	-1.00000e+01	
0.13747   	4.18579e+00		         0.04167	-7.70000e+01	
0.14279   	4.36199e+00		         0.04333	-1.36000e+02	
0.14811   	4.30990e+00		         0.04500	-1.85000e+02	
0.15344   	4.32735e+00		         0.04667	-2.22000e+02	
0.15874   	4.42308e+00		         0.04833	-2.47000e+02	
0.16406   	4.34948e+00		         0.05000	-2.60000e+02	
0.16938   	4.15844e+00		         0.05167	-2.63000e+02	
0.17473   	4.18938e+00		         0.05333	-2.57000e+02	
0.18002   	4.26634e+00		         0.05500	-2.43000e+02	
0.18534   	4.22688e+00		         0.05667	-2.24000e+02	
0.19065   	4.25633e+00		         0.05833	-2.02000e+02	
0.19598   	4.33279e+00		         0.06000	-1.78000e+02	
0.20129   	4.34939e+00		         0.06167	-1.54000e+02	
0.20661   	4.28934e+00		         0.06333	-1.31000e+02	
0.21193   	4.31359e+00		         0.06500	-1.10000e+02	
0.21726   	4.22702e+00		         0.06667	-9.10000e+01	
0.22256   	4.15538e+00		         0.06833	-7.40000e+01	
0.22788   	4.15490e+00		         0.07000	-6.00000e+01	
0.23320   	4.10604e+00		         0.07167	-4.80000e+01	
0.23853   	4.02227e+00		         0.07333	-3.90000e+01	
0.24383   	4.00145e+00		         0.07500	-3.20000e+01	
0.24915   	3.92580e+00		         0.07667	-2.80000e+01	
0.25447   	3.75548e+00		         0.07833	-2.40000e+01	
0.25982   	3.65583e+00		         0.08000	-2.20000e+01	
0.26511   	3.54030e+00		         0.08167	-2.10000e+01	
0.27043   	3.42381e+00		         0.08333	-2.10000e+01	
0.27574   	3.33533e+00		         0.08500	-2.00000e+01	
0.28108   	3.24593e+00		         0.08667	-2.10000e+01	
0.28638   	3.11391e+00		         0.08833	-2.10000e+01	
0.29170   	3.02235e+00		         0.09000	-2.10000e+01	
0.29702   	2.89808e+00		         0.09167	-2.10000e+01	
0.30235   	2.74393e+00		         0.09333	-2.00000e+01	
0.30765   	2.60565e+00		         0.09500	-2.00000e+01	
0.31297   	2.52615e+00		         0.09667	-1.90000e+01	
0.31829   	2.39782e+00		         0.09833	-1.80000e+01	
0.32363   	2.33741e+00		         0.10000	-1.70000e+01	
0.32893   	2.24961e+00		         0.10167	-1.60000e+01	
0.33424   	2.09651e+00		         0.10333	-1.50000e+01	
0.33956   	1.96462e+00		         0.10500	-1.40000e+01	
0.34490   	1.82536e+00		         0.10667	-1.20000e+01	
0.35020   	1.66878e+00		         0.10833	-1.10000e+01	
0.35552   	1.54232e+00		         0.11000	-9.00000e+00	
0.36084   	1.35724e+00		         0.11167	-8.00000e+00	
0.36618   	1.18733e+00		         0.11333	-7.00000e+00	
0.37147   	1.00684e+00		         0.11500	-6.00000e+00	
0.37679   	7.90552e-01		         0.11667	-5.00000e+00	
0.38211   	5.48850e-01		         0.11833	-4.00000e+00	
0.38750   	2.84151e-01		         0.12000	-3.00000e+00	
0.39274   	2.73522e-02		         0.12167	-2.00000e+00	
0.39806   	1.00328e-01		         0.12333	-1.00000e+00	
0.40338   	1.28182e-01		         0.12500	0.00000e+00	
0.40871   	2.28031e-01		         0.12667	0.00000e+00	
0.41402   	4.19987e-01		         0.12833	1.00000e+00	
0.41933   	5.11642e-01		         0.13000	1.00000e+00	
0.42465   	3.78702e-01		         0.13167	1.00000e+00	
0.42999   	3.05688e-01		         0.13333	2.00000e+00	
0.43529   	2.23926e-01		         0.13500	2.00000e+00	
0.44061   	2.14844e-01		         0.13667	2.00000e+00	
0.44593   	2.41307e-01		         0.13833	2.00000e+00	
0.45127   	3.15785e-01		         0.14000	2.00000e+00	
0.45656   	5.24619e-01		         0.14167	3.00000e+00	
0.46188   	6.27448e-01		         0.14333	3.00000e+00	
0.46720   	7.09695e-01		         0.14500	3.00000e+00	
0.47253   	7.34306e-01		         0.14667	4.00000e+00	
0.47784   	7.36007e-01		         0.14833	5.00000e+00	
0.48315   	6.24230e-01		         0.15000	5.00000e+00	
0.48847   	6.04378e-02		         0.15167	6.00000e+00	
0.49381   	-6.17052e-01		         0.15333	7.00000e+00	
0.49911   	-1.49873e+00		         0.15500	8.00000e+00	
0.50442   	-2.61927e+00		         0.15667	9.00000e+00	
0.50975   	-3.52930e+00		         0.15833	1.00000e+01	
0.51509   	-4.12650e+00		         0.16000	1.10000e+01	
0.52042   	-4.55696e+00		         0.16167	1.20000e+01	
0.52570   	-4.69438e+00		         0.16333	1.30000e+01	
0.53102   	-4.65739e+00		         0.16500	1.30000e+01	
0.53634   	-4.79613e+00		         0.16667	1.40000e+01	
0.54165   	-4.53649e+00		         0.16833	1.50000e+01	
0.54697   	-4.41669e+00		         0.17000	1.50000e+01	
0.55229   	-4.31330e+00		         0.17167	1.60000e+01	
0.55763   	-4.03491e+00		         0.17333	1.60000e+01	
0.56293   	-3.82323e+00		         0.17500	1.60000e+01	
0.56824   	-3.69377e+00		         0.17667	1.70000e+01	
0.57356   	-3.41398e+00		         0.17833	1.70000e+01	
0.57890   	-3.08803e+00		         0.18000	1.70000e+01	
0.58420   	-2.88199e+00		         0.18167	1.70000e+01	
0.58952   	-2.49372e+00		         0.18333	1.80000e+01	
0.59484   	-2.22645e+00		         0.18500	1.90000e+01	
0.60016   	-1.95027e+00		         0.18667	1.90000e+01	
0.60547   	-1.73660e+00		         0.18833	2.00000e+01	
0.61079   	-1.49482e+00		         0.19000	2.20000e+01	
0.61611   	-1.37530e+00		         0.19167	2.30000e+01	
0.62144   	-1.17765e+00		         0.19333	2.40000e+01	
0.62674   	-1.05552e+00		         0.19500	2.60000e+01	
0.63206   	-8.75382e-01		         0.19667	2.70000e+01	
0.63738   	-7.40957e-01		         0.19833	2.90000e+01	
0.64273   	-6.14197e-01		         0.20000	3.00000e+01	
0.64802   	-4.81981e-01		         0.20167	3.10000e+01	
0.65333   	-3.10733e-01		         0.20333	3.30000e+01	
0.65865   	-2.05678e-01		         0.20500	3.40000e+01	
0.66400   	-1.16810e-01		         0.20667	3.50000e+01	
0.66929   	-4.38793e-02		         0.20833	3.60000e+01	
0.67461   	1.32926e-02		         0.21000	3.70000e+01	
0.67993   	-2.90303e-03		         0.21167	3.70000e+01	
0.68526   	8.30439e-03		         0.21333	3.80000e+01	
0.69056   	2.44652e-02		         0.21500	3.80000e+01	
0.69588   	6.58485e-02		         0.21667	3.90000e+01	
0.70120   	4.97814e-02		         0.21833	3.90000e+01	
0.70654   	4.67353e-02		         0.22000	3.90000e+01	
0.71184   	2.88048e-02		         0.22167	3.90000e+01	
0.71715   	-8.11345e-04		         0.22333	3.90000e+01	
0.72247   	-5.63969e-02		         0.22500	4.00000e+01	
0.72780   	-1.08094e-01		         0.22667	4.00000e+01	
0.73311   	-1.57639e-01		         0.22833	4.00000e+01	
0.73842   	-1.69458e-01		         0.23000	4.00000e+01	
0.74374   	-1.81924e-01		         0.23167	4.10000e+01	
0.74907   	-1.94422e-01		         0.23333	4.10000e+01	
0.75438   	-1.64230e-01		         0.23500	4.20000e+01	
0.75970   	-1.54808e-01		         0.23667	4.30000e+01	
0.76502   	-1.58162e-01		         0.23833	4.40000e+01	
0.77035   	-1.66523e-01		         0.24000	4.50000e+01	
0.77565   	-1.76605e-01		         0.24167	4.70000e+01	
0.78097   	-1.86902e-01		         0.24333	4.80000e+01	
0.78629   	-1.87960e-01		         0.24500	5.00000e+01	
0.79164   	-1.87727e-01		         0.24667	5.20000e+01	
0.79693   	-1.83344e-01		         0.24833	5.40000e+01	
0.80224   	-1.80820e-01		         0.25000	5.60000e+01	
0.80756   	-1.89970e-01		         0.25167	5.80000e+01	
0.81290   	-1.86070e-01		         0.25333	6.00000e+01	
0.81819   	-1.86259e-01		         0.25500	6.20000e+01	
0.82352   	-1.78681e-01		         0.25667	6.50000e+01	
0.82883   	-1.61691e-01		         0.25833	6.70000e+01	
0.83416   	-1.48212e-01		         0.26000	6.90000e+01	
0.83947   	-1.42853e-01		         0.26167	7.10000e+01	
0.84479   	-1.34288e-01		         0.26333	7.30000e+01	
0.85011   	-1.38543e-01		         0.26500	7.50000e+01	
0.85545   	-1.50085e-01		         0.26667	7.70000e+01	
0.86074   	-1.54983e-01		         0.26833	7.90000e+01	
0.86606   	-1.48678e-01		         0.27000	8.10000e+01	
0.87138   	-1.56301e-01		         0.27167	8.30000e+01	
0.87672   	-1.50720e-01		         0.27333	8.50000e+01	
0.88202   	-1.43135e-01		         0.27500	8.60000e+01	
0.88733   	-1.41568e-01		         0.27667	8.80000e+01	
0.89265   	-1.48978e-01		         0.27833	8.90000e+01	
0.89800   	-1.46098e-01		         0.28000	9.10000e+01	
0.90329   	-1.41357e-01		         0.28167	9.20000e+01	
0.90861   	-1.21067e-01		         0.28333	9.40000e+01	
0.91392   	-9.04900e-02		         0.28500	9.50000e+01	
0.91927   	-5.13972e-02		         0.28667	9.70000e+01	
0.92456   	-2.31148e-02		         0.28833	9.90000e+01	
0.92988   	-1.79233e-03		         0.29000	1.00000e+02	
0.93550   	4.44964e-03		         0.29167	1.02000e+02	
0.94054   	9.22188e-04		         0.29333	1.04000e+02	
0.94583   	-1.62985e-02		         0.29500	1.05000e+02	
0.95115   	-3.07256e-02		         0.29667	1.07000e+02	
0.95647   	-1.06958e-01		         0.29833	1.08000e+02	
0.96180   	-2.36986e-01		         0.30000	1.10000e+02	
0.96711   	-4.50388e-01		         0.30167	1.11000e+02	
0.97243   	-6.96228e-01		         0.30333	1.13000e+02	
0.97774   	-9.85531e-01		         0.30500	1.14000e+02	
0.98307   	-1.39097e+00		         0.30667	1.15000e+02	
0.98838   	-1.87195e+00		         0.30833	1.16000e+02	
0.99370   	-2.37207e+00		         0.31000	1.16000e+02	
0.99902   	-2.93972e+00		         0.31167	1.16000e+02	
1.00435   	-3.64473e+00		         0.31333	1.16000e+02	
1.00966   	-4.32563e+00		         0.31500	1.16000e+02	
1.01497   	-5.02815e+00		         0.31667	1.15000e+02	
1.02029   	-5.75488e+00		         0.31833	1.14000e+02	
1.02563   	-6.38324e+00		         0.32000	1.12000e+02	
1.03093   	-6.86431e+00		         0.32167	1.10000e+02	
1.03624   	-7.17273e+00		         0.32333	1.07000e+02	
1.04156   	-7.29295e+00		         0.32500	1.04000e+02	
1.04690   	-7.17188e+00		         0.32667	1.00000e+02	
1.05220   	-6.76272e+00		         0.32833	9.50000e+01	
1.05752   	-6.19294e+00		         0.33000	9.00000e+01	
1.06283   	-5.52770e+00		         0.33167	8.50000e+01	
1.06820   	-4.72056e+00		         0.33333	7.90000e+01	
1.07347   	-3.85134e+00		         0.33500	7.30000e+01	
1.07879   	-2.91094e+00		         0.33667	6.70000e+01	
1.08410   	-1.74653e+00		         0.33833	6.00000e+01	
1.08943   	-1.64013e-01		         0.34000	5.20000e+01	
1.09474   	1.48751e+00		         0.34167	4.50000e+01	
1.10006   	2.91203e+00		         0.34333	3.80000e+01	
1.10538   	3.67564e+00		         0.34500	3.10000e+01	
1.11072   	3.25142e+00		         0.34667	2.30000e+01	
1.11602   	2.16376e+00		         0.34833	1.60000e+01	
1.12133   	9.29901e-01		         0.35000	9.00000e+00	
1.12665   	-1.46795e-01		         0.35167	1.00000e+00	
1.13198   	-6.04623e-01		         0.35333	-6.00000e+00	
1.13729   	1.74523e-01		         0.35500	-1.30000e+01	
1.14260   	1.26970e+00		         0.35667	-2.00000e+01	
1.14792   	2.43733e+00		         0.35833	-2.70000e+01	
1.15326   	3.63034e+00		         0.36000	-3.40000e+01	
1.15856   	4.58810e+00		         0.36167	-4.00000e+01	
1.16388   	5.14633e+00		         0.36333	-4.60000e+01	
1.16920   	5.46454e+00		         0.36500	-5.10000e+01	
1.17454   	5.63783e+00		         0.36667	-5.60000e+01	
1.17983   	5.68694e+00		         0.36833	-6.10000e+01	
1.18515   	5.67370e+00		         0.37000	-6.50000e+01	
1.19047   	5.66758e+00		         0.37167	-6.80000e+01	
1.19580   	5.77303e+00		         0.37333	-7.10000e+01	
1.20123   	5.73545e+00		         0.37500	-7.40000e+01	
1.20643   	5.66159e+00		         0.37667	-7.60000e+01	
1.21174   	5.51190e+00		         0.37833	-7.70000e+01	
1.21709   	5.31025e+00		         0.38000	-7.90000e+01	
1.22238   	5.02176e+00		         0.38167	-8.00000e+01	
1.22770   	4.87573e+00		         0.38333	-8.00000e+01	
1.23301   	4.65907e+00		         0.38500	-8.10000e+01	
1.23836   	4.55550e+00		         0.38667	-8.10000e+01	
1.24365   	4.43259e+00		         0.38833	-8.10000e+01	
1.24897   	4.37642e+00		         0.39000	-8.10000e+01	
1.25429   	4.30819e+00		         0.39167	-8.10000e+01	
