Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00069   	-2.76829e+00		         0.00000	1.98000e+02	
0.01010   	-2.11613e+00		         0.00167	2.06000e+02	
0.01920   	1.87343e-01		         0.00333	2.09000e+02	
0.02832   	2.32979e+00		         0.00500	2.10000e+02	
0.03745   	2.90721e+00		         0.00667	2.06000e+02	
0.04686   	-9.46921e-02		         0.00833	1.98000e+02	
0.05596   	-2.91433e+00		         0.01000	1.87000e+02	
0.06509   	-4.55042e+00		         0.01167	1.73000e+02	
0.07421   	-1.46073e+00		         0.01333	1.55000e+02	
0.08361   	1.12091e+00		         0.01500	1.36000e+02	
0.09272   	4.13609e+00		         0.01667	1.15000e+02	
0.10184   	4.22996e+00		         0.01833	9.30000e+01	
0.11096   	4.19777e+00		         0.02000	7.10000e+01	
0.12037   	3.83474e+00		         0.02167	4.90000e+01	
0.12948   	4.20610e+00		         0.02333	2.70000e+01	
0.13860   	4.61783e+00		         0.02500	7.00000e+00	
0.14772   	5.06122e+00		         0.02667	-1.20000e+01	
0.15714   	5.20081e+00		         0.02833	-2.90000e+01	
0.16624   	5.11623e+00		         0.03000	-4.40000e+01	
0.17536   	5.27394e+00		         0.03167	-5.70000e+01	
0.18448   	5.08007e+00		         0.03333	-6.80000e+01	
0.19389   	4.80133e+00		         0.03500	-7.60000e+01	
0.20299   	4.30098e+00		         0.03667	-8.30000e+01	
0.21211   	4.18732e+00		         0.03833	-8.80000e+01	
0.22124   	4.33340e+00		         0.04000	-9.10000e+01	
0.23066   	4.40547e+00		         0.04167	-9.20000e+01	
0.23975   	4.42951e+00		         0.04333	-9.20000e+01	
0.24887   	4.33029e+00		         0.04500	-9.10000e+01	
0.25799   	4.11544e+00		         0.04667	-8.90000e+01	
0.26740   	3.95574e+00		         0.04833	-8.60000e+01	
0.27651   	3.75129e+00		         0.05000	-8.30000e+01	
0.28563   	3.63649e+00		         0.05167	-7.90000e+01	
0.29475   	3.33791e+00		         0.05333	-7.50000e+01	
0.30417   	3.02385e+00		         0.05500	-7.20000e+01	
0.31326   	2.62639e+00		         0.05667	-6.80000e+01	
0.32239   	2.41072e+00		         0.05833	-6.50000e+01	
0.33151   	2.27509e+00		         0.06000	-6.20000e+01	
0.34092   	2.19629e+00		         0.06167	-5.90000e+01	
0.35002   	1.89359e+00		         0.06333	-5.60000e+01	
0.35914   	1.57624e+00		         0.06500	-5.40000e+01	
0.36827   	1.02857e+00		         0.06667	-5.20000e+01	
0.37767   	4.31669e-01		         0.06833	-5.00000e+01	
0.38678   	5.28545e-01		         0.07000	-4.80000e+01	
0.39590   	1.08839e+00		         0.07167	-4.60000e+01	
0.40502   	2.01225e+00		         0.07333	-4.50000e+01	
0.41443   	1.99000e+00		         0.07500	-4.30000e+01	
0.42354   	2.05387e+00		         0.07667	-4.20000e+01	
0.43266   	2.19747e+00		         0.07833	-4.00000e+01	
0.44178   	2.59152e+00		         0.08000	-3.90000e+01	
0.45118   	3.05105e+00		         0.08167	-3.70000e+01	
0.46029   	3.40210e+00		         0.08333	-3.50000e+01	
0.46942   	3.38447e+00		         0.08500	-3.40000e+01	
0.47854   	2.73692e+00		         0.08667	-3.30000e+01	
0.48794   	1.15992e+00		         0.08833	-3.20000e+01	
0.49705   	-1.45674e-01		         0.09000	-3.10000e+01	
0.50618   	-1.62051e+00		         0.09167	-3.00000e+01	
0.51530   	-2.38822e+00		         0.09333	-2.90000e+01	
0.52470   	-2.92978e+00		         0.09500	-2.80000e+01	
0.53381   	-3.00950e+00		         0.09667	-2.80000e+01	
0.54293   	-2.91103e+00		         0.09833	-2.70000e+01	
0.55206   	-2.87316e+00		         0.10000	-2.70000e+01	
0.56147   	-2.87775e+00		         0.10167	-2.60000e+01	
0.57057   	-2.81000e+00		         0.10333	-2.60000e+01	
0.57969   	-2.71339e+00		         0.10500	-2.50000e+01	
0.58881   	-2.53780e+00		         0.10667	-2.50000e+01	
