Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01639   	-6.67408e+00		         0.00000	-3.70000e+01	
0.02498   	-5.59163e+00		         0.00167	-3.60000e+01	
0.03356   	-3.72760e+00		         0.00333	-3.50000e+01	
0.04242   	-1.74126e+00		         0.00500	-3.20000e+01	
0.05100   	-1.02177e-02		         0.00667	-2.80000e+01	
0.05958   	2.11325e+00		         0.00833	-2.20000e+01	
0.06817   	3.77268e+00		         0.01000	-1.40000e+01	
0.07702   	3.99337e+00		         0.01167	-2.00000e+00	
0.08561   	3.36033e+00		         0.01333	1.20000e+01	
0.09419   	3.18217e+00		         0.01500	3.00000e+01	
0.10277   	3.62402e+00		         0.01667	5.10000e+01	
0.11163   	3.88387e+00		         0.01833	7.80000e+01	
0.12021   	4.04089e+00		         0.02000	1.08000e+02	
0.12880   	4.68486e+00		         0.02167	1.43000e+02	
0.13738   	5.24285e+00		         0.02333	1.80000e+02	
0.14623   	5.76353e+00		         0.02500	2.19000e+02	
0.15482   	5.51103e+00		         0.02667	2.57000e+02	
0.16340   	5.29008e+00		         0.02833	2.93000e+02	
0.17199   	4.74313e+00		         0.03000	3.26000e+02	
0.18084   	4.48878e+00		         0.03167	3.53000e+02	
0.18943   	4.34694e+00		         0.03333	3.72000e+02	
0.19801   	4.16396e+00		         0.03500	3.81000e+02	
0.20659   	4.10689e+00		         0.03667	3.80000e+02	
0.21545   	4.02938e+00		         0.03833	3.67000e+02	
0.22403   	4.10728e+00		         0.04000	3.41000e+02	
0.23262   	4.09700e+00		         0.04167	3.04000e+02	
0.24120   	4.02704e+00		         0.04333	2.55000e+02	
0.25006   	3.88766e+00		         0.04500	1.97000e+02	
0.25864   	3.72952e+00		         0.04667	1.33000e+02	
0.26722   	3.45605e+00		         0.04833	6.50000e+01	
0.27581   	3.19737e+00		         0.05000	-4.00000e+00	
0.28466   	2.95333e+00		         0.05167	-7.10000e+01	
0.29325   	2.71509e+00		         0.05333	-1.33000e+02	
0.30183   	2.58461e+00		         0.05500	-1.89000e+02	
0.31042   	2.47423e+00		         0.05667	-2.36000e+02	
0.31927   	2.42095e+00		         0.05833	-2.73000e+02	
0.32785   	2.19576e+00		         0.06000	-3.00000e+02	
0.33643   	1.94374e+00		         0.06167	-3.16000e+02	
0.34502   	1.62787e+00		         0.06333	-3.22000e+02	
0.35398   	1.28481e+00		         0.06500	-3.20000e+02	
0.36246   	7.48368e-01		         0.06667	-3.10000e+02	
0.37104   	-1.13955e-01		         0.06833	-2.94000e+02	
0.37963   	-5.67760e-01		         0.07000	-2.73000e+02	
0.38848   	-8.24107e-01		         0.07167	-2.51000e+02	
0.39707   	-8.43166e-01		         0.07333	-2.27000e+02	
0.40565   	-1.20238e+00		         0.07500	-2.03000e+02	
0.41423   	-1.69480e+00		         0.07667	-1.80000e+02	
0.42309   	-2.03900e+00		         0.07833	-1.58000e+02	
0.43167   	-2.35814e+00		         0.08000	-1.39000e+02	
0.44025   	-2.50262e+00		         0.08167	-1.22000e+02	
0.44884   	-2.72723e+00		         0.08333	-1.06000e+02	
0.45769   	-2.98139e+00		         0.08500	-9.30000e+01	
0.46628   	-3.41715e+00		         0.08667	-8.30000e+01	
0.47486   	-3.82477e+00		         0.08833	-7.30000e+01	
0.48345   	-4.29884e+00		         0.09000	-6.60000e+01	
0.49230   	-4.63054e+00		         0.09167	-6.00000e+01	
0.50088   	-4.95047e+00		         0.09333	-5.50000e+01	
0.50947   	-4.92066e+00		         0.09500	-5.10000e+01	
0.51805   	-4.69777e+00		         0.09667	-4.70000e+01	
0.52691   	-4.22365e+00		         0.09833	-4.50000e+01	
0.53549   	-3.85713e+00		         0.10000	-4.20000e+01	
0.54408   	-3.34375e+00		         0.10167	-4.00000e+01	
0.55266   	-2.82008e+00		         0.10333	-3.80000e+01	
0.56151   	-2.27167e+00		         0.10500	-3.70000e+01	
0.57010   	-1.90346e+00		         0.10667	-3.50000e+01	
0.57868   	-1.59597e+00		         0.10833	-3.40000e+01	
0.58726   	-1.36174e+00		         0.11000	-3.30000e+01	
0.59611   	-1.09865e+00		         0.11167	-3.20000e+01	
0.60470   	-9.50030e-01		         0.11333	-3.10000e+01	
0.61329   	-9.26059e-01		         0.11500	-2.90000e+01	
0.62187   	-9.24367e-01		         0.11667	-2.80000e+01	
0.63073   	-9.15972e-01		         0.11833	-2.70000e+01	
0.63931   	-8.08701e-01		         0.12000	-2.60000e+01	
0.64789   	-7.53235e-01		         0.12167	-2.60000e+01	
0.65648   	-7.61907e-01		         0.12333	-2.50000e+01	
0.66533   	-9.59057e-01		         0.12500	-2.50000e+01	
0.67391   	-1.31818e+00		         0.12667	-2.50000e+01	
0.68250   	-2.10103e+00		         0.12833	-2.50000e+01	
0.69108   	-3.50273e+00		         0.13000	-2.50000e+01	
0.69994   	-5.32807e+00		         0.13167	-2.60000e+01	
0.70852   	-7.09009e+00		         0.13333	-2.60000e+01	
0.71711   	-8.18650e+00		         0.13500	-2.60000e+01	
0.72569   	-8.13319e+00		         0.13667	-2.60000e+01	
0.73454   	-7.27757e+00		         0.13833	-2.50000e+01	
0.74313   	-5.96132e+00		         0.14000	-2.40000e+01	
0.75171   	-4.68366e+00		         0.14167	-2.30000e+01	
0.76030   	-3.08723e+00		         0.14333	-2.10000e+01	
0.76915   	-1.23446e+00		         0.14500	-1.90000e+01	
0.77774   	1.02089e+00		         0.14667	-1.70000e+01	
0.78632   	3.44256e+00		         0.14833	-1.50000e+01	
0.79491   	4.74577e+00		         0.15000	-1.20000e+01	
0.80376   	3.89355e+00		         0.15167	-1.00000e+01	
0.81234   	3.00728e+00		         0.15333	-8.00000e+00	
0.82093   	2.19732e+00		         0.15500	-6.00000e+00	
0.82951   	3.31781e+00		         0.15667	-4.00000e+00	
0.83836   	3.79565e+00		         0.15833	-2.00000e+00	
0.84695   	4.92325e+00		         0.16000	-1.00000e+00	
0.85553   	5.42748e+00		         0.16167	0.00000e+00	
0.86411   	5.85286e+00		         0.16333	1.00000e+00	
0.87297   	6.00461e+00		         0.16500	2.00000e+00	
0.88156   	5.78121e+00		         0.16667	2.00000e+00	
0.89014   	5.12244e+00		         0.16833	3.00000e+00	
0.89872   	4.33719e+00		         0.17000	4.00000e+00	
0.90758   	3.68895e+00		         0.17167	5.00000e+00	
0.91616   	3.32823e+00		         0.17333	6.00000e+00	
0.92475   	3.26717e+00		         0.17500	6.00000e+00	
0.93333   	3.36425e+00		         0.17667	7.00000e+00	
0.94218   	3.60042e+00		         0.17833	7.00000e+00	
0.95077   	3.75286e+00		         0.18000	7.00000e+00	
0.95935   	3.86730e+00		         0.18167	7.00000e+00	
0.96811   	3.91358e+00		         0.18333	7.00000e+00	
0.97679   	3.84801e+00		         0.18500	7.00000e+00	
0.98537   	3.62463e+00		         0.18667	6.00000e+00	
0.99396   	3.28918e+00		         0.18833	5.00000e+00	
1.00254   	2.95771e+00		         0.19000	4.00000e+00	
1.01140   	2.69074e+00		         0.19167	4.00000e+00	
1.01998   	2.44663e+00		         0.19333	3.00000e+00	
1.02857   	2.26615e+00		         0.19500	3.00000e+00	
1.03715   	2.11223e+00		         0.19667	3.00000e+00	
1.04601   	2.00281e+00		         0.19833	3.00000e+00	
1.05459   	1.89265e+00		         0.20000	4.00000e+00	
1.06317   	1.77409e+00		         0.20167	5.00000e+00	
1.07175   	1.50772e+00		         0.20333	6.00000e+00	
1.08061   	1.07613e+00		         0.20500	8.00000e+00	
1.08919   	2.65503e-01		         0.20667	1.00000e+01	
1.09778   	-7.71988e-01		         0.20833	1.10000e+01	
1.10636   	-3.06778e-01		         0.21000	1.30000e+01	
1.11521   	-1.22907e-01		         0.21167	1.50000e+01	
1.12380   	-2.42705e-03		         0.21333	1.70000e+01	
1.13238   	-1.15975e+00		         0.21500	1.90000e+01	
1.14097   	-1.57075e+00		         0.21667	2.10000e+01	
1.14982   	-1.64552e+00		         0.21833	2.20000e+01	
1.15841   	-1.75732e+00		         0.22000	2.30000e+01	
1.16699   	-1.96115e+00		         0.22167	2.40000e+01	
1.17558   	-2.19827e+00		         0.22333	2.50000e+01	
1.18443   	-2.62310e+00		         0.22500	2.60000e+01	
1.19301   	-3.17266e+00		         0.22667	2.70000e+01	
1.20160   	-3.74810e+00		         0.22833	2.80000e+01	
1.21018   	-4.26607e+00		         0.23000	2.80000e+01	
1.21903   	-4.71281e+00		         0.23167	2.90000e+01	
1.22762   	-4.95871e+00		         0.23333	3.00000e+01	
1.23620   	-4.84273e+00		         0.23500	3.10000e+01	
1.24479   	-4.39371e+00		         0.23667	3.20000e+01	
1.25364   	-3.88957e+00		         0.23833	3.40000e+01	
1.26223   	-3.43812e+00		         0.24000	3.50000e+01	
1.27081   	-2.94162e+00		         0.24167	3.70000e+01	
1.27939   	-2.49617e+00		         0.24333	3.90000e+01	
1.28825   	-2.17166e+00		         0.24500	4.10000e+01	
1.29683   	-2.01069e+00		         0.24667	4.30000e+01	
1.30542   	-1.86962e+00		         0.24833	4.50000e+01	
1.31400   	-1.70685e+00		         0.25000	4.80000e+01	
1.32286   	-1.62472e+00		         0.25167	5.00000e+01	
1.33144   	-1.47774e+00		         0.25333	5.20000e+01	
1.34003   	-1.34485e+00		         0.25500	5.40000e+01	
1.34861   	-1.10135e+00		         0.25667	5.60000e+01	
1.35746   	-9.39597e-01		         0.25833	5.80000e+01	
1.36604   	-7.43343e-01		         0.26000	6.00000e+01	
1.37463   	-6.66299e-01		         0.26167	6.30000e+01	
1.38326   	-5.47682e-01		         0.26333	6.50000e+01	
1.39207   	-4.60909e-01		         0.26500	6.70000e+01	
1.40065   	-4.65863e-01		         0.26667	6.90000e+01	
1.40923   	-6.94314e-01		         0.26833	7.10000e+01	
1.41782   	-1.05657e+00		         0.27000	7.30000e+01	
1.42668   	-1.89055e+00		         0.27167	7.50000e+01	
1.43526   	-3.15051e+00		         0.27333	7.70000e+01	
