Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01238   	3.31782e+00		         0.00000	-7.40000e+01	
0.01896   	4.49122e+00		         0.00167	-7.60000e+01	
0.02556   	4.18270e+00		         0.00333	-7.40000e+01	
0.03240   	3.70399e+00		         0.00500	-6.80000e+01	
0.03902   	2.31490e+00		         0.00667	-5.60000e+01	
0.04560   	1.48395e+00		         0.00833	-4.10000e+01	
0.05221   	-3.90264e-01		         0.01000	-2.20000e+01	
0.05904   	-1.03444e+00		         0.01167	-1.00000e+00	
0.06566   	-1.24617e+00		         0.01333	2.20000e+01	
0.07225   	-7.23110e-01		         0.01500	4.50000e+01	
0.07885   	1.14176e-02		         0.01667	6.80000e+01	
0.08569   	7.49513e-01		         0.01833	8.90000e+01	
0.09232   	1.51329e+00		         0.02000	1.08000e+02	
0.09889   	2.40304e+00		         0.02167	1.25000e+02	
0.10550   	3.17001e+00		         0.02333	1.39000e+02	
0.11233   	3.88748e+00		         0.02500	1.48000e+02	
0.11896   	4.30354e+00		         0.02667	1.54000e+02	
0.12554   	4.56155e+00		         0.02833	1.56000e+02	
0.13214   	4.66481e+00		         0.03000	1.54000e+02	
0.13897   	4.74048e+00		         0.03167	1.49000e+02	
0.14561   	4.83586e+00		         0.03333	1.41000e+02	
0.15218   	5.00059e+00		         0.03500	1.31000e+02	
0.15879   	5.07211e+00		         0.03667	1.19000e+02	
0.16562   	5.11632e+00		         0.03833	1.06000e+02	
0.17223   	5.17295e+00		         0.04000	9.10000e+01	
0.17883   	5.13401e+00		         0.04167	7.60000e+01	
0.18543   	5.09695e+00		         0.04333	6.10000e+01	
0.19226   	4.95973e+00		         0.04500	4.60000e+01	
0.19889   	4.92120e+00		         0.04667	3.30000e+01	
0.20547   	4.78373e+00		         0.04833	2.10000e+01	
0.21208   	4.62525e+00		         0.05000	1.10000e+01	
0.21891   	4.45144e+00		         0.05167	3.00000e+00	
0.22553   	4.38894e+00		         0.05333	-3.00000e+00	
0.23212   	4.17112e+00		         0.05500	-7.00000e+00	
0.23872   	4.03569e+00		         0.05667	-1.10000e+01	
0.24555   	3.95972e+00		         0.05833	-1.30000e+01	
0.25217   	3.86885e+00		         0.06000	-1.40000e+01	
0.25893   	3.74197e+00		         0.06167	-1.40000e+01	
0.26537   	3.63829e+00		         0.06333	-1.40000e+01	
0.27220   	3.53073e+00		         0.06500	-1.30000e+01	
0.27881   	3.39704e+00		         0.06667	-1.30000e+01	
0.28541   	3.25661e+00		         0.06833	-1.20000e+01	
0.29201   	3.10497e+00		         0.07000	-1.10000e+01	
0.29884   	3.00140e+00		         0.07167	-1.10000e+01	
0.30545   	2.83882e+00		         0.07333	-1.00000e+01	
0.31205   	2.65689e+00		         0.07500	-1.00000e+01	
0.31866   	2.44984e+00		         0.07667	-1.00000e+01	
0.32549   	2.26556e+00		         0.07833	-9.00000e+00	
0.33211   	2.02375e+00		         0.08000	-9.00000e+00	
0.33869   	1.75675e+00		         0.08167	-9.00000e+00	
0.34530   	1.40729e+00		         0.08333	-9.00000e+00	
0.35213   	9.80142e-01		         0.08500	-9.00000e+00	
0.35876   	3.81516e-01		         0.08667	-9.00000e+00	
0.36534   	-3.46233e-01		         0.08833	-9.00000e+00	
0.37194   	-1.10849e+00		         0.09000	-9.00000e+00	
0.37878   	-1.72095e+00		         0.09167	-9.00000e+00	
0.38540   	-2.17416e+00		         0.09333	-9.00000e+00	
0.39198   	-2.20822e+00		         0.09500	-9.00000e+00	
0.39859   	-1.94973e+00		         0.09667	-9.00000e+00	
0.40542   	-1.53131e+00		         0.09833	-9.00000e+00	
0.41204   	-1.14572e+00		         0.10000	-9.00000e+00	
0.41863   	-8.85970e-01		         0.10167	-8.00000e+00	
0.42523   	-6.32508e-01		         0.10333	-9.00000e+00	
0.43207   	-5.15735e-01		         0.10500	-9.00000e+00	
0.43868   	-3.57846e-01		         0.10667	-9.00000e+00	
0.44527   	-2.67444e-01		         0.10833	-9.00000e+00	
0.45188   	-5.84113e-02		         0.11000	-9.00000e+00	
0.45871   	-2.33010e-01		         0.11167	-9.00000e+00	
0.46533   	-2.67540e-01		         0.11333	-9.00000e+00	
0.47191   	-4.07030e-01		         0.11500	-9.00000e+00	
0.47852   	-2.28390e-01		         0.11667	-9.00000e+00	
0.48535   	1.35758e-03		         0.11833	-9.00000e+00	
0.49197   	2.63859e-02		         0.12000	-8.00000e+00	
0.49856   	1.63161e-01		         0.12167	-8.00000e+00	
0.50517   	2.71503e-01		         0.12333	-7.00000e+00	
0.51200   	-8.11887e-03		         0.12500	-6.00000e+00	
0.51862   	-6.63786e-01		         0.12667	-6.00000e+00	
0.52521   	-1.07092e+00		         0.12833	-5.00000e+00	
0.53181   	-1.68202e+00		         0.13000	-4.00000e+00	
0.53864   	-2.18147e+00		         0.13167	-4.00000e+00	
0.54526   	-2.59040e+00		         0.13333	-3.00000e+00	
0.55185   	-2.72354e+00		         0.13500	-3.00000e+00	
0.55845   	-2.75805e+00		         0.13667	-3.00000e+00	
0.56529   	-2.73012e+00		         0.13833	-3.00000e+00	
0.57191   	-2.75221e+00		         0.14000	-3.00000e+00	
0.57850   	-2.70416e+00		         0.14167	-2.00000e+00	
0.58510   	-2.58509e+00		         0.14333	-2.00000e+00	
0.59193   	-2.42139e+00		         0.14500	-1.00000e+00	
0.59855   	-2.30126e+00		         0.14667	-1.00000e+00	
0.60514   	-2.17749e+00		         0.14833	0.00000e+00	
0.61175   	-2.05671e+00		         0.15000	1.00000e+00	
0.61858   	-1.95089e+00		         0.15167	1.00000e+00	
0.62520   	-1.84222e+00		         0.15333	2.00000e+00	
0.63179   	-1.76004e+00		         0.15500	3.00000e+00	
0.63839   	-1.65462e+00		         0.15667	4.00000e+00	
0.64522   	-1.53081e+00		         0.15833	5.00000e+00	
0.65185   	-1.45315e+00		         0.16000	6.00000e+00	
0.65843   	-1.37300e+00		         0.16167	7.00000e+00	
0.66503   	-1.27096e+00		         0.16333	8.00000e+00	
0.67186   	-1.20228e+00		         0.16500	9.00000e+00	
0.67849   	-1.14613e+00		         0.16667	1.00000e+01	
0.68507   	-1.03987e+00		         0.16833	1.00000e+01	
0.69168   	-9.40731e-01		         0.17000	1.10000e+01	
0.69851   	-8.99921e-01		         0.17167	1.20000e+01	
0.70512   	-8.32703e-01		         0.17333	1.20000e+01	
0.71172   	-7.85844e-01		         0.17500	1.20000e+01	
0.71832   	-7.64276e-01		         0.17667	1.30000e+01	
0.72515   	-7.49140e-01		         0.17833	1.30000e+01	
0.73177   	-7.17607e-01		         0.18000	1.30000e+01	
0.73836   	-7.48230e-01		         0.18167	1.30000e+01	
