Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01122   	2.08771e-01		         0.00000	1.10000e+02	
0.02415   	9.65319e-01		         0.00167	1.34000e+02	
0.03710   	1.12990e+00		         0.00333	1.61000e+02	
0.05005   	-1.47486e-01		         0.00500	1.88000e+02	
0.06302   	-1.19230e+00		         0.00667	2.15000e+02	
0.07620   	-2.06881e+00		         0.00833	2.41000e+02	
0.08889   	-1.05732e+00		         0.01000	2.63000e+02	
0.10183   	-2.56664e-01		         0.01167	2.81000e+02	
0.11480   	1.88553e+00		         0.01333	2.92000e+02	
0.12773   	3.04783e+00		         0.01500	2.96000e+02	
0.14067   	3.50560e+00		         0.01667	2.91000e+02	
0.15362   	3.26170e+00		         0.01833	2.76000e+02	
0.16658   	2.79501e+00		         0.02000	2.53000e+02	
0.17951   	2.64092e+00		         0.02167	2.22000e+02	
0.19246   	2.77979e+00		         0.02333	1.83000e+02	
0.20540   	3.07231e+00		         0.02500	1.38000e+02	
0.21837   	3.49083e+00		         0.02667	9.00000e+01	
0.23130   	3.66271e+00		         0.02833	4.00000e+01	
0.24425   	3.71991e+00		         0.03000	-1.00000e+01	
0.25719   	3.70383e+00		         0.03167	-5.70000e+01	
0.27016   	3.78165e+00		         0.03333	-1.01000e+02	
0.28309   	3.93687e+00		         0.03500	-1.40000e+02	
0.29604   	3.62587e+00		         0.03667	-1.73000e+02	
0.30898   	3.11296e+00		         0.03833	-1.99000e+02	
0.32195   	2.55974e+00		         0.04000	-2.19000e+02	
0.33487   	2.26198e+00		         0.04167	-2.32000e+02	
0.34782   	1.90344e+00		         0.04333	-2.39000e+02	
0.36077   	1.38983e+00		         0.04500	-2.40000e+02	
0.37373   	7.90918e-01		         0.04667	-2.36000e+02	
0.38666   	-6.54947e-02		         0.04833	-2.28000e+02	
0.39961   	-6.52463e-01		         0.05000	-2.18000e+02	
0.41256   	-1.04707e+00		         0.05167	-2.06000e+02	
0.42553   	-1.19313e+00		         0.05333	-1.92000e+02	
0.43845   	-1.27718e+00		         0.05500	-1.79000e+02	
0.45140   	-6.19739e-01		         0.05667	-1.65000e+02	
0.46434   	3.66298e-01		         0.05833	-1.51000e+02	
