Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01197   	1.92217e+00		         0.00000	1.21000e+02	
0.01808   	1.70055e+00		         0.00167	1.22000e+02	
0.02418   	1.47225e+00		         0.00333	1.23000e+02	
0.03056   	9.21177e-01		         0.00500	1.21000e+02	
0.03666   	2.36355e-01		         0.00667	1.18000e+02	
0.04277   	-5.73758e-01		         0.00833	1.13000e+02	
0.04888   	-1.42745e+00		         0.01000	1.06000e+02	
0.05525   	-2.10135e+00		         0.01167	9.70000e+01	
0.06136   	-2.40795e+00		         0.01333	8.70000e+01	
0.06746   	-1.91443e+00		         0.01500	7.50000e+01	
0.07357   	-9.20804e-01		         0.01667	6.20000e+01	
0.07994   	2.51755e-01		         0.01833	4.80000e+01	
0.08604   	1.39856e+00		         0.02000	3.20000e+01	
0.09215   	2.25707e+00		         0.02167	1.60000e+01	
0.09826   	2.52442e+00		         0.02333	-2.00000e+00	
0.10463   	2.55609e+00		         0.02500	-1.90000e+01	
0.11074   	2.59240e+00		         0.02667	-3.60000e+01	
0.11684   	2.65022e+00		         0.02833	-5.10000e+01	
0.12294   	2.78605e+00		         0.03000	-6.30000e+01	
0.12932   	3.00830e+00		         0.03167	-7.30000e+01	
0.13542   	3.29225e+00		         0.03333	-8.00000e+01	
0.14153   	3.45976e+00		         0.03500	-8.40000e+01	
0.14764   	3.61587e+00		         0.03667	-8.50000e+01	
0.15401   	3.78498e+00		         0.03833	-8.40000e+01	
0.16011   	3.98084e+00		         0.04000	-8.10000e+01	
0.16622   	4.14873e+00		         0.04167	-7.60000e+01	
0.17233   	4.32914e+00		         0.04333	-7.00000e+01	
0.17870   	4.44218e+00		         0.04500	-6.40000e+01	
0.18480   	4.49233e+00		         0.04667	-5.70000e+01	
0.19091   	4.57015e+00		         0.04833	-5.00000e+01	
0.19702   	4.62288e+00		         0.05000	-4.30000e+01	
0.20339   	4.70587e+00		         0.05167	-3.70000e+01	
0.20950   	4.80896e+00		         0.05333	-3.20000e+01	
0.21561   	4.90239e+00		         0.05500	-2.80000e+01	
0.22171   	4.92197e+00		         0.05667	-2.50000e+01	
0.22808   	4.96845e+00		         0.05833	-2.30000e+01	
0.23418   	4.95830e+00		         0.06000	-2.10000e+01	
0.24029   	4.89323e+00		         0.06167	-2.00000e+01	
0.24640   	4.83885e+00		         0.06333	-1.80000e+01	
0.25282   	4.72934e+00		         0.06500	-1.80000e+01	
0.25888   	4.51187e+00		         0.06667	-1.70000e+01	
0.26498   	4.27171e+00		         0.06833	-1.70000e+01	
0.27109   	4.06092e+00		         0.07000	-1.60000e+01	
0.27746   	3.80774e+00		         0.07167	-1.60000e+01	
0.28356   	3.60308e+00		         0.07333	-1.60000e+01	
0.28967   	3.47283e+00		         0.07500	-1.50000e+01	
