Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01700   	-3.75299e+00		         0.00000	-3.00000e+01	
0.02310   	-2.78583e+00		         0.00167	-2.80000e+01	
0.02948   	-1.92063e+00		         0.00333	-2.70000e+01	
0.03558   	-7.36421e-01		         0.00500	-2.50000e+01	
0.04169   	5.34762e-01		         0.00667	-2.40000e+01	
0.04779   	1.30899e+00		         0.00833	-2.30000e+01	
0.05417   	9.51346e-01		         0.01000	-2.20000e+01	
0.06027   	3.30090e-01		         0.01167	-2.00000e+01	
0.06638   	7.48600e-02		         0.01333	-1.70000e+01	
0.07248   	-6.36646e-01		         0.01500	-1.20000e+01	
0.07886   	-1.26683e+00		         0.01667	-5.00000e+00	
0.08496   	-1.15931e+00		         0.01833	5.00000e+00	
0.09107   	-4.31009e-01		         0.02000	1.80000e+01	
0.09717   	4.29817e-01		         0.02167	3.30000e+01	
0.10355   	1.84092e+00		         0.02333	5.10000e+01	
0.10966   	3.64901e+00		         0.02500	7.00000e+01	
0.11576   	5.14123e+00		         0.02667	9.10000e+01	
0.12186   	5.94174e+00		         0.02833	1.11000e+02	
0.12824   	6.32416e+00		         0.03000	1.30000e+02	
0.13434   	6.40192e+00		         0.03167	1.47000e+02	
0.14044   	6.35050e+00		         0.03333	1.61000e+02	
0.14655   	6.30011e+00		         0.03500	1.71000e+02	
0.15293   	6.33950e+00		         0.03667	1.75000e+02	
0.15903   	6.18458e+00		         0.03833	1.74000e+02	
0.16518   	6.05874e+00		         0.04000	1.68000e+02	
0.17124   	5.87236e+00		         0.04167	1.57000e+02	
0.17762   	5.79582e+00		         0.04333	1.40000e+02	
0.18372   	5.64332e+00		         0.04500	1.20000e+02	
0.18983   	5.54978e+00		         0.04667	9.70000e+01	
0.19593   	5.40698e+00		         0.04833	7.20000e+01	
0.20231   	5.31266e+00		         0.05000	4.70000e+01	
0.20841   	5.18934e+00		         0.05167	2.30000e+01	
0.21491   	5.09593e+00		         0.05333	1.00000e+00	
0.22062   	5.09386e+00		         0.05500	-1.80000e+01	
0.22700   	5.05622e+00		         0.05667	-3.30000e+01	
0.23310   	5.00760e+00		         0.05833	-4.60000e+01	
0.23921   	4.92551e+00		         0.06000	-5.50000e+01	
0.24531   	4.84404e+00		         0.06167	-6.20000e+01	
0.25169   	4.74242e+00		         0.06333	-6.60000e+01	
0.25780   	4.66319e+00		         0.06500	-6.70000e+01	
0.26390   	4.57158e+00		         0.06667	-6.70000e+01	
0.27000   	4.49406e+00		         0.06833	-6.50000e+01	
0.27638   	4.39838e+00		         0.07000	-6.20000e+01	
0.28248   	4.30828e+00		         0.07167	-5.90000e+01	
0.28859   	4.23643e+00		         0.07333	-5.60000e+01	
0.29469   	4.12413e+00		         0.07500	-5.30000e+01	
0.30107   	4.01373e+00		         0.07667	-5.10000e+01	
0.30718   	3.90664e+00		         0.07833	-4.90000e+01	
0.31328   	3.75683e+00		         0.08000	-4.70000e+01	
0.31938   	3.60078e+00		         0.08167	-4.60000e+01	
0.32576   	3.48009e+00		         0.08333	-4.50000e+01	
0.33186   	3.36048e+00		         0.08500	-4.50000e+01	
0.33797   	3.22546e+00		         0.08667	-4.50000e+01	
0.34407   	3.10199e+00		         0.08833	-4.40000e+01	
0.35045   	2.96744e+00		         0.09000	-4.40000e+01	
0.35656   	2.81798e+00		         0.09167	-4.40000e+01	
0.36266   	2.66327e+00		         0.09333	-4.40000e+01	
0.36877   	2.53623e+00		         0.09500	-4.40000e+01	
0.37514   	2.37179e+00		         0.09667	-4.40000e+01	
0.38131   	2.18401e+00		         0.09833	-4.30000e+01	
0.38735   	1.96317e+00		         0.10000	-4.30000e+01	
0.39346   	1.64947e+00		         0.10167	-4.20000e+01	
0.39983   	1.17857e+00		         0.10333	-4.10000e+01	
0.40593   	5.61422e-01		         0.10500	-4.00000e+01	
0.41204   	-2.56497e-01		         0.10667	-3.90000e+01	
0.41814   	-1.24510e+00		         0.10833	-3.80000e+01	
0.42452   	-2.01774e+00		         0.11000	-3.60000e+01	
0.43075   	-2.36448e+00		         0.11167	-3.50000e+01	
0.43673   	-2.48843e+00		         0.11333	-3.40000e+01	
0.44284   	-2.35067e+00		         0.11500	-3.30000e+01	
0.44921   	-1.98013e+00		         0.11667	-3.20000e+01	
0.45531   	-1.56497e+00		         0.11833	-3.10000e+01	
0.46142   	-1.34029e+00		         0.12000	-3.00000e+01	
0.46752   	-9.32712e-01		         0.12167	-3.00000e+01	
0.47390   	-4.94562e-01		         0.12333	-2.90000e+01	
0.48000   	-4.92138e-02		         0.12500	-2.90000e+01	
0.48611   	3.64307e-01		         0.12667	-2.90000e+01	
0.49222   	5.30890e-01		         0.12833	-2.90000e+01	
0.49859   	6.04424e-01		         0.13000	-2.80000e+01	
0.50470   	4.41551e-01		         0.13167	-2.80000e+01	
0.51080   	1.84661e-01		         0.13333	-2.70000e+01	
0.51690   	-3.05399e-01		         0.13500	-2.60000e+01	
0.52328   	-7.46868e-01		         0.13667	-2.50000e+01	
0.52938   	-1.63704e+00		         0.13833	-2.30000e+01	
0.53549   	-2.45851e+00		         0.14000	-2.20000e+01	
0.54160   	-3.37181e+00		         0.14167	-2.00000e+01	
0.54797   	-4.28802e+00		         0.14333	-1.80000e+01	
0.55408   	-5.11328e+00		         0.14500	-1.70000e+01	
0.56018   	-5.49572e+00		         0.14667	-1.60000e+01	
0.56628   	-5.71816e+00		         0.14833	-1.50000e+01	
0.57266   	-5.77482e+00		         0.15000	-1.40000e+01	
0.57876   	-5.66079e+00		         0.15167	-1.40000e+01	
