Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01834   	1.88652e+00		         0.00000	1.87000e+02	
0.02746   	1.42642e+00		         0.00167	1.76000e+02	
0.03658   	7.23517e-01		         0.00333	1.61000e+02	
0.04633   	1.01976e+00		         0.00500	1.41000e+02	
0.05510   	1.27162e+00		         0.00667	1.17000e+02	
0.06422   	2.25887e+00		         0.00833	8.90000e+01	
0.07334   	3.58391e+00		         0.01000	5.80000e+01	
0.08275   	5.28341e+00		         0.01167	2.30000e+01	
0.09185   	6.13725e+00		         0.01333	-1.20000e+01	
0.10097   	6.37440e+00		         0.01500	-4.90000e+01	
0.11009   	6.26935e+00		         0.01667	-8.50000e+01	
0.11950   	6.14658e+00		         0.01833	-1.21000e+02	
0.12861   	6.08073e+00		         0.02000	-1.54000e+02	
0.13773   	5.80781e+00		         0.02167	-1.85000e+02	
0.14685   	5.61620e+00		         0.02333	-2.11000e+02	
0.15627   	5.47673e+00		         0.02500	-2.33000e+02	
0.16536   	5.36168e+00		         0.02667	-2.49000e+02	
0.17449   	5.36046e+00		         0.02833	-2.60000e+02	
0.18361   	5.11216e+00		         0.03000	-2.66000e+02	
0.19302   	5.14626e+00		         0.03167	-2.67000e+02	
0.20212   	5.05758e+00		         0.03333	-2.63000e+02	
0.21124   	5.05613e+00		         0.03500	-2.55000e+02	
0.22036   	4.90853e+00		         0.03667	-2.44000e+02	
0.22978   	4.85950e+00		         0.03833	-2.29000e+02	
0.23888   	4.82383e+00		         0.04000	-2.12000e+02	
0.24800   	4.74221e+00		         0.04167	-1.93000e+02	
0.25712   	4.46754e+00		         0.04333	-1.73000e+02	
0.26652   	4.19735e+00		         0.04500	-1.53000e+02	
0.27563   	3.70548e+00		         0.04667	-1.32000e+02	
0.28476   	3.39512e+00		         0.04833	-1.13000e+02	
0.29387   	2.97141e+00		         0.05000	-9.50000e+01	
0.30329   	2.99896e+00		         0.05167	-7.90000e+01	
0.31239   	2.70916e+00		         0.05333	-6.40000e+01	
0.32151   	2.39521e+00		         0.05500	-5.10000e+01	
0.33063   	1.92761e+00		         0.05667	-3.90000e+01	
0.34004   	1.69606e+00		         0.05833	-3.00000e+01	
0.34915   	1.11004e+00		         0.06000	-2.20000e+01	
0.35827   	-2.57618e-01		         0.06167	-1.50000e+01	
0.36739   	-1.63185e+00		         0.06333	-1.00000e+01	
0.37679   	-2.29380e+00		         0.06500	-6.00000e+00	
0.38590   	-1.82488e+00		         0.06667	-3.00000e+00	
0.39502   	-1.16860e+00		         0.06833	-1.00000e+00	
0.40415   	-1.51403e-01		         0.07000	1.00000e+00	
0.41356   	9.38606e-01		         0.07167	2.00000e+00	
0.42266   	1.96675e+00		         0.07333	2.00000e+00	
0.43178   	2.16879e+00		         0.07500	3.00000e+00	
0.44090   	1.58824e+00		         0.07667	3.00000e+00	
0.45031   	2.32261e-01		         0.07833	4.00000e+00	
0.45941   	-1.66096e+00		         0.08000	4.00000e+00	
0.46854   	-3.11280e+00		         0.08167	4.00000e+00	
0.47787   	-4.29432e+00		         0.08333	5.00000e+00	
0.48706   	-5.16147e+00		         0.08500	5.00000e+00	
0.49617   	-5.62875e+00		         0.08667	6.00000e+00	
0.50529   	-6.10690e+00		         0.08833	6.00000e+00	
0.51441   	-5.95235e+00		         0.09000	6.00000e+00	
0.52382   	-6.25813e+00		         0.09167	7.00000e+00	
0.53293   	-5.94245e+00		         0.09333	7.00000e+00	
0.54205   	-5.56178e+00		         0.09500	8.00000e+00	
0.55117   	-4.69715e+00		         0.09667	8.00000e+00	
0.56091   	-3.97794e+00		         0.09833	8.00000e+00	
0.56968   	-3.22547e+00		         0.10000	9.00000e+00	
0.57881   	-2.59766e+00		         0.10167	9.00000e+00	
0.58793   	-2.07963e+00		         0.10333	9.00000e+00	
0.59734   	-1.61441e+00		         0.10500	9.00000e+00	
0.60644   	-1.15838e+00		         0.10667	9.00000e+00	
0.61556   	-7.24541e-01		         0.10833	9.00000e+00	
0.62468   	-2.76887e-01		         0.11000	9.00000e+00	
0.63411   	-1.00552e-01		         0.11167	9.00000e+00	
0.64319   	2.00725e-01		         0.11333	9.00000e+00	
0.65232   	1.66242e-01		         0.11500	9.00000e+00	
0.66144   	2.53946e-01		         0.11667	9.00000e+00	
0.67085   	2.23468e-01		         0.11833	8.00000e+00	
0.67995   	4.90342e-01		         0.12000	8.00000e+00	
0.68907   	4.64972e-01		         0.12167	8.00000e+00	
0.69820   	1.27517e-01		         0.12333	7.00000e+00	
0.70761   	-2.89476e-01		         0.12500	7.00000e+00	
0.71671   	-4.64760e-01		         0.12667	7.00000e+00	
0.72583   	-4.02857e-01		         0.12833	6.00000e+00	
0.73495   	-3.49642e-01		         0.13000	6.00000e+00	
0.74437   	-4.14798e-01		         0.13167	6.00000e+00	
0.75346   	-5.31523e-01		         0.13333	5.00000e+00	
0.76258   	-6.45173e-01		         0.13500	5.00000e+00	
0.77171   	-7.38404e-01		         0.13667	5.00000e+00	
0.78112   	-7.80331e-01		         0.13833	5.00000e+00	
0.79022   	-8.47595e-01		         0.14000	5.00000e+00	
0.79934   	-9.19096e-01		         0.14167	5.00000e+00	
0.80846   	-1.06705e+00		         0.14333	5.00000e+00	
0.81788   	-1.57543e+00		         0.14500	6.00000e+00	
0.82698   	-2.16668e+00		         0.14667	6.00000e+00	
0.83610   	-3.35890e+00		         0.14833	7.00000e+00	
0.84522   	-5.05465e+00		         0.15000	8.00000e+00	
0.85463   	-7.38218e+00		         0.15167	8.00000e+00	
0.86373   	-9.42473e+00		         0.15333	9.00000e+00	
0.87286   	-1.06002e+01		         0.15500	9.00000e+00	
0.88198   	-1.06169e+01		         0.15667	1.00000e+01	
0.89138   	-9.66102e+00		         0.15833	1.10000e+01	
0.90049   	-7.99104e+00		         0.16000	1.10000e+01	
0.90970   	-6.30660e+00		         0.16167	1.20000e+01	
0.91873   	-4.42253e+00		         0.16333	1.20000e+01	
0.92814   	-2.62696e+00		         0.16500	1.20000e+01	
0.93725   	-8.85880e-01		         0.16667	1.20000e+01	
0.94637   	5.87584e-01		         0.16833	1.30000e+01	
0.95549   	1.61502e+00		         0.17000	1.30000e+01	
0.96489   	2.39569e+00		         0.17167	1.30000e+01	
0.97400   	1.82500e+00		         0.17333	1.30000e+01	
0.98312   	1.20847e+00		         0.17500	1.30000e+01	
0.99224   	6.54580e-01		         0.17667	1.30000e+01	
1.00166   	7.76019e-01		         0.17833	1.30000e+01	
1.01076   	1.45568e+00		         0.18000	1.40000e+01	
1.01988   	2.66591e+00		         0.18167	1.40000e+01	
1.02900   	4.47645e+00		         0.18333	1.40000e+01	
1.03842   	5.71739e+00		         0.18500	1.50000e+01	
1.04752   	6.24214e+00		         0.18667	1.50000e+01	
1.05663   	6.32052e+00		         0.18833	1.60000e+01	
1.06576   	6.23515e+00		         0.19000	1.60000e+01	
1.07517   	6.05304e+00		         0.19167	1.70000e+01	
1.08427   	5.61067e+00		         0.19333	1.80000e+01	
1.09339   	5.32567e+00		         0.19500	1.90000e+01	
1.10251   	5.01845e+00		         0.19667	2.00000e+01	
1.11193   	4.89333e+00		         0.19833	2.10000e+01	
1.12103   	4.82261e+00		         0.20000	2.20000e+01	
1.13015   	4.70299e+00		         0.20167	2.30000e+01	
1.13927   	4.66493e+00		         0.20333	2.40000e+01	
1.14869   	4.49127e+00		         0.20500	2.50000e+01	
1.15778   	4.41441e+00		         0.20667	2.60000e+01	
1.16690   	4.35910e+00		         0.20833	2.80000e+01	
1.17602   	4.37613e+00		         0.21000	2.90000e+01	
1.18544   	4.19094e+00		         0.21167	3.00000e+01	
1.19454   	3.95994e+00		         0.21333	3.20000e+01	
1.20366   	3.61583e+00		         0.21500	3.30000e+01	
1.21279   	3.56498e+00		         0.21667	3.50000e+01	
1.22220   	3.50010e+00		         0.21833	3.70000e+01	
1.23130   	3.35963e+00		         0.22000	3.80000e+01	
1.24042   	2.94100e+00		         0.22167	4.00000e+01	
1.24954   	2.58911e+00		         0.22333	4.20000e+01	
1.25895   	2.45141e+00		         0.22500	4.40000e+01	
1.26805   	2.17398e+00		         0.22667	4.60000e+01	
1.27717   	1.98024e+00		         0.22833	4.90000e+01	
1.28629   	1.35348e+00		         0.23000	5.10000e+01	
1.29571   	1.15377e+00		         0.23167	5.30000e+01	
1.30481   	-4.78566e-02		         0.23333	5.50000e+01	
1.31393   	-1.01910e+00		         0.23500	5.70000e+01	
1.32305   	-9.27939e-01		         0.23667	6.00000e+01	
1.33247   	-2.75639e-01		         0.23833	6.20000e+01	
1.34156   	4.77431e-01		         0.24000	6.40000e+01	
1.35069   	2.72312e-01		         0.24167	6.60000e+01	
1.35981   	4.93940e-01		         0.24333	6.80000e+01	
1.36923   	7.05056e-01		         0.24500	6.90000e+01	
1.37832   	6.52430e-01		         0.24667	7.10000e+01	
1.38744   	9.06530e-02		         0.24833	7.20000e+01	
1.39656   	-4.08898e-01		         0.25000	7.30000e+01	
1.40598   	-1.46481e+00		         0.25167	7.40000e+01	
1.41508   	-2.64324e+00		         0.25333	7.50000e+01	
1.42437   	-4.43043e+00		         0.25500	7.50000e+01	
1.43332   	-5.86478e+00		         0.25667	7.50000e+01	
1.44274   	-6.82624e+00		         0.25833	7.50000e+01	
1.45183   	-7.13399e+00		         0.26000	7.50000e+01	
1.46095   	-6.86692e+00		         0.26167	7.50000e+01	
1.47008   	-6.28891e+00		         0.26333	7.40000e+01	
1.47948   	-5.56917e+00		         0.26500	7.30000e+01	
1.48859   	-4.93742e+00		         0.26667	7.20000e+01	
1.49771   	-4.22982e+00		         0.26833	7.10000e+01	
1.50721   	-3.60375e+00		         0.27000	7.00000e+01	
1.51623   	-2.90187e+00		         0.27167	6.90000e+01	
1.52534   	-2.48532e+00		         0.27333	6.70000e+01	
1.53447   	-2.04325e+00		         0.27500	6.60000e+01	
1.54359   	-1.65947e+00		         0.27667	6.40000e+01	
1.55301   	-1.08535e+00		         0.27833	6.20000e+01	
1.56210   	-4.91741e-01		         0.28000	5.90000e+01	
1.57122   	-8.86857e-02		         0.28167	5.70000e+01	
1.58034   	1.94778e-01		         0.28333	5.40000e+01	
1.58974   	8.84319e-02		         0.28500	5.10000e+01	
1.59886   	1.19884e-01		         0.28667	4.80000e+01	
1.60798   	-8.22771e-02		         0.28833	4.50000e+01	
1.61710   	-1.60575e-01		         0.29000	4.20000e+01	
1.62652   	-3.26323e-01		         0.29167	3.80000e+01	
1.63561   	-3.47528e-01		         0.29333	3.40000e+01	
1.64474   	-2.95436e-01		         0.29500	3.00000e+01	
1.65385   	-2.34429e-01		         0.29667	2.60000e+01	
1.66327   	-3.37481e-01		         0.29833	2.20000e+01	
1.67237   	-4.01124e-01		         0.30000	1.80000e+01	
1.68149   	-4.74816e-01		         0.30167	1.50000e+01	
1.69061   	-3.10471e-01		         0.30333	1.10000e+01	
1.70003   	-3.40229e-01		         0.30500	7.00000e+00	
1.70912   	-4.71220e-01		         0.30667	3.00000e+00	
1.71825   	-6.40998e-01		         0.30833	-1.00000e+00	
1.72737   	-8.11548e-01		         0.31000	-4.00000e+00	
1.73679   	-1.00173e+00		         0.31167	-8.00000e+00	
1.74588   	-1.17219e+00		         0.31333	-1.10000e+01	
1.75500   	-1.26754e+00		         0.31500	-1.50000e+01	
1.76413   	-1.53718e+00		         0.31667	-1.80000e+01	
1.77354   	-2.43712e+00		         0.31833	-2.20000e+01	
1.78264   	-3.94693e+00		         0.32000	-2.50000e+01	
1.79176   	-6.06428e+00		         0.32167	-2.80000e+01	
1.80088   	-8.17188e+00		         0.32333	-3.00000e+01	
1.81029   	-9.52783e+00		         0.32500	-3.30000e+01	
1.81939   	-9.67747e+00		         0.32667	-3.50000e+01	
1.82852   	-8.72100e+00		         0.32833	-3.80000e+01	
1.83764   	-7.22633e+00		         0.33000	-4.00000e+01	
1.84705   	-5.46968e+00		         0.33167	-4.20000e+01	
1.85615   	-3.60543e+00		         0.33333	-4.30000e+01	
1.86527   	-2.21215e+00		         0.33500	-4.50000e+01	
1.87439   	-1.26746e+00		         0.33667	-4.60000e+01	
1.88381   	-3.59879e-01		         0.33833	-4.70000e+01	
1.89291   	7.31251e-01		         0.34000	-4.80000e+01	
1.90203   	9.62001e-01		         0.34167	-4.90000e+01	
1.91115   	3.97695e-01		         0.34333	-4.90000e+01	
1.92058   	9.14344e-02		         0.34500	-5.00000e+01	
1.92966   	1.27973e+00		         0.34667	-5.00000e+01	
1.93908   	2.06685e+00		         0.34833	-5.00000e+01	
1.94791   	2.61729e+00		         0.35000	-5.10000e+01	
1.95731   	3.17564e+00		         0.35167	-5.10000e+01	
1.96642   	4.56001e+00		         0.35333	-5.10000e+01	
1.97554   	5.73307e+00		         0.35500	-5.10000e+01	
1.98466   	6.15576e+00		         0.35667	-5.20000e+01	
1.99407   	6.37164e+00		         0.35833	-5.20000e+01	
2.00318   	6.22620e+00		         0.36000	-5.20000e+01	
2.01230   	6.02681e+00		         0.36167	-5.30000e+01	
2.02142   	5.66769e+00		         0.36333	-5.30000e+01	
2.03083   	5.49319e+00		         0.36500	-5.30000e+01	
2.03993   	5.20587e+00		         0.36667	-5.30000e+01	
2.04905   	4.97951e+00		         0.36833	-5.40000e+01	
2.05817   	4.75361e+00		         0.37000	-5.40000e+01	
2.06759   	4.66516e+00		         0.37167	-5.40000e+01	
2.07669   	4.54495e+00		         0.37333	-5.40000e+01	
2.08581   	4.52221e+00		         0.37500	-5.40000e+01	
2.09493   	4.54186e+00		         0.37667	-5.40000e+01	
2.10433   	4.45283e+00		         0.37833	-5.40000e+01	
2.11344   	4.34076e+00		         0.38000	-5.40000e+01	
2.12257   	4.09119e+00		         0.38167	-5.30000e+01	
2.13169   	3.97445e+00		         0.38333	-5.30000e+01	
2.14111   	3.76346e+00		         0.38500	-5.20000e+01	
2.15020   	3.52623e+00		         0.38667	-5.20000e+01	
2.15932   	3.32299e+00		         0.38833	-5.10000e+01	
2.16844   	3.20951e+00		         0.39000	-5.10000e+01	
2.17785   	3.06079e+00		         0.39167	-5.00000e+01	
2.18695   	2.85949e+00		         0.39333	-4.90000e+01	
2.19608   	2.50889e+00		         0.39500	-4.80000e+01	
2.20520   	2.16440e+00		         0.39667	-4.80000e+01	
2.21461   	1.84101e+00		         0.39833	-4.70000e+01	
2.22371   	1.57957e+00		         0.40000	-4.60000e+01	
2.23284   	1.51884e+00		         0.40167	-4.50000e+01	
2.24196   	9.42740e-01		         0.40333	-4.40000e+01	
2.25137   	-3.63101e-01		         0.40500	-4.30000e+01	
2.26047   	-8.03649e-01		         0.40667	-4.20000e+01	
2.26959   	-5.55007e-01		         0.40833	-4.10000e+01	
2.27871   	4.27558e-01		         0.41000	-4.00000e+01	
2.28813   	6.38431e-01		         0.41167	-3.90000e+01	
2.29722   	6.31479e-01		         0.41333	-3.80000e+01	
2.30635   	5.16878e-01		         0.41500	-3.70000e+01	
2.31547   	4.18285e-01		         0.41667	-3.70000e+01	
2.32490   	2.48602e-01		         0.41833	-3.60000e+01	
2.33398   	-6.50959e-02		         0.42000	-3.50000e+01	
2.34310   	-1.13422e+00		         0.42167	-3.40000e+01	
2.35222   	-2.47880e+00		         0.42333	-3.30000e+01	
2.36164   	-3.90429e+00		         0.42500	-3.20000e+01	
2.37091   	-5.29179e+00		         0.42667	-3.10000e+01	
2.37986   	-6.02835e+00		         0.42833	-3.00000e+01	
2.38898   	-6.38599e+00		         0.43000	-2.90000e+01	
2.39838   	-6.18938e+00		         0.43167	-2.80000e+01	
2.40749   	-5.98164e+00		         0.43333	-2.70000e+01	
2.41662   	-5.52799e+00		         0.43500	-2.60000e+01	
2.42574   	-4.95911e+00		         0.43667	-2.50000e+01	
2.43514   	-4.25569e+00		         0.43833	-2.30000e+01	
2.44425   	-3.62733e+00		         0.44000	-2.20000e+01	
2.45375   	-2.97943e+00		         0.44167	-2.00000e+01	
2.46249   	-2.58101e+00		         0.44333	-1.90000e+01	
2.47191   	-2.21608e+00		         0.44500	-1.80000e+01	
2.48101   	-1.86027e+00		         0.44667	-1.70000e+01	
2.49013   	-1.44045e+00		         0.44833	-1.60000e+01	
2.49925   	-8.70372e-01		         0.45000	-1.50000e+01	
2.50866   	-2.23868e-01		         0.45167	-1.40000e+01	
2.51776   	9.91040e-02		         0.45333	-1.30000e+01	
2.52688   	3.05806e-01		         0.45500	-1.20000e+01	
2.53600   	3.29750e-01		         0.45667	-1.20000e+01	
2.54541   	4.96088e-01		         0.45833	-1.10000e+01	
2.55452   	3.84939e-01		         0.46000	-1.00000e+01	
2.56364   	2.56991e-01		         0.46167	-1.00000e+01	
2.57276   	1.97034e-01		         0.46333	-9.00000e+00	
2.58218   	3.12094e-01		         0.46500	-9.00000e+00	
2.59127   	3.72159e-01		         0.46667	-9.00000e+00	
2.60040   	3.09396e-01		         0.46833	-8.00000e+00	
2.60952   	-8.78201e-02		         0.47000	-8.00000e+00	
2.61893   	-3.35120e-01		         0.47167	-8.00000e+00	
2.62803   	-5.53909e-01		         0.47333	-7.00000e+00	
2.63715   	-4.51437e-01		         0.47500	-7.00000e+00	
2.64628   	-4.68405e-01		         0.47667	-7.00000e+00	
2.65569   	-4.95894e-01		         0.47833	-6.00000e+00	
2.66479   	-5.85822e-01		         0.48000	-6.00000e+00	
2.67391   	-6.60112e-01		         0.48167	-6.00000e+00	
2.68303   	-6.88816e-01		         0.48333	-5.00000e+00	
2.69244   	-9.16366e-01		         0.48500	-5.00000e+00	
2.70154   	-1.57757e+00		         0.48667	-4.00000e+00	
2.71067   	-2.61211e+00		         0.48833	-4.00000e+00	
2.71979   	-4.36669e+00		         0.49000	-4.00000e+00	
2.72919   	-6.55042e+00		         0.49167	-4.00000e+00	
2.73830   	-8.80665e+00		         0.49333	-3.00000e+00	
2.74742   	-1.03118e+01		         0.49500	-3.00000e+00	
2.75655   	-1.04838e+01		         0.49667	-3.00000e+00	
2.76595   	-9.74353e+00		         0.49833	-3.00000e+00	
2.77506   	-8.04702e+00		         0.50000	-3.00000e+00	
2.78418   	-6.38324e+00		         0.50167	-3.00000e+00	
2.79330   	-4.42009e+00		         0.50333	-3.00000e+00	
2.80272   	-2.70055e+00		         0.50500	-4.00000e+00	
2.81181   	-1.02438e+00		         0.50667	-4.00000e+00	
2.82092   	3.24498e-01		         0.50833	-4.00000e+00	
2.83006   	1.21800e+00		         0.51000	-4.00000e+00	
2.83948   	2.02011e+00		         0.51167	-4.00000e+00	
2.84857   	1.77151e+00		         0.51333	-4.00000e+00	
2.85770   	1.37298e+00		         0.51500	-3.00000e+00	
2.86681   	6.99576e-01		         0.51667	-3.00000e+00	
2.87622   	6.33072e-01		         0.51833	-3.00000e+00	
			         0.52000	-3.00000e+00	
			         0.52167	-2.00000e+00	
			         0.52333	-2.00000e+00	
			         0.52500	-2.00000e+00	
			         0.52667	-2.00000e+00	
			         0.52833	-2.00000e+00	
			         0.53000	-2.00000e+00	
			         0.53167	-2.00000e+00	
			         0.53333	-2.00000e+00	
			         0.53500	-3.00000e+00	
			         0.53667	-3.00000e+00	
			         0.53833	-3.00000e+00	
			         0.54000	-4.00000e+00	
			         0.54167	-4.00000e+00	
			         0.54333	-4.00000e+00	
			         0.54500	-4.00000e+00	
			         0.54667	-4.00000e+00	
			         0.54833	-5.00000e+00	
			         0.55000	-5.00000e+00	
			         0.55167	-5.00000e+00	
			         0.55333	-5.00000e+00	
			         0.55500	-5.00000e+00	
			         0.55667	-5.00000e+00	
			         0.55833	-5.00000e+00	
			         0.56000	-6.00000e+00	
			         0.56167	-6.00000e+00	
			         0.56333	-6.00000e+00	
			         0.56500	-6.00000e+00	
			         0.56667	-5.00000e+00	
			         0.56833	-5.00000e+00	
			         0.57000	-5.00000e+00	
			         0.57167	-5.00000e+00	
			         0.57333	-5.00000e+00	
			         0.57500	-5.00000e+00	
			         0.57667	-5.00000e+00	
			         0.57833	-5.00000e+00	
			         0.58000	-5.00000e+00	
			         0.58167	-5.00000e+00	
			         0.58333	-6.00000e+00	
			         0.58500	-6.00000e+00	
			         0.58667	-6.00000e+00	
			         0.58833	-7.00000e+00	
			         0.59000	-7.00000e+00	
			         0.59167	-7.00000e+00	
			         0.59333	-7.00000e+00	
			         0.59500	-7.00000e+00	
			         0.59667	-8.00000e+00	
			         0.59833	-8.00000e+00	
			         0.60000	-8.00000e+00	
			         0.60167	-8.00000e+00	
			         0.60333	-8.00000e+00	
			         0.60500	-8.00000e+00	
			         0.60667	-8.00000e+00	
			         0.60833	-8.00000e+00	
			         0.61000	-8.00000e+00	
			         0.61167	-8.00000e+00	
			         0.61333	-7.00000e+00	
			         0.61500	-7.00000e+00	
			         0.61667	-7.00000e+00	
			         0.61833	-7.00000e+00	
			         0.62000	-6.00000e+00	
			         0.62167	-6.00000e+00	
			         0.62333	-6.00000e+00	
			         0.62500	-6.00000e+00	
			         0.62667	-5.00000e+00	
			         0.62833	-5.00000e+00	
			         0.63000	-6.00000e+00	
			         0.63167	-6.00000e+00	
			         0.63333	-6.00000e+00	
			         0.63500	-6.00000e+00	
			         0.63667	-6.00000e+00	
			         0.63833	-7.00000e+00	
			         0.64000	-7.00000e+00	
			         0.64167	-7.00000e+00	
			         0.64333	-7.00000e+00	
			         0.64500	-7.00000e+00	
			         0.64667	-7.00000e+00	
			         0.64833	-6.00000e+00	
			         0.65000	-6.00000e+00	
			         0.65167	-6.00000e+00	
			         0.65333	-6.00000e+00	
			         0.65500	-6.00000e+00	
			         0.65667	-6.00000e+00	
			         0.65833	-5.00000e+00	
			         0.66000	-5.00000e+00	
			         0.66167	-5.00000e+00	
			         0.66333	-5.00000e+00	
			         0.66500	-5.00000e+00	
			         0.66667	-5.00000e+00	
			         0.66833	-5.00000e+00	
			         0.67000	-5.00000e+00	
			         0.67167	-5.00000e+00	
			         0.67333	-5.00000e+00	
			         0.67500	-4.00000e+00	
			         0.67667	-4.00000e+00	
			         0.67833	-3.00000e+00	
			         0.68000	-3.00000e+00	
			         0.68167	-3.00000e+00	
			         0.68333	-2.00000e+00	
			         0.68500	-2.00000e+00	
			         0.68667	-2.00000e+00	
			         0.68833	-2.00000e+00	
			         0.69000	-2.00000e+00	
			         0.69167	-2.00000e+00	
			         0.69333	-2.00000e+00	
			         0.69500	-2.00000e+00	
			         0.69667	-3.00000e+00	
			         0.69833	-3.00000e+00	
			         0.70000	-4.00000e+00	
			         0.70167	-4.00000e+00	
			         0.70333	-4.00000e+00	
			         0.70500	-5.00000e+00	
			         0.70667	-5.00000e+00	
			         0.70833	-5.00000e+00	
			         0.71000	-6.00000e+00	
			         0.71167	-6.00000e+00	
			         0.71333	-6.00000e+00	
			         0.71500	-6.00000e+00	
			         0.71667	-6.00000e+00	
			         0.71833	-6.00000e+00	
			         0.72000	-6.00000e+00	
			         0.72167	-5.00000e+00	
			         0.72333	-5.00000e+00	
			         0.72500	-4.00000e+00	
			         0.72667	-4.00000e+00	
			         0.72833	-4.00000e+00	
			         0.73000	-3.00000e+00	
			         0.73167	-3.00000e+00	
			         0.73333	-3.00000e+00	
			         0.73500	-2.00000e+00	
			         0.73667	-2.00000e+00	
			         0.73833	-2.00000e+00	
			         0.74000	-1.00000e+00	
			         0.74167	-1.00000e+00	
			         0.74333	-1.00000e+00	
			         0.74500	0.00000e+00	
