Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01707   	2.73302e+00		         0.00000	2.05000e+02	
0.02618   	2.18720e+00		         0.00167	2.29000e+02	
0.03528   	1.03415e+00		         0.00333	2.53000e+02	
0.04466   	-5.83125e-01		         0.00500	2.74000e+02	
0.05375   	-4.03802e-01		         0.00667	2.91000e+02	
0.06285   	9.11696e-01		         0.00833	3.02000e+02	
0.07195   	3.59077e+00		         0.01000	3.07000e+02	
0.08132   	5.53863e+00		         0.01167	3.05000e+02	
0.09042   	6.92401e+00		         0.01333	2.95000e+02	
0.09952   	7.57454e+00		         0.01500	2.77000e+02	
0.10862   	7.66521e+00		         0.01667	2.52000e+02	
0.11799   	7.71926e+00		         0.01833	2.19000e+02	
0.12709   	7.48783e+00		         0.02000	1.80000e+02	
0.13620   	7.18151e+00		         0.02167	1.36000e+02	
0.14554   	6.82908e+00		         0.02333	9.00000e+01	
0.15466   	6.57319e+00		         0.02500	4.30000e+01	
0.16376   	6.33297e+00		         0.02667	-2.00000e+00	
0.17286   	6.06391e+00		         0.02833	-4.30000e+01	
0.18196   	5.88280e+00		         0.03000	-8.00000e+01	
0.19133   	5.77423e+00		         0.03167	-1.10000e+02	
0.20043   	5.80477e+00		         0.03333	-1.33000e+02	
0.20954   	5.81782e+00		         0.03500	-1.50000e+02	
0.21864   	5.75520e+00		         0.03667	-1.59000e+02	
0.22801   	5.50086e+00		         0.03833	-1.63000e+02	
0.23711   	5.17076e+00		         0.04000	-1.62000e+02	
0.24621   	4.83711e+00		         0.04167	-1.57000e+02	
0.25531   	4.63083e+00		         0.04333	-1.48000e+02	
0.26468   	4.51672e+00		         0.04500	-1.38000e+02	
0.27378   	4.36950e+00		         0.04667	-1.26000e+02	
0.28288   	4.23156e+00		         0.04833	-1.15000e+02	
0.29198   	3.97557e+00		         0.05000	-1.03000e+02	
0.30135   	3.72301e+00		         0.05167	-9.30000e+01	
0.31045   	3.43610e+00		         0.05333	-8.30000e+01	
0.31955   	3.15574e+00		         0.05500	-7.50000e+01	
0.32865   	2.89493e+00		         0.05667	-6.80000e+01	
0.33802   	2.52502e+00		         0.05833	-6.20000e+01	
0.34713   	2.20020e+00		         0.06000	-5.70000e+01	
0.35623   	1.70594e+00		         0.06167	-5.30000e+01	
0.36533   	1.16092e+00		         0.06333	-5.10000e+01	
0.37470   	1.45940e-01		         0.06500	-4.90000e+01	
0.38380   	-8.82510e-01		         0.06667	-4.70000e+01	
0.39290   	-2.10994e+00		         0.06833	-4.60000e+01	
