Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01781   	2.65540e-01		         0.00000	2.00000e+01	
0.02394   	9.09943e-01		         0.00167	4.00000e+01	
0.03035   	1.23878e+00		         0.00333	6.20000e+01	
0.03649   	1.74704e+00		         0.00500	8.60000e+01	
0.04263   	1.53749e+00		         0.00667	1.12000e+02	
0.04876   	8.68368e-01		         0.00833	1.38000e+02	
0.05518   	9.51610e-02		         0.01000	1.65000e+02	
0.06131   	-4.77583e-01		         0.01167	1.90000e+02	
0.06745   	-1.08738e+00		         0.01333	2.14000e+02	
0.07359   	-8.04207e-01		         0.01500	2.35000e+02	
0.07999   	-1.99482e-01		         0.01667	2.51000e+02	
0.08613   	4.10108e-01		         0.01833	2.63000e+02	
0.09227   	1.18891e+00		         0.02000	2.69000e+02	
0.09841   	2.18427e+00		         0.02167	2.69000e+02	
0.10482   	3.01754e+00		         0.02333	2.62000e+02	
0.11095   	3.68422e+00		         0.02500	2.49000e+02	
0.11709   	4.13730e+00		         0.02667	2.29000e+02	
0.12323   	4.29070e+00		         0.02833	2.04000e+02	
0.12964   	4.32991e+00		         0.03000	1.75000e+02	
0.13578   	4.38014e+00		         0.03167	1.43000e+02	
0.14192   	4.35113e+00		         0.03333	1.09000e+02	
0.14805   	4.38865e+00		         0.03500	7.30000e+01	
0.15446   	4.45276e+00		         0.03667	3.80000e+01	
0.16060   	4.53817e+00		         0.03833	3.00000e+00	
0.16674   	4.57307e+00		         0.04000	-2.80000e+01	
0.17287   	4.71022e+00		         0.04167	-5.70000e+01	
0.17928   	4.72019e+00		         0.04333	-8.20000e+01	
0.18542   	4.80064e+00		         0.04500	-1.03000e+02	
0.19156   	4.85072e+00		         0.04667	-1.19000e+02	
0.19769   	4.84528e+00		         0.04833	-1.32000e+02	
0.20411   	4.83578e+00		         0.05000	-1.41000e+02	
0.21024   	4.93617e+00		         0.05167	-1.48000e+02	
0.21638   	4.88031e+00		         0.05333	-1.51000e+02	
0.22252   	4.74086e+00		         0.05500	-1.53000e+02	
0.22893   	4.67400e+00		         0.05667	-1.54000e+02	
0.23507   	4.63625e+00		         0.05833	-1.53000e+02	
0.24120   	4.45245e+00		         0.06000	-1.52000e+02	
0.24734   	4.41211e+00		         0.06167	-1.50000e+02	
0.25375   	4.41007e+00		         0.06333	-1.49000e+02	
0.25988   	4.38079e+00		         0.06500	-1.47000e+02	
0.26603   	4.24325e+00		         0.06667	-1.45000e+02	
0.27216   	4.16741e+00		         0.06833	-1.44000e+02	
0.27857   	4.04108e+00		         0.07000	-1.43000e+02	
0.28471   	3.96525e+00		         0.07167	-1.42000e+02	
0.29085   	3.81379e+00		         0.07333	-1.41000e+02	
0.29698   	3.69706e+00		         0.07500	-1.40000e+02	
0.30339   	3.59436e+00		         0.07667	-1.39000e+02	
0.30953   	3.42967e+00		         0.07833	-1.37000e+02	
0.31567   	3.27269e+00		         0.08000	-1.35000e+02	
0.32181   	3.11489e+00		         0.08167	-1.32000e+02	
0.32845   	2.95461e+00		         0.08333	-1.29000e+02	
0.33435   	2.86713e+00		         0.08500	-1.25000e+02	
0.34049   	2.66915e+00		         0.08667	-1.20000e+02	
0.34663   	2.50332e+00		         0.08833	-1.14000e+02	
0.35304   	2.34035e+00		         0.09000	-1.08000e+02	
0.35917   	2.09490e+00		         0.09167	-1.02000e+02	
0.36531   	1.73978e+00		         0.09333	-9.50000e+01	
0.37145   	1.44882e+00		         0.09500	-8.80000e+01	
0.37805   	1.01661e+00		         0.09667	-8.10000e+01	
0.38400   	5.65099e-01		         0.09833	-7.30000e+01	
0.39013   	5.54330e-02		         0.10000	-6.50000e+01	
0.39627   	-4.54197e-01		         0.10167	-5.80000e+01	
0.40268   	-5.99336e-01		         0.10333	-5.00000e+01	
0.40882   	-3.47521e-01		         0.10500	-4.30000e+01	
0.41496   	-7.67554e-02		         0.10667	-3.60000e+01	
0.42109   	1.90721e-01		         0.10833	-2.80000e+01	
0.42780   	4.43027e-01		         0.11000	-2.20000e+01	
0.43364   	4.16450e-01		         0.11167	-1.50000e+01	
0.43978   	-6.94062e-02		         0.11333	-9.00000e+00	
0.44592   	-3.11344e-01		         0.11500	-3.00000e+00	
0.45232   	-4.18476e-01		         0.11667	2.00000e+00	
0.45846   	-5.30873e-01		         0.11833	7.00000e+00	
0.46460   	-4.39711e-01		         0.12000	1.20000e+01	
0.47074   	-4.64455e-01		         0.12167	1.60000e+01	
0.47715   	-2.76485e-01		         0.12333	1.90000e+01	
0.48328   	-5.16978e-01		         0.12500	2.20000e+01	
0.48942   	-5.24885e-01		         0.12667	2.40000e+01	
0.49556   	-8.92371e-01		         0.12833	2.60000e+01	
0.50197   	-1.42264e+00		         0.13000	2.80000e+01	
0.50811   	-2.08346e+00		         0.13167	3.00000e+01	
0.51424   	-2.45375e+00		         0.13333	3.10000e+01	
0.52038   	-2.86060e+00		         0.13500	3.20000e+01	
0.52679   	-3.28242e+00		         0.13667	3.30000e+01	
0.53293   	-3.23109e+00		         0.13833	3.40000e+01	
0.53907   	-3.36076e+00		         0.14000	3.50000e+01	
0.54520   	-3.38315e+00		         0.14167	3.60000e+01	
0.55161   	-3.53185e+00		         0.14333	3.70000e+01	
0.55775   	-3.49033e+00		         0.14500	3.80000e+01	
0.56389   	-3.50827e+00		         0.14667	3.80000e+01	
0.57003   	-3.52848e+00		         0.14833	3.90000e+01	
0.57643   	-3.57678e+00		         0.15000	3.90000e+01	
0.58257   	-3.55368e+00		         0.15167	3.90000e+01	
0.58871   	-3.47439e+00		         0.15333	3.90000e+01	
0.59485   	-3.39235e+00		         0.15500	3.90000e+01	
0.60126   	-3.26574e+00		         0.15667	3.80000e+01	
0.60740   	-2.99591e+00		         0.15833	3.70000e+01	
0.61353   	-2.84828e+00		         0.16000	3.60000e+01	
0.61967   	-2.71547e+00		         0.16167	3.50000e+01	
0.62608   	-2.55277e+00		         0.16333	3.40000e+01	
0.63221   	-2.40374e+00		         0.16500	3.30000e+01	
0.63835   	-2.32968e+00		         0.16667	3.10000e+01	
0.64449   	-2.14458e+00		         0.16833	3.00000e+01	
0.65090   	-1.93867e+00		         0.17000	2.90000e+01	
0.65704   	-1.72431e+00		         0.17167	2.80000e+01	
0.66317   	-1.53843e+00		         0.17333	2.80000e+01	
0.66931   	-1.36835e+00		         0.17500	2.70000e+01	
0.67572   	-1.09956e+00		         0.17667	2.80000e+01	
0.68186   	-9.30864e-01		         0.17833	2.80000e+01	
0.68800   	-7.53879e-01		         0.18000	2.90000e+01	
0.69414   	-6.70701e-01		         0.18167	3.00000e+01	
0.70055   	-6.08052e-01		         0.18333	3.10000e+01	
0.70668   	-6.23061e-01		         0.18500	3.20000e+01	
0.71282   	-6.32248e-01		         0.18667	3.30000e+01	
0.71896   	-7.55543e-01		         0.18833	3.40000e+01	
0.72536   	-8.70725e-01		         0.19000	3.50000e+01	
0.73150   	-8.01034e-01		         0.19167	3.70000e+01	
0.73764   	-8.23251e-01		         0.19333	3.80000e+01	
0.74378   	-8.38660e-01		         0.19500	3.90000e+01	
0.75019   	-6.48656e-01		         0.19667	3.90000e+01	
0.75633   	-4.35497e-01		         0.19833	4.00000e+01	
0.76246   	-4.01945e-01		         0.20000	4.00000e+01	
0.76860   	-3.84505e-01		         0.20167	4.10000e+01	
0.77501   	-4.92384e-01		         0.20333	4.10000e+01	
0.78115   	-8.77492e-01		         0.20500	4.20000e+01	
0.78728   	-1.27063e+00		         0.20667	4.20000e+01	
0.79342   	-1.87247e+00		         0.20833	4.20000e+01	
0.79983   	-2.64475e+00		         0.21000	4.30000e+01	
0.80597   	-3.65071e+00		         0.21167	4.30000e+01	
0.81211   	-4.47662e+00		         0.21333	4.40000e+01	
0.81825   	-5.46144e+00		         0.21500	4.40000e+01	
0.82465   	-6.24171e+00		         0.21667	4.40000e+01	
0.83079   	-6.80476e+00		         0.21833	4.40000e+01	
0.83693   	-6.98045e+00		         0.22000	4.50000e+01	
