Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00803   	3.13077e+00		         0.00000	-6.00000e+01	
0.01712   	2.18778e+00		         0.00167	-1.02000e+02	
0.02625   	1.96195e+00		         0.00333	-1.43000e+02	
0.03537   	1.83547e+00		         0.00500	-1.80000e+02	
0.04478   	3.00745e+00		         0.00667	-2.12000e+02	
0.05388   	3.81783e+00		         0.00833	-2.38000e+02	
0.06300   	4.43768e+00		         0.01000	-2.58000e+02	
0.07213   	4.84401e+00		         0.01167	-2.70000e+02	
0.08153   	4.99840e+00		         0.01333	-2.75000e+02	
0.09064   	5.10129e+00		         0.01500	-2.73000e+02	
0.09976   	5.11730e+00		         0.01667	-2.65000e+02	
0.10888   	5.05437e+00		         0.01833	-2.51000e+02	
0.11830   	4.88490e+00		         0.02000	-2.32000e+02	
0.12740   	4.67303e+00		         0.02167	-2.10000e+02	
0.13652   	4.45520e+00		         0.02333	-1.86000e+02	
0.14564   	4.24047e+00		         0.02500	-1.60000e+02	
0.15505   	4.08500e+00		         0.02667	-1.35000e+02	
0.16415   	4.01693e+00		         0.02833	-1.11000e+02	
0.17328   	4.07783e+00		         0.03000	-8.80000e+01	
0.18240   	4.16128e+00		         0.03167	-6.70000e+01	
0.19181   	4.16989e+00		         0.03333	-4.80000e+01	
0.20091   	4.13996e+00		         0.03500	-3.10000e+01	
0.21003   	4.04247e+00		         0.03667	-1.70000e+01	
0.21919   	3.90893e+00		         0.03833	-5.00000e+00	
0.22856   	3.79955e+00		         0.04000	5.00000e+00	
0.23767   	3.53120e+00		         0.04167	1.20000e+01	
0.24679   	3.30327e+00		         0.04333	1.80000e+01	
0.25591   	3.00449e+00		         0.04500	2.30000e+01	
0.26533   	2.80522e+00		         0.04667	2.60000e+01	
0.27443   	2.60921e+00		         0.04833	2.80000e+01	
0.28355   	2.38595e+00		         0.05000	3.00000e+01	
0.29267   	2.25090e+00		         0.05167	3.10000e+01	
0.30220   	2.05507e+00		         0.05333	3.10000e+01	
0.31119   	1.84313e+00		         0.05500	3.10000e+01	
0.32031   	1.53500e+00		         0.05667	3.10000e+01	
0.32943   	1.15682e+00		         0.05833	3.00000e+01	
0.33883   	5.34976e-01		         0.06000	3.00000e+01	
0.34794   	-3.41356e-01		         0.06167	2.90000e+01	
0.35706   	-1.26902e+00		         0.06333	2.80000e+01	
0.36619   	-1.49316e+00		         0.06500	2.80000e+01	
0.37560   	-1.23342e+00		         0.06667	2.70000e+01	
0.38470   	-8.48611e-01		         0.06833	2.70000e+01	
0.39382   	-8.81445e-01		         0.07000	2.60000e+01	
0.40294   	-1.06957e+00		         0.07167	2.60000e+01	
0.41236   	-1.30532e+00		         0.07333	2.50000e+01	
0.42146   	-1.77386e+00		         0.07500	2.50000e+01	
0.43058   	-2.38587e+00		         0.07667	2.50000e+01	
0.43970   	-3.15180e+00		         0.07833	2.40000e+01	
0.44911   	-3.79495e+00		         0.08000	2.40000e+01	
0.45822   	-4.46075e+00		         0.08167	2.40000e+01	
0.46734   	-4.68251e+00		         0.08333	2.40000e+01	
0.47646   	-4.72687e+00		         0.08500	2.40000e+01	
0.48587   	-4.47156e+00		         0.08667	2.40000e+01	
0.49497   	-4.30131e+00		         0.08833	2.40000e+01	
0.50409   	-4.04279e+00		         0.09000	2.40000e+01	
0.51322   	-3.76354e+00		         0.09167	2.40000e+01	
0.52264   	-3.45332e+00		         0.09333	2.40000e+01	
0.53173   	-3.17959e+00		         0.09500	2.40000e+01	
0.54085   	-2.84438e+00		         0.09667	2.40000e+01	
0.54997   	-2.56188e+00		         0.09833	2.40000e+01	
0.55939   	-2.25800e+00		         0.10000	2.40000e+01	
0.56849   	-1.96593e+00		         0.10167	2.40000e+01	
0.57761   	-1.67598e+00		         0.10333	2.40000e+01	
0.58673   	-1.37135e+00		         0.10500	2.40000e+01	
0.59613   	-1.08288e+00		         0.10667	2.30000e+01	
0.60525   	-7.82598e-01		         0.10833	2.30000e+01	
0.61437   	-5.55029e-01		         0.11000	2.30000e+01	
0.62349   	-4.15803e-01		         0.11167	2.20000e+01	
0.63289   	-2.98123e-01		         0.11333	2.20000e+01	
0.64200   	-2.12364e-01		         0.11500	2.10000e+01	
0.65113   	-1.72577e-01		         0.11667	2.10000e+01	
0.66025   	-1.59133e-01		         0.11833	2.00000e+01	
0.66965   	-1.66058e-01		         0.12000	2.00000e+01	
0.67876   	-1.78608e-01		         0.12167	1.90000e+01	
0.68789   	-2.55589e-01		         0.12333	1.80000e+01	
0.69700   	-3.33612e-01		         0.12500	1.80000e+01	
0.70642   	-4.41263e-01		         0.12667	1.70000e+01	
0.71552   	-4.67020e-01		         0.12833	1.70000e+01	
0.72464   	-4.84881e-01		         0.13000	1.60000e+01	
0.73376   	-4.61962e-01		         0.13167	1.60000e+01	
0.74317   	-4.85630e-01		         0.13333	1.60000e+01	
0.75227   	-5.03025e-01		         0.13500	1.50000e+01	
0.76140   	-5.10624e-01		         0.13667	1.50000e+01	
0.77052   	-5.09624e-01		         0.13833	1.50000e+01	
0.77994   	-7.18418e-01		         0.14000	1.50000e+01	
0.78903   	-1.26024e+00		         0.14167	1.60000e+01	
0.79815   	-2.31458e+00		         0.14333	1.60000e+01	
0.80728   	-3.87639e+00		         0.14500	1.60000e+01	
0.81685   	-5.76896e+00		         0.14667	1.70000e+01	
0.82579   	-7.17011e+00		         0.14833	1.80000e+01	
0.83491   	-7.69463e+00		         0.15000	1.80000e+01	
0.84403   	-7.24594e+00		         0.15167	1.90000e+01	
0.85344   	-6.15675e+00		         0.15333	2.00000e+01	
0.86255   	-4.82798e+00		         0.15500	2.10000e+01	
0.87167   	-3.58977e+00		         0.15667	2.20000e+01	
0.88079   	-2.97781e+00		         0.15833	2.40000e+01	
0.89019   	-2.69453e+00		         0.16000	2.50000e+01	
