Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00043   	-2.24365e+00		         0.00000	1.82000e+02	
0.00983   	-1.70938e+00		         0.00167	1.74000e+02	
0.01891   	-4.86288e-01		         0.00333	1.58000e+02	
0.02802   	-1.16085e+00		         0.00500	1.32000e+02	
0.03712   	-2.26552e+00		         0.00667	9.80000e+01	
0.04652   	-3.38607e+00		         0.00833	5.70000e+01	
0.05560   	-2.87386e+00		         0.01000	9.00000e+00	
0.06471   	-1.27421e+00		         0.01167	-4.30000e+01	
0.07381   	2.78940e-01		         0.01333	-9.80000e+01	
0.08321   	2.07589e+00		         0.01500	-1.55000e+02	
0.09229   	2.87364e+00		         0.01667	-2.09000e+02	
0.10140   	3.25733e+00		         0.01833	-2.60000e+02	
0.11050   	3.29077e+00		         0.02000	-3.05000e+02	
0.11989   	3.34654e+00		         0.02167	-3.40000e+02	
0.12898   	3.39462e+00		         0.02333	-3.64000e+02	
0.13809   	3.45839e+00		         0.02500	-3.76000e+02	
0.14719   	3.48948e+00		         0.02667	-3.77000e+02	
0.15660   	3.48316e+00		         0.02833	-3.67000e+02	
0.16567   	3.56187e+00		         0.03000	-3.48000e+02	
0.17478   	3.66042e+00		         0.03167	-3.22000e+02	
0.18388   	3.82865e+00		         0.03333	-2.90000e+02	
0.19328   	3.89672e+00		         0.03500	-2.55000e+02	
0.20236   	3.92713e+00		         0.03667	-2.18000e+02	
0.21147   	3.85552e+00		         0.03833	-1.82000e+02	
0.22057   	3.69077e+00		         0.04000	-1.47000e+02	
0.22997   	3.51675e+00		         0.04167	-1.13000e+02	
0.23905   	3.39018e+00		         0.04333	-8.30000e+01	
0.24816   	3.32189e+00		         0.04500	-5.50000e+01	
0.25726   	3.25578e+00		         0.04667	-3.10000e+01	
0.26666   	3.05937e+00		         0.04833	-1.10000e+01	
0.27574   	2.88862e+00		         0.05000	6.00000e+00	
0.28485   	2.68003e+00		         0.05167	1.90000e+01	
0.29395   	2.56753e+00		         0.05333	3.00000e+01	
0.30334   	2.38767e+00		         0.05500	3.80000e+01	
0.31243   	2.22227e+00		         0.05667	4.30000e+01	
0.32154   	2.01184e+00		         0.05833	4.70000e+01	
0.33064   	1.79671e+00		         0.06000	4.90000e+01	
0.34005   	1.51032e+00		         0.06167	4.90000e+01	
0.34913   	1.15548e+00		         0.06333	4.90000e+01	
0.35823   	6.61169e-01		         0.06500	4.90000e+01	
0.36733   	1.58688e-01		         0.06667	4.80000e+01	
0.37673   	-5.64002e-01		         0.06833	4.70000e+01	
0.38582   	4.08557e-01		         0.07000	4.60000e+01	
0.39523   	9.31881e-01		         0.07167	4.60000e+01	
0.40403   	1.67462e+00		         0.07333	4.50000e+01	
0.41342   	1.24818e+00		         0.07500	4.60000e+01	
0.42251   	1.56245e+00		         0.07667	4.70000e+01	
0.43161   	2.22871e+00		         0.07833	4.80000e+01	
0.44071   	2.65409e+00		         0.08000	4.90000e+01	
0.45011   	2.85425e+00		         0.08167	5.00000e+01	
0.45919   	2.67334e+00		         0.08333	5.10000e+01	
0.46830   	2.13311e+00		         0.08500	5.10000e+01	
0.47740   	1.40193e+00		         0.08667	5.20000e+01	
0.48681   	1.50868e-02		         0.08833	5.20000e+01	
0.49588   	-1.72040e+00		         0.09000	5.10000e+01	
