Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01801   	-3.11284e+00		         0.00000	-6.10000e+01	
0.02412   	-2.76553e+00		         0.00167	-5.70000e+01	
0.03050   	-2.44449e+00		         0.00333	-5.30000e+01	
0.03660   	-1.69497e+00		         0.00500	-4.70000e+01	
0.04270   	-6.81381e-01		         0.00667	-4.00000e+01	
0.04881   	6.74858e-01		         0.00833	-3.10000e+01	
0.05518   	2.11410e+00		         0.01000	-2.00000e+01	
0.06129   	2.68433e+00		         0.01167	-6.00000e+00	
0.06740   	2.47455e+00		         0.01333	1.10000e+01	
0.07350   	1.60992e+00		         0.01500	3.20000e+01	
0.07988   	5.96711e-01		         0.01667	5.70000e+01	
0.08598   	-1.42417e+00		         0.01833	8.60000e+01	
0.09208   	-3.51037e+00		         0.02000	1.20000e+02	
0.09819   	-3.00483e+00		         0.02167	1.58000e+02	
0.10456   	-2.07564e+00		         0.02333	2.02000e+02	
0.11067   	-1.25951e+00		         0.02500	2.50000e+02	
0.11677   	5.19318e-01		         0.02667	3.01000e+02	
0.12288   	3.25643e+00		         0.02833	3.53000e+02	
0.12926   	4.08998e+00		         0.03000	4.03000e+02	
0.13536   	4.66216e+00		         0.03167	4.49000e+02	
0.14146   	5.00872e+00		         0.03333	4.86000e+02	
0.14757   	5.13833e+00		         0.03500	5.12000e+02	
0.15394   	5.17036e+00		         0.03667	5.25000e+02	
0.16005   	4.97010e+00		         0.03833	5.25000e+02	
0.16616   	4.89335e+00		         0.04000	5.10000e+02	
0.17259   	4.74617e+00		         0.04167	4.81000e+02	
0.17864   	4.57441e+00		         0.04333	4.38000e+02	
0.18474   	4.27179e+00		         0.04500	3.83000e+02	
0.19084   	4.14169e+00		         0.04667	3.16000e+02	
0.19695   	3.91845e+00		         0.04833	2.42000e+02	
0.20332   	3.74842e+00		         0.05000	1.64000e+02	
0.20943   	3.71016e+00		         0.05167	8.50000e+01	
0.21554   	3.76762e+00		         0.05333	1.00000e+01	
0.22164   	3.77533e+00		         0.05500	-5.90000e+01	
0.22802   	3.71623e+00		         0.05667	-1.19000e+02	
0.23412   	3.66226e+00		         0.05833	-1.70000e+02	
0.24022   	3.56033e+00		         0.06000	-2.10000e+02	
0.24633   	3.33990e+00		         0.06167	-2.39000e+02	
0.25271   	3.20144e+00		         0.06333	-2.59000e+02	
0.25881   	3.11731e+00		         0.06500	-2.70000e+02	
0.26492   	3.06566e+00		         0.06667	-2.74000e+02	
0.27102   	2.93417e+00		         0.06833	-2.72000e+02	
0.27740   	2.86463e+00		         0.07000	-2.65000e+02	
0.28350   	2.74943e+00		         0.07167	-2.55000e+02	
0.28960   	2.65019e+00		         0.07333	-2.42000e+02	
0.29571   	2.50927e+00		         0.07500	-2.29000e+02	
0.30209   	2.43413e+00		         0.07667	-2.15000e+02	
0.30819   	2.32564e+00		         0.07833	-2.01000e+02	
0.31430   	2.15711e+00		         0.08000	-1.89000e+02	
0.32040   	2.00769e+00		         0.08167	-1.77000e+02	
0.32678   	1.88588e+00		         0.08333	-1.67000e+02	
0.33288   	1.71883e+00		         0.08500	-1.58000e+02	
0.33899   	1.66089e+00		         0.08667	-1.51000e+02	
0.34509   	1.78857e+00		         0.08833	-1.44000e+02	
0.35147   	2.08040e+00		         0.09000	-1.39000e+02	
0.35757   	2.95925e+00		         0.09167	-1.34000e+02	
0.36368   	2.86485e+00		         0.09333	-1.30000e+02	
0.36978   	1.73438e+00		         0.09500	-1.26000e+02	
0.37616   	1.49117e+00		         0.09667	-1.22000e+02	
0.38226   	1.21423e+00		         0.09833	-1.19000e+02	
0.38852   	2.05202e-01		         0.10000	-1.16000e+02	
0.39447   	2.62149e-01		         0.10167	-1.13000e+02	
0.40085   	1.33159e+00		         0.10333	-1.09000e+02	
0.40695   	1.47330e+00		         0.10500	-1.06000e+02	
0.41306   	1.51135e+00		         0.10667	-1.03000e+02	
0.41916   	1.71805e+00		         0.10833	-1.00000e+02	
0.42554   	1.98414e+00		         0.11000	-9.70000e+01	
0.43164   	2.15872e+00		         0.11167	-9.50000e+01	
0.43775   	2.07655e+00		         0.11333	-9.20000e+01	
0.44385   	1.89357e+00		         0.11500	-8.90000e+01	
0.45023   	1.63057e+00		         0.11667	-8.60000e+01	
0.45633   	8.16976e-01		         0.11833	-8.40000e+01	
0.46244   	-1.27351e-01		         0.12000	-8.10000e+01	
0.46854   	-1.00595e+00		         0.12167	-7.80000e+01	
0.47492   	-1.91766e+00		         0.12333	-7.60000e+01	
0.48102   	-2.89776e+00		         0.12500	-7.30000e+01	
0.48713   	-3.52382e+00		         0.12667	-7.00000e+01	
0.49323   	-4.00056e+00		         0.12833	-6.70000e+01	
0.49961   	-4.40926e+00		         0.13000	-6.40000e+01	
0.50571   	-4.70678e+00		         0.13167	-6.10000e+01	
