Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01867   	6.08358e-01		         0.00000	-3.10000e+01	
0.02506   	1.24172e+00		         0.00167	-3.30000e+01	
0.03145   	1.90173e+00		         0.00333	-3.50000e+01	
0.03820   	2.96186e+00		         0.00500	-3.80000e+01	
0.04424   	2.98487e+00		         0.00667	-4.00000e+01	
0.05099   	2.38864e+00		         0.00833	-4.10000e+01	
0.05702   	1.39731e+00		         0.01000	-4.10000e+01	
0.06341   	-1.82051e-01		         0.01167	-4.00000e+01	
0.06980   	-1.58843e+00		         0.01333	-3.70000e+01	
0.07619   	-2.08374e+00		         0.01500	-3.10000e+01	
0.08258   	-1.99110e+00		         0.01667	-2.40000e+01	
0.08898   	-1.07104e+00		         0.01833	-1.40000e+01	
0.09537   	4.10496e-01		         0.02000	-1.00000e+00	
0.10176   	1.99056e+00		         0.02167	1.30000e+01	
0.10815   	3.28032e+00		         0.02333	2.90000e+01	
0.11454   	4.14497e+00		         0.02500	4.60000e+01	
0.12093   	4.50858e+00		         0.02667	6.20000e+01	
0.12733   	4.66098e+00		         0.02833	7.80000e+01	
0.13392   	4.65537e+00		         0.03000	9.20000e+01	
0.14011   	4.76283e+00		         0.03167	1.05000e+02	
0.14650   	4.84512e+00		         0.03333	1.16000e+02	
0.15289   	4.92633e+00		         0.03500	1.25000e+02	
0.15928   	5.01652e+00		         0.03667	1.32000e+02	
0.16567   	5.11209e+00		         0.03833	1.35000e+02	
0.17207   	5.04618e+00		         0.04000	1.35000e+02	
0.17846   	5.09991e+00		         0.04167	1.33000e+02	
0.18485   	5.17605e+00		         0.04333	1.28000e+02	
0.19124   	5.17329e+00		         0.04500	1.21000e+02	
0.19763   	5.23240e+00		         0.04667	1.12000e+02	
0.20402   	5.27363e+00		         0.04833	1.01000e+02	
0.21042   	5.32179e+00		         0.05000	9.00000e+01	
0.21694   	5.30651e+00		         0.05167	7.80000e+01	
0.22320   	5.36445e+00		         0.05333	6.50000e+01	
0.22959   	5.28294e+00		         0.05500	5.20000e+01	
0.23598   	5.26911e+00		         0.05667	3.90000e+01	
